origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.01,1.289890351105634
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.025,1.3034345838440768
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.05,1.3586706888258335
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.1,1.4767096718760842
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.15,1.5379910123817317
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.2,1.6024537798728669
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.25,1.710931972021869
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.3,1.7821311925431917
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.35,1.7898214418686385
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.4,1.835131111740917
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.45,1.8825556515460766
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.5,1.9713625777382124
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.55,2.034951319910628
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.6,2.1225828221833027
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.65,2.1896293468807926
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.7,2.2374555540274432
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.75,2.2751584851462505
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.8,2.3807164027332326
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.85,2.426096005949852
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.9,2.6019624162828934
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.95,2.826098561444656
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.975,3.0448850600519943
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.99,3.229179101145519
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.01,1.0814529479143378
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.025,1.2454964795402206
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.05,1.3265524641035795
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.1,1.412739683169614
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.15,1.4634435849678245
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.2,1.5625753330894137
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.25,1.6553456065861867
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.3,1.7313226572986258
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.35,1.7829033692864087
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.4,1.8341736306770535
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.45,1.942610511134809
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.5,2.016939963043767
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.55,2.0689796250413393
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.6,2.1779805398658905
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.65,2.213967075212419
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.7,2.308231284876603
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.75,2.407129378810759
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.8,2.5080410116920717
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.85,2.5989566059631852
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.9,2.8248803595815533
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.95,3.121904479633509
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.975,3.468591708049077
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.99,3.557327580089103
2017-01-21,HHS Region 1,ili perc,3,2017-02-11,quantile,0.01,0.8833551012520898
2017-01-21,HHS Region 1,ili perc,3,2017-02-11,quantile,0.025,0.9037143944170383
2017-01-21,HHS Region 1,ili perc,3,2017-02-11,quantile,0.05,0.9579969728259985
