origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.01,0.39221028845270844
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.025,0.5187538828473598
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.05,0.6073936088206505
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.1,0.6951368017234882
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.15,0.7312381953386036
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.2,0.7601885986292113
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.25,0.784361887066771
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.3,0.8094807399686205
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.35,0.8285618956310126
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.4,0.8469278905155216
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.45,0.8639557562160731
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.5,0.8793202605673407
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.55,0.8989320144250605
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.6,0.92065578958726
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.65,0.941357933420583
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.7,0.9700209882950447
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.75,0.9993186405586635
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.8,1.0300963756986596
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.85,1.0699347589072479
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.9,1.1442980085823367
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.95,1.2571252754146995
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.975,1.3956475568899158
2016-11-12,HHS Region 1,ili perc,1,2016-11-19,quantile,0.99,1.6298884371049347
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.01,0.37503227167698155
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.025,0.4669231888302492
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.05,0.5636498070680686
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.1,0.6508499389107186
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.15,0.7061601175099694
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.2,0.752153291980644
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.25,0.792435464981615
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.3,0.8189895065854783
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.35,0.8495030626002535
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.4,0.8803180391630887
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.45,0.9071242109494103
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.5,0.942126791425342
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.55,0.9625592222028421
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.6,0.992822684262512
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.65,1.037560995325362
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.7,1.0675784528747265
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.75,1.1154396002892666
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.8,1.169995489049332
2016-11-12,HHS Region 1,ili perc,2,2016-11-26,quantile,0.85,1.2407971395331123
