origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.01,1.3908534940745265
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.025,1.5371641737799977
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.05,1.8092373419195096
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.1,1.9817611818729963
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.15,2.0731475199106693
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.2,2.1484258509990273
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.25,2.2123724776815816
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.3,2.257761833312453
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.35,2.295274384885767
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.4,2.339672158430644
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.45,2.3763684981180724
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.5,2.4348228553052618
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.55,2.477429960642917
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.6,2.533868396016853
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.65,2.5807479226359202
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.7,2.6431341172967047
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.75,2.7074672746812842
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.8,2.7848688864250106
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.85,2.89113929614714
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.9,3.029058041799051
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.95,3.284587903531002
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.975,3.5639210033889475
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.99,4.202387264613369
