origin_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2017-09-30,2017-10-07,1,HHS Region 1,ili perc,quantile,0.01,0
2017-09-30,2017-10-07,1,HHS Region 1,ili perc,quantile,0.025,0
2017-09-30,2017-10-07,1,HHS Region 1,ili perc,quantile,0.05,0
2017-09-30,2017-10-07,1,HHS Region 1,ili perc,quantile,0.1,0.18993775922062975
2017-09-30,2017-10-07,1,HHS Region 1,ili perc,quantile,0.15000000000000002,0.3808127261769756
2017-09-30,2017-10-07,1,HHS Region 1,ili perc,quantile,0.2,0.4979488120648717
2017-09-30,2017-10-07,1,HHS Region 1,ili perc,quantile,0.25,0.5753606294303083
2017-09-30,2017-10-07,1,HHS Region 1,ili perc,quantile,0.3,0.6206946350702183
2017-09-30,2017-10-07,1,HHS Region 1,ili perc,quantile,0.35000000000000003,0.6768757645230723
2017-09-30,2017-10-07,1,HHS Region 1,ili perc,quantile,0.4,0.7225308294303083
2017-09-30,2017-10-07,1,HHS Region 1,ili perc,quantile,0.45,0.7502486294303082
2017-09-30,2017-10-07,1,HHS Region 1,ili perc,quantile,0.5,0.7793601294303083
2017-09-30,2017-10-07,1,HHS Region 1,ili perc,quantile,0.55,0.819615636929133
2017-09-30,2017-10-07,1,HHS Region 1,ili perc,quantile,0.6000000000000001,0.8590132294303083
2017-09-30,2017-10-07,1,HHS Region 1,ili perc,quantile,0.6500000000000001,0.9064624323695708
2017-09-30,2017-10-07,1,HHS Region 1,ili perc,quantile,0.7000000000000001,0.9535711449602164
2017-09-30,2017-10-07,1,HHS Region 1,ili perc,quantile,0.7500000000000001,1.0047743356603331
2017-09-30,2017-10-07,1,HHS Region 1,ili perc,quantile,0.8,1.0896394289800513
2017-09-30,2017-10-07,1,HHS Region 1,ili perc,quantile,0.8500000000000001,1.1816956294303085
2017-09-30,2017-10-07,1,HHS Region 1,ili perc,quantile,0.9000000000000001,1.4934693165886943
2017-09-30,2017-10-07,1,HHS Region 1,ili perc,quantile,0.95,1.8601334088422632
