origin_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2019-02-23,2019-03-02,1,HHS Region 1,ili perc,quantile,0.01,0.7008548023792325
2019-02-23,2019-03-02,1,HHS Region 1,ili perc,quantile,0.025,1.6123216744720907
2019-02-23,2019-03-02,1,HHS Region 1,ili perc,quantile,0.05,2.2583919359730498
2019-02-23,2019-03-02,1,HHS Region 1,ili perc,quantile,0.1,2.766836766493111
2019-02-23,2019-03-02,1,HHS Region 1,ili perc,quantile,0.15000000000000002,3.0034151193510885
2019-02-23,2019-03-02,1,HHS Region 1,ili perc,quantile,0.2,3.113947426286178
2019-02-23,2019-03-02,1,HHS Region 1,ili perc,quantile,0.25,3.19307667447209
2019-02-23,2019-03-02,1,HHS Region 1,ili perc,quantile,0.3,3.2522493719740697
2019-02-23,2019-03-02,1,HHS Region 1,ili perc,quantile,0.35000000000000003,3.2950331259178465
2019-02-23,2019-03-02,1,HHS Region 1,ili perc,quantile,0.4,3.345600674472091
2019-02-23,2019-03-02,1,HHS Region 1,ili perc,quantile,0.45,3.366235098534244
2019-02-23,2019-03-02,1,HHS Region 1,ili perc,quantile,0.5,3.387209984604512
2019-02-23,2019-03-02,1,HHS Region 1,ili perc,quantile,0.55,3.426374927485601
2019-02-23,2019-03-02,1,HHS Region 1,ili perc,quantile,0.6000000000000001,3.466821674472091
2019-02-23,2019-03-02,1,HHS Region 1,ili perc,quantile,0.6500000000000001,3.506752674472091
2019-02-23,2019-03-02,1,HHS Region 1,ili perc,quantile,0.7000000000000001,3.557484599108852
2019-02-23,2019-03-02,1,HHS Region 1,ili perc,quantile,0.7500000000000001,3.600939704538759
2019-02-23,2019-03-02,1,HHS Region 1,ili perc,quantile,0.8,3.665731846181299
2019-02-23,2019-03-02,1,HHS Region 1,ili perc,quantile,0.8500000000000001,3.784031485448625
2019-02-23,2019-03-02,1,HHS Region 1,ili perc,quantile,0.9000000000000001,4.093303649156487
2019-02-23,2019-03-02,1,HHS Region 1,ili perc,quantile,0.95,4.575385174472086
2019-02-23,2019-03-02,1,HHS Region 1,ili perc,quantile,0.975,5.052530093866322
2019-02-23,2019-03-02,1,HHS Region 1,ili perc,quantile,0.99,6.041881674472091
2019-02-23,2019-03-09,2,HHS Region 1,ili perc,quantile,0.01,0.4728995899636892
2019-02-23,2019-03-09,2,HHS Region 1,ili perc,quantile,0.025,0.9681396244178516
2019-02-23,2019-03-09,2,HHS Region 1,ili perc,quantile,0.05,1.4412804395450909
2019-02-23,2019-03-09,2,HHS Region 1,ili perc,quantile,0.1,1.9568438042624123
2019-02-23,2019-03-09,2,HHS Region 1,ili perc,quantile,0.15000000000000002,2.188977778126414
2019-02-23,2019-03-09,2,HHS Region 1,ili perc,quantile,0.2,2.262642203718493
2019-02-23,2019-03-09,2,HHS Region 1,ili perc,quantile,0.25,2.34082467447209
2019-02-23,2019-03-09,2,HHS Region 1,ili perc,quantile,0.3,2.406626410666168
2019-02-23,2019-03-09,2,HHS Region 1,ili perc,quantile,0.35000000000000003,2.460341574472091
2019-02-23,2019-03-09,2,HHS Region 1,ili perc,quantile,0.4,2.495798674472091
2019-02-23,2019-03-09,2,HHS Region 1,ili perc,quantile,0.45,2.5205606744720908
2019-02-23,2019-03-09,2,HHS Region 1,ili perc,quantile,0.5,2.5428216744720906
2019-02-23,2019-03-09,2,HHS Region 1,ili perc,quantile,0.55,2.5885509469668326
2019-02-23,2019-03-09,2,HHS Region 1,ili perc,quantile,0.6000000000000001,2.622396474472091
2019-02-23,2019-03-09,2,HHS Region 1,ili perc,quantile,0.6500000000000001,2.680361234073296
2019-02-23,2019-03-09,2,HHS Region 1,ili perc,quantile,0.7000000000000001,2.732365102509597
2019-02-23,2019-03-09,2,HHS Region 1,ili perc,quantile,0.7500000000000001,2.790163924472091
2019-02-23,2019-03-09,2,HHS Region 1,ili perc,quantile,0.8,2.8778501447661924
2019-02-23,2019-03-09,2,HHS Region 1,ili perc,quantile,0.8500000000000001,2.996333674472091
2019-02-23,2019-03-09,2,HHS Region 1,ili perc,quantile,0.9000000000000001,3.276381674472091
2019-02-23,2019-03-09,2,HHS Region 1,ili perc,quantile,0.95,3.8415116744720903
2019-02-23,2019-03-09,2,HHS Region 1,ili perc,quantile,0.975,4.0204355422704685
2019-02-23,2019-03-09,2,HHS Region 1,ili perc,quantile,0.99,4.73938450447209
2019-02-23,2019-03-16,3,HHS Region 1,ili perc,quantile,0.01,0
2019-02-23,2019-03-16,3,HHS Region 1,ili perc,quantile,0.025,0.7732849244720902
2019-02-23,2019-03-16,3,HHS Region 1,ili perc,quantile,0.05,1.1716016744720903
2019-02-23,2019-03-16,3,HHS Region 1,ili perc,quantile,0.1,1.786709283674193
2019-02-23,2019-03-16,3,HHS Region 1,ili perc,quantile,0.15000000000000002,2.044638376724503
2019-02-23,2019-03-16,3,HHS Region 1,ili perc,quantile,0.2,2.1332181725617634
2019-02-23,2019-03-16,3,HHS Region 1,ili perc,quantile,0.25,2.19930842447209
2019-02-23,2019-03-16,3,HHS Region 1,ili perc,quantile,0.3,2.26665838074478
2019-02-23,2019-03-16,3,HHS Region 1,ili perc,quantile,0.35000000000000003,2.312749674472091
2019-02-23,2019-03-16,3,HHS Region 1,ili perc,quantile,0.4,2.3482626744720907
2019-02-23,2019-03-16,3,HHS Region 1,ili perc,quantile,0.45,2.3893186744720905
2019-02-23,2019-03-16,3,HHS Region 1,ili perc,quantile,0.5,2.4057641013426654
