origin_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2018-10-27,2018-11-03,1,HHS Region 1,ili perc,quantile,0.01,0
2018-10-27,2018-11-03,1,HHS Region 1,ili perc,quantile,0.025,0
2018-10-27,2018-11-03,1,HHS Region 1,ili perc,quantile,0.05,0
2018-10-27,2018-11-03,1,HHS Region 1,ili perc,quantile,0.1,0.3287371321615441
2018-10-27,2018-11-03,1,HHS Region 1,ili perc,quantile,0.15000000000000002,0.5386528603040351
2018-10-27,2018-11-03,1,HHS Region 1,ili perc,quantile,0.2,0.6551244291251948
2018-10-27,2018-11-03,1,HHS Region 1,ili perc,quantile,0.25,0.7430363232759142
2018-10-27,2018-11-03,1,HHS Region 1,ili perc,quantile,0.3,0.7813760207778928
2018-10-27,2018-11-03,1,HHS Region 1,ili perc,quantile,0.35000000000000003,0.8270174195092734
2018-10-27,2018-11-03,1,HHS Region 1,ili perc,quantile,0.4,0.8617753232759141
2018-10-27,2018-11-03,1,HHS Region 1,ili perc,quantile,0.45,0.9007445034245118
2018-10-27,2018-11-03,1,HHS Region 1,ili perc,quantile,0.5,0.934950823275914
2018-10-27,2018-11-03,1,HHS Region 1,ili perc,quantile,0.55,0.9766388857671552
2018-10-27,2018-11-03,1,HHS Region 1,ili perc,quantile,0.6000000000000001,1.015678323275914
2018-10-27,2018-11-03,1,HHS Region 1,ili perc,quantile,0.6500000000000001,1.063650104376635
2018-10-27,2018-11-03,1,HHS Region 1,ili perc,quantile,0.7000000000000001,1.115866323275914
2018-10-27,2018-11-03,1,HHS Region 1,ili perc,quantile,0.7500000000000001,1.182291323275914
2018-10-27,2018-11-03,1,HHS Region 1,ili perc,quantile,0.8,1.2701983232759142
2018-10-27,2018-11-03,1,HHS Region 1,ili perc,quantile,0.8500000000000001,1.446642737314413
2018-10-27,2018-11-03,1,HHS Region 1,ili perc,quantile,0.9000000000000001,1.7736301143673483
2018-10-27,2018-11-03,1,HHS Region 1,ili perc,quantile,0.95,2.3182946314455144
2018-10-27,2018-11-03,1,HHS Region 1,ili perc,quantile,0.975,2.9565593732759115
2018-10-27,2018-11-03,1,HHS Region 1,ili perc,quantile,0.99,3.816398323275914
2018-10-27,2018-11-10,2,HHS Region 1,ili perc,quantile,0.01,0
2018-10-27,2018-11-10,2,HHS Region 1,ili perc,quantile,0.025,0
2018-10-27,2018-11-10,2,HHS Region 1,ili perc,quantile,0.05,0
2018-10-27,2018-11-10,2,HHS Region 1,ili perc,quantile,0.1,0.4607742512729814
2018-10-27,2018-11-10,2,HHS Region 1,ili perc,quantile,0.15000000000000002,0.6734117881702673
2018-10-27,2018-11-10,2,HHS Region 1,ili perc,quantile,0.2,0.7854032364487301
2018-10-27,2018-11-10,2,HHS Region 1,ili perc,quantile,0.25,0.8644283232759142
2018-10-27,2018-11-10,2,HHS Region 1,ili perc,quantile,0.3,0.9212903232759142
2018-10-27,2018-11-10,2,HHS Region 1,ili perc,quantile,0.35000000000000003,0.9696592705583816
2018-10-27,2018-11-10,2,HHS Region 1,ili perc,quantile,0.4,1.0007419732897698
2018-10-27,2018-11-10,2,HHS Region 1,ili perc,quantile,0.45,1.0389076732759144
2018-10-27,2018-11-10,2,HHS Region 1,ili perc,quantile,0.5,1.0618012984326912
2018-10-27,2018-11-10,2,HHS Region 1,ili perc,quantile,0.55,1.0975877142707515
2018-10-27,2018-11-10,2,HHS Region 1,ili perc,quantile,0.6000000000000001,1.1414803232759143
2018-10-27,2018-11-10,2,HHS Region 1,ili perc,quantile,0.6500000000000001,1.1961373232759145
2018-10-27,2018-11-10,2,HHS Region 1,ili perc,quantile,0.7000000000000001,1.2456373232759144
2018-10-27,2018-11-10,2,HHS Region 1,ili perc,quantile,0.7500000000000001,1.2901775195841565
2018-10-27,2018-11-10,2,HHS Region 1,ili perc,quantile,0.8,1.3589291987973642
2018-10-27,2018-11-10,2,HHS Region 1,ili perc,quantile,0.8500000000000001,1.4836217917622398
2018-10-27,2018-11-10,2,HHS Region 1,ili perc,quantile,0.9000000000000001,1.800357323275914
2018-10-27,2018-11-10,2,HHS Region 1,ili perc,quantile,0.95,2.1227315375202256
2018-10-27,2018-11-10,2,HHS Region 1,ili perc,quantile,0.975,2.544411191074292
2018-10-27,2018-11-10,2,HHS Region 1,ili perc,quantile,0.99,3.2270473232759143
2018-10-27,2018-11-17,3,HHS Region 1,ili perc,quantile,0.01,0
2018-10-27,2018-11-17,3,HHS Region 1,ili perc,quantile,0.025,0
2018-10-27,2018-11-17,3,HHS Region 1,ili perc,quantile,0.05,0.00573999179412876
2018-10-27,2018-11-17,3,HHS Region 1,ili perc,quantile,0.1,0.5635253232759142
2018-10-27,2018-11-17,3,HHS Region 1,ili perc,quantile,0.15000000000000002,0.777970768154912
2018-10-27,2018-11-17,3,HHS Region 1,ili perc,quantile,0.2,0.8935431247407207
2018-10-27,2018-11-17,3,HHS Region 1,ili perc,quantile,0.25,0.9794041566271884
2018-10-27,2018-11-17,3,HHS Region 1,ili perc,quantile,0.3,1.0406188733032822
