origin_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2019-05-18,2019-05-25,1,HHS Region 1,ili perc,quantile,0.01,0
2019-05-18,2019-05-25,1,HHS Region 1,ili perc,quantile,0.025,0
2019-05-18,2019-05-25,1,HHS Region 1,ili perc,quantile,0.05,0.2803696298821048
2019-05-18,2019-05-25,1,HHS Region 1,ili perc,quantile,0.1,0.7450153216869515
2019-05-18,2019-05-25,1,HHS Region 1,ili perc,quantile,0.15000000000000002,1.003893660287631
2019-05-18,2019-05-25,1,HHS Region 1,ili perc,quantile,0.2,1.11629234147496
2019-05-18,2019-05-25,1,HHS Region 1,ili perc,quantile,0.25,1.1710943557313174
2019-05-18,2019-05-25,1,HHS Region 1,ili perc,quantile,0.3,1.2228448086450572
2019-05-18,2019-05-25,1,HHS Region 1,ili perc,quantile,0.35000000000000003,1.265436010287631
2019-05-18,2019-05-25,1,HHS Region 1,ili perc,quantile,0.4,1.3059056102876307
2019-05-18,2019-05-25,1,HHS Region 1,ili perc,quantile,0.45,1.3317132586748188
2019-05-18,2019-05-25,1,HHS Region 1,ili perc,quantile,0.5,1.3651825102876307
2019-05-18,2019-05-25,1,HHS Region 1,ili perc,quantile,0.55,1.4022585594831072
2019-05-18,2019-05-25,1,HHS Region 1,ili perc,quantile,0.6000000000000001,1.4563030004315167
2019-05-18,2019-05-25,1,HHS Region 1,ili perc,quantile,0.6500000000000001,1.5019005789598758
2019-05-18,2019-05-25,1,HHS Region 1,ili perc,quantile,0.7000000000000001,1.5474057102876309
2019-05-18,2019-05-25,1,HHS Region 1,ili perc,quantile,0.7500000000000001,1.6009891390695368
2019-05-18,2019-05-25,1,HHS Region 1,ili perc,quantile,0.8,1.6762890102876309
2019-05-18,2019-05-25,1,HHS Region 1,ili perc,quantile,0.8500000000000001,1.780266216576264
2019-05-18,2019-05-25,1,HHS Region 1,ili perc,quantile,0.9000000000000001,2.03896113108301
2019-05-18,2019-05-25,1,HHS Region 1,ili perc,quantile,0.95,2.633065710873393
2019-05-18,2019-05-25,1,HHS Region 1,ili perc,quantile,0.975,3.1693867860570597
2019-05-18,2019-05-25,1,HHS Region 1,ili perc,quantile,0.99,3.8935490102876305
2019-05-18,2019-06-01,2,HHS Region 1,ili perc,quantile,0.01,0
2019-05-18,2019-06-01,2,HHS Region 1,ili perc,quantile,0.025,0
2019-05-18,2019-06-01,2,HHS Region 1,ili perc,quantile,0.05,0
2019-05-18,2019-06-01,2,HHS Region 1,ili perc,quantile,0.1,0.0916467963611521
2019-05-18,2019-06-01,2,HHS Region 1,ili perc,quantile,0.15000000000000002,0.3191570127430533
2019-05-18,2019-06-01,2,HHS Region 1,ili perc,quantile,0.2,0.41953901028763096
2019-05-18,2019-06-01,2,HHS Region 1,ili perc,quantile,0.25,0.5089609378668737
2019-05-18,2019-06-01,2,HHS Region 1,ili perc,quantile,0.3,0.5516839610374968
2019-05-18,2019-06-01,2,HHS Region 1,ili perc,quantile,0.35000000000000003,0.6030581825485202
2019-05-18,2019-06-01,2,HHS Region 1,ili perc,quantile,0.4,0.6359530102876311
2019-05-18,2019-06-01,2,HHS Region 1,ili perc,quantile,0.45,0.666853731597181
2019-05-18,2019-06-01,2,HHS Region 1,ili perc,quantile,0.5,0.693528186952738
2019-05-18,2019-06-01,2,HHS Region 1,ili perc,quantile,0.55,0.740546817231095
2019-05-18,2019-06-01,2,HHS Region 1,ili perc,quantile,0.6000000000000001,0.781962410287631
2019-05-18,2019-06-01,2,HHS Region 1,ili perc,quantile,0.6500000000000001,0.8326665844462979
2019-05-18,2019-06-01,2,HHS Region 1,ili perc,quantile,0.7000000000000001,0.8860650030434694
2019-05-18,2019-06-01,2,HHS Region 1,ili perc,quantile,0.7500000000000001,0.939090010287631
2019-05-18,2019-06-01,2,HHS Region 1,ili perc,quantile,0.8,1.017081010287631
2019-05-18,2019-06-01,2,HHS Region 1,ili perc,quantile,0.8500000000000001,1.1089280102876309
2019-05-18,2019-06-01,2,HHS Region 1,ili perc,quantile,0.9000000000000001,1.408365218241391
2019-05-18,2019-06-01,2,HHS Region 1,ili perc,quantile,0.95,1.8028941688725064
2019-05-18,2019-06-01,2,HHS Region 1,ili perc,quantile,0.975,2.4164279546818643
2019-05-18,2019-06-01,2,HHS Region 1,ili perc,quantile,0.99,3.050668000155322
2019-05-18,2019-06-08,3,HHS Region 1,ili perc,quantile,0.01,0
2019-05-18,2019-06-08,3,HHS Region 1,ili perc,quantile,0.025,0
2019-05-18,2019-06-08,3,HHS Region 1,ili perc,quantile,0.05,0
2019-05-18,2019-06-08,3,HHS Region 1,ili perc,quantile,0.1,0
2019-05-18,2019-06-08,3,HHS Region 1,ili perc,quantile,0.15000000000000002,0.18174545516662863
2019-05-18,2019-06-08,3,HHS Region 1,ili perc,quantile,0.2,0.287989010287631
2019-05-18,2019-06-08,3,HHS Region 1,ili perc,quantile,0.25,0.36890318024589286
2019-05-18,2019-06-08,3,HHS Region 1,ili perc,quantile,0.3,0.4188325484651054
2019-05-18,2019-06-08,3,HHS Region 1,ili perc,quantile,0.35000000000000003,0.4674550102876309
2019-05-18,2019-06-08,3,HHS Region 1,ili perc,quantile,0.4,0.5134830102876309
2019-05-18,2019-06-08,3,HHS Region 1,ili perc,quantile,0.45,0.551294246921445
2019-05-18,2019-06-08,3,HHS Region 1,ili perc,quantile,0.5,0.574826258674819
2019-05-18,2019-06-08,3,HHS Region 1,ili perc,quantile,0.55,0.6110733301205991
2019-05-18,2019-06-08,3,HHS Region 1,ili perc,quantile,0.6000000000000001,0.658846010287631
2019-05-18,2019-06-08,3,HHS Region 1,ili perc,quantile,0.6500000000000001,0.7075444931474568
2019-05-18,2019-06-08,3,HHS Region 1,ili perc,quantile,0.7000000000000001,0.7500739640086399
2019-05-18,2019-06-08,3,HHS Region 1,ili perc,quantile,0.7500000000000001,0.805432206595873
2019-05-18,2019-06-08,3,HHS Region 1,ili perc,quantile,0.8,0.875366653219008
2019-05-18,2019-06-08,3,HHS Region 1,ili perc,quantile,0.8500000000000001,0.9901682287739576
2019-05-18,2019-06-08,3,HHS Region 1,ili perc,quantile,0.9000000000000001,1.317175010287631
2019-05-18,2019-06-08,3,HHS Region 1,ili perc,quantile,0.95,1.8808420102876309
2019-05-18,2019-06-08,3,HHS Region 1,ili perc,quantile,0.975,2.545103691710171
2019-05-18,2019-06-08,3,HHS Region 1,ili perc,quantile,0.99,4.45888940410289
2019-05-18,2019-05-25,1,HHS Region 10,ili perc,quantile,0.01,0
2019-05-18,2019-05-25,1,HHS Region 10,ili perc,quantile,0.025,0
2019-05-18,2019-05-25,1,HHS Region 10,ili perc,quantile,0.05,0
2019-05-18,2019-05-25,1,HHS Region 10,ili perc,quantile,0.1,0
2019-05-18,2019-05-25,1,HHS Region 10,ili perc,quantile,0.15000000000000002,0
2019-05-18,2019-05-25,1,HHS Region 10,ili perc,quantile,0.2,0.0851132282374571
2019-05-18,2019-05-25,1,HHS Region 10,ili perc,quantile,0.25,0.27375170935510146
2019-05-18,2019-05-25,1,HHS Region 10,ili perc,quantile,0.3,0.33446294198640636
2019-05-18,2019-05-25,1,HHS Region 10,ili perc,quantile,0.35000000000000003,0.4226267706041468
2019-05-18,2019-05-25,1,HHS Region 10,ili perc,quantile,0.4,0.4895149419864063
2019-05-18,2019-05-25,1,HHS Region 10,ili perc,quantile,0.45,0.5802251801378429
2019-05-18,2019-05-25,1,HHS Region 10,ili perc,quantile,0.5,0.6227245458273999
2019-05-18,2019-05-25,1,HHS Region 10,ili perc,quantile,0.55,0.6667705419864064
2019-05-18,2019-05-25,1,HHS Region 10,ili perc,quantile,0.6000000000000001,0.7236845419864064
2019-05-18,2019-05-25,1,HHS Region 10,ili perc,quantile,0.6500000000000001,0.7930171229745544
2019-05-18,2019-05-25,1,HHS Region 10,ili perc,quantile,0.7000000000000001,0.8976679993774593
2019-05-18,2019-05-25,1,HHS Region 10,ili perc,quantile,0.7500000000000001,0.9903506392019868
2019-05-18,2019-05-25,1,HHS Region 10,ili perc,quantile,0.8,1.1327979167846265
2019-05-18,2019-05-25,1,HHS Region 10,ili perc,quantile,0.8500000000000001,1.3580805419864062
2019-05-18,2019-05-25,1,HHS Region 10,ili perc,quantile,0.9000000000000001,1.7814860758016264
2019-05-18,2019-05-25,1,HHS Region 10,ili perc,quantile,0.95,2.4015100419864055
2019-05-18,2019-05-25,1,HHS Region 10,ili perc,quantile,0.975,2.9914005556753622
2019-05-18,2019-05-25,1,HHS Region 10,ili perc,quantile,0.99,4.822210358558706
2019-05-18,2019-06-01,2,HHS Region 10,ili perc,quantile,0.01,0
2019-05-18,2019-06-01,2,HHS Region 10,ili perc,quantile,0.025,0
2019-05-18,2019-06-01,2,HHS Region 10,ili perc,quantile,0.05,0
2019-05-18,2019-06-01,2,HHS Region 10,ili perc,quantile,0.1,0
2019-05-18,2019-06-01,2,HHS Region 10,ili perc,quantile,0.15000000000000002,0
2019-05-18,2019-06-01,2,HHS Region 10,ili perc,quantile,0.2,0.0678409268101424
2019-05-18,2019-06-01,2,HHS Region 10,ili perc,quantile,0.25,0.1807481923166735
2019-05-18,2019-06-01,2,HHS Region 10,ili perc,quantile,0.3,0.25146154198640647
2019-05-18,2019-06-01,2,HHS Region 10,ili perc,quantile,0.35000000000000003,0.3144737419864064
2019-05-18,2019-06-01,2,HHS Region 10,ili perc,quantile,0.4,0.3739745419864065
2019-05-18,2019-06-01,2,HHS Region 10,ili perc,quantile,0.45,0.4393785419864064
2019-05-18,2019-06-01,2,HHS Region 10,ili perc,quantile,0.5,0.4906674433800374
2019-05-18,2019-06-01,2,HHS Region 10,ili perc,quantile,0.55,0.5301812919864064
2019-05-18,2019-06-01,2,HHS Region 10,ili perc,quantile,0.6000000000000001,0.5890201419864068
2019-05-18,2019-06-01,2,HHS Region 10,ili perc,quantile,0.6500000000000001,0.6824276014939755
2019-05-18,2019-06-01,2,HHS Region 10,ili perc,quantile,0.7000000000000001,0.7494465223196378
2019-05-18,2019-06-01,2,HHS Region 10,ili perc,quantile,0.7500000000000001,0.8623751692772154
2019-05-18,2019-06-01,2,HHS Region 10,ili perc,quantile,0.8,1.0057439758389068
2019-05-18,2019-06-01,2,HHS Region 10,ili perc,quantile,0.8500000000000001,1.3601440419864084
2019-05-18,2019-06-01,2,HHS Region 10,ili perc,quantile,0.9000000000000001,1.6927454948104508
2019-05-18,2019-06-01,2,HHS Region 10,ili perc,quantile,0.95,2.2640560419864046
2019-05-18,2019-06-01,2,HHS Region 10,ili perc,quantile,0.975,2.6692655405276224
