origin_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2017-05-13,2017-05-20,1,HHS Region 1,ili perc,quantile,0.01,0
2017-05-13,2017-05-20,1,HHS Region 1,ili perc,quantile,0.025,0
2017-05-13,2017-05-20,1,HHS Region 1,ili perc,quantile,0.05,0
2017-05-13,2017-05-20,1,HHS Region 1,ili perc,quantile,0.1,0.3272015691684014
2017-05-13,2017-05-20,1,HHS Region 1,ili perc,quantile,0.15000000000000002,0.4966260340957007
2017-05-13,2017-05-20,1,HHS Region 1,ili perc,quantile,0.2,0.6209447989643838
2017-05-13,2017-05-20,1,HHS Region 1,ili perc,quantile,0.25,0.7193248706810675
2017-05-13,2017-05-20,1,HHS Region 1,ili perc,quantile,0.3,0.7783652577690807
2017-05-13,2017-05-20,1,HHS Region 1,ili perc,quantile,0.35000000000000003,0.8289562577690808
2017-05-13,2017-05-20,1,HHS Region 1,ili perc,quantile,0.4,0.8678070577690807
2017-05-13,2017-05-20,1,HHS Region 1,ili perc,quantile,0.45,0.9000057684922027
2017-05-13,2017-05-20,1,HHS Region 1,ili perc,quantile,0.5,0.9232277577690808
2017-05-13,2017-05-20,1,HHS Region 1,ili perc,quantile,0.55,0.9645789986760348
2017-05-13,2017-05-20,1,HHS Region 1,ili perc,quantile,0.6000000000000001,1.009335162675093
2017-05-13,2017-05-20,1,HHS Region 1,ili perc,quantile,0.6500000000000001,1.0532068605508818
2017-05-13,2017-05-20,1,HHS Region 1,ili perc,quantile,0.7000000000000001,1.108244834175948
2017-05-13,2017-05-20,1,HHS Region 1,ili perc,quantile,0.7500000000000001,1.1831354294782888
2017-05-13,2017-05-20,1,HHS Region 1,ili perc,quantile,0.8,1.2501552577690809
2017-05-13,2017-05-20,1,HHS Region 1,ili perc,quantile,0.8500000000000001,1.3489099493878551
2017-05-13,2017-05-20,1,HHS Region 1,ili perc,quantile,0.9000000000000001,1.6987741317886775
2017-05-13,2017-05-20,1,HHS Region 1,ili perc,quantile,0.95,2.215251958354843
2017-05-13,2017-05-20,1,HHS Region 1,ili perc,quantile,0.975,2.75157303353851
2017-05-13,2017-05-20,1,HHS Region 1,ili perc,quantile,0.99,4.797962651584339
2017-05-13,2017-05-27,2,HHS Region 1,ili perc,quantile,0.01,0
2017-05-13,2017-05-27,2,HHS Region 1,ili perc,quantile,0.025,0
