origin_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2016-09-10,2016-09-17,1,HHS Region 1,ili perc,quantile,0.01,0
2016-09-10,2016-09-17,1,HHS Region 1,ili perc,quantile,0.025,0
2016-09-10,2016-09-17,1,HHS Region 1,ili perc,quantile,0.05,0
2016-09-10,2016-09-17,1,HHS Region 1,ili perc,quantile,0.1,0
2016-09-10,2016-09-17,1,HHS Region 1,ili perc,quantile,0.15000000000000002,0.01920766500422832
2016-09-10,2016-09-17,1,HHS Region 1,ili perc,quantile,0.2,0.16519478920825514
2016-09-10,2016-09-17,1,HHS Region 1,ili perc,quantile,0.25,0.2513802546192684
2016-09-10,2016-09-17,1,HHS Region 1,ili perc,quantile,0.3,0.3070593677143597
2016-09-10,2016-09-17,1,HHS Region 1,ili perc,quantile,0.35000000000000003,0.37311768439369225
2016-09-10,2016-09-17,1,HHS Region 1,ili perc,quantile,0.4,0.4086782546192684
2016-09-10,2016-09-17,1,HHS Region 1,ili perc,quantile,0.45,0.4484111046192685
2016-09-10,2016-09-17,1,HHS Region 1,ili perc,quantile,0.5,0.47314164201655895
2016-09-10,2016-09-17,1,HHS Region 1,ili perc,quantile,0.55,0.4978742546192684
2016-09-10,2016-09-17,1,HHS Region 1,ili perc,quantile,0.6000000000000001,0.5431321603469468
2016-09-10,2016-09-17,1,HHS Region 1,ili perc,quantile,0.6500000000000001,0.5716474848674581
2016-09-10,2016-09-17,1,HHS Region 1,ili perc,quantile,0.7000000000000001,0.6262392687052735
2016-09-10,2016-09-17,1,HHS Region 1,ili perc,quantile,0.7500000000000001,0.6867028971387286
2016-09-10,2016-09-17,1,HHS Region 1,ili perc,quantile,0.8,0.7796112546192684
2016-09-10,2016-09-17,1,HHS Region 1,ili perc,quantile,0.8500000000000001,0.8888964970891405
2016-09-10,2016-09-17,1,HHS Region 1,ili perc,quantile,0.9000000000000001,1.2379128732886109
2016-09-10,2016-09-17,1,HHS Region 1,ili perc,quantile,0.95,1.87866142674186
2016-09-10,2016-09-17,1,HHS Region 1,ili perc,quantile,0.975,2.64938000094495
2016-09-10,2016-09-17,1,HHS Region 1,ili perc,quantile,0.99,3.384079128557412
2016-09-10,2016-09-24,2,HHS Region 1,ili perc,quantile,0.01,0
2016-09-10,2016-09-24,2,HHS Region 1,ili perc,quantile,0.025,0
2016-09-10,2016-09-24,2,HHS Region 1,ili perc,quantile,0.05,0
2016-09-10,2016-09-24,2,HHS Region 1,ili perc,quantile,0.1,0
2016-09-10,2016-09-24,2,HHS Region 1,ili perc,quantile,0.15000000000000002,0
2016-09-10,2016-09-24,2,HHS Region 1,ili perc,quantile,0.2,0.09154525461926848
2016-09-10,2016-09-24,2,HHS Region 1,ili perc,quantile,0.25,0.2014340046192685
2016-09-10,2016-09-24,2,HHS Region 1,ili perc,quantile,0.3,0.23846519417420292
2016-09-10,2016-09-24,2,HHS Region 1,ili perc,quantile,0.35000000000000003,0.2886048985476483
2016-09-10,2016-09-24,2,HHS Region 1,ili perc,quantile,0.4,0.34853665127373606
2016-09-10,2016-09-24,2,HHS Region 1,ili perc,quantile,0.45,0.3837087846515051
2016-09-10,2016-09-24,2,HHS Region 1,ili perc,quantile,0.5,0.41119871287802695
2016-09-10,2016-09-24,2,HHS Region 1,ili perc,quantile,0.55,0.4386652546192683
2016-09-10,2016-09-24,2,HHS Region 1,ili perc,quantile,0.6000000000000001,0.4854450800003183
2016-09-10,2016-09-24,2,HHS Region 1,ili perc,quantile,0.6500000000000001,0.5250617882144955
2016-09-10,2016-09-24,2,HHS Region 1,ili perc,quantile,0.7000000000000001,0.5719365440914856
2016-09-10,2016-09-24,2,HHS Region 1,ili perc,quantile,0.7500000000000001,0.625187996531086
2016-09-10,2016-09-24,2,HHS Region 1,ili perc,quantile,0.8,0.6960900128371876
2016-09-10,2016-09-24,2,HHS Region 1,ili perc,quantile,0.8500000000000001,0.8351702546192683
2016-09-10,2016-09-24,2,HHS Region 1,ili perc,quantile,0.9000000000000001,1.1082852546192683
2016-09-10,2016-09-24,2,HHS Region 1,ili perc,quantile,0.95,1.7453075272983292
2016-09-10,2016-09-24,2,HHS Region 1,ili perc,quantile,0.975,2.0750137296192666
2016-09-10,2016-09-24,2,HHS Region 1,ili perc,quantile,0.99,2.701252324619263
2016-09-10,2016-10-01,3,HHS Region 1,ili perc,quantile,0.01,0
2016-09-10,2016-10-01,3,HHS Region 1,ili perc,quantile,0.025,0
2016-09-10,2016-10-01,3,HHS Region 1,ili perc,quantile,0.05,0
2016-09-10,2016-10-01,3,HHS Region 1,ili perc,quantile,0.1,0
2016-09-10,2016-10-01,3,HHS Region 1,ili perc,quantile,0.15000000000000002,0
2016-09-10,2016-10-01,3,HHS Region 1,ili perc,quantile,0.2,0.09318425461926848
2016-09-10,2016-10-01,3,HHS Region 1,ili perc,quantile,0.25,0.19044357044971089
2016-09-10,2016-10-01,3,HHS Region 1,ili perc,quantile,0.3,0.2673572546192684
2016-09-10,2016-10-01,3,HHS Region 1,ili perc,quantile,0.35000000000000003,0.31629909784633076
2016-09-10,2016-10-01,3,HHS Region 1,ili perc,quantile,0.4,0.3635548081563485
2016-09-10,2016-10-01,3,HHS Region 1,ili perc,quantile,0.45,0.3917334385503485
2016-09-10,2016-10-01,3,HHS Region 1,ili perc,quantile,0.5,0.42264682676131393
2016-09-10,2016-10-01,3,HHS Region 1,ili perc,quantile,0.55,0.4816668847111164
2016-09-10,2016-10-01,3,HHS Region 1,ili perc,quantile,0.6000000000000001,0.5147539925167035
2016-09-10,2016-10-01,3,HHS Region 1,ili perc,quantile,0.6500000000000001,0.5559234714942393
2016-09-10,2016-10-01,3,HHS Region 1,ili perc,quantile,0.7000000000000001,0.604259309278241
2016-09-10,2016-10-01,3,HHS Region 1,ili perc,quantile,0.7500000000000001,0.6552412546192684
2016-09-10,2016-10-01,3,HHS Region 1,ili perc,quantile,0.8,0.6999835337108564
2016-09-10,2016-10-01,3,HHS Region 1,ili perc,quantile,0.8500000000000001,0.8184220872363095
2016-09-10,2016-10-01,3,HHS Region 1,ili perc,quantile,0.9000000000000001,1.2106834809507692
2016-09-10,2016-10-01,3,HHS Region 1,ili perc,quantile,0.95,1.7028532546192685
2016-09-10,2016-10-01,3,HHS Region 1,ili perc,quantile,0.975,1.949763254619268
2016-09-10,2016-10-01,3,HHS Region 1,ili perc,quantile,0.99,2.8769166946192644
2016-09-10,2016-09-17,1,HHS Region 10,ili perc,quantile,0.01,0
2016-09-10,2016-09-17,1,HHS Region 10,ili perc,quantile,0.025,0
2016-09-10,2016-09-17,1,HHS Region 10,ili perc,quantile,0.05,0
2016-09-10,2016-09-17,1,HHS Region 10,ili perc,quantile,0.1,0
2016-09-10,2016-09-17,1,HHS Region 10,ili perc,quantile,0.15000000000000002,0
2016-09-10,2016-09-17,1,HHS Region 10,ili perc,quantile,0.2,0.0169958887513985
2016-09-10,2016-09-17,1,HHS Region 10,ili perc,quantile,0.25,0.19356113414898113
2016-09-10,2016-09-17,1,HHS Region 10,ili perc,quantile,0.3,0.3050726951844963
2016-09-10,2016-09-17,1,HHS Region 10,ili perc,quantile,0.35000000000000003,0.3826093841489811
2016-09-10,2016-09-17,1,HHS Region 10,ili perc,quantile,0.4,0.44260382033245826
2016-09-10,2016-09-17,1,HHS Region 10,ili perc,quantile,0.45,0.5192083841489811
2016-09-10,2016-09-17,1,HHS Region 10,ili perc,quantile,0.5,0.5826354313552191
2016-09-10,2016-09-17,1,HHS Region 10,ili perc,quantile,0.55,0.6293813194927498
2016-09-10,2016-09-17,1,HHS Region 10,ili perc,quantile,0.6000000000000001,0.7062149841489818
2016-09-10,2016-09-17,1,HHS Region 10,ili perc,quantile,0.6500000000000001,0.8041216057757635
2016-09-10,2016-09-17,1,HHS Region 10,ili perc,quantile,0.7000000000000001,0.8770899049265206
2016-09-10,2016-09-17,1,HHS Region 10,ili perc,quantile,0.7500000000000001,0.9820725557678376
2016-09-10,2016-09-17,1,HHS Region 10,ili perc,quantile,0.8,1.1599893760924775
2016-09-10,2016-09-17,1,HHS Region 10,ili perc,quantile,0.8500000000000001,1.5279941320963746
2016-09-10,2016-09-17,1,HHS Region 10,ili perc,quantile,0.9000000000000001,1.9974028434854931
2016-09-10,2016-09-17,1,HHS Region 10,ili perc,quantile,0.95,2.6931900873507413
2016-09-10,2016-09-17,1,HHS Region 10,ili perc,quantile,0.975,4.020245506720891
2016-09-10,2016-09-17,1,HHS Region 10,ili perc,quantile,0.99,6.0483822919510315
2016-09-10,2016-09-24,2,HHS Region 10,ili perc,quantile,0.01,0
2016-09-10,2016-09-24,2,HHS Region 10,ili perc,quantile,0.025,0
2016-09-10,2016-09-24,2,HHS Region 10,ili perc,quantile,0.05,0
2016-09-10,2016-09-24,2,HHS Region 10,ili perc,quantile,0.1,0
2016-09-10,2016-09-24,2,HHS Region 10,ili perc,quantile,0.15000000000000002,0
2016-09-10,2016-09-24,2,HHS Region 10,ili perc,quantile,0.2,0
2016-09-10,2016-09-24,2,HHS Region 10,ili perc,quantile,0.25,0.19788061517865105
2016-09-10,2016-09-24,2,HHS Region 10,ili perc,quantile,0.3,0.30742823051582757
2016-09-10,2016-09-24,2,HHS Region 10,ili perc,quantile,0.35000000000000003,0.3853554978051182
2016-09-10,2016-09-24,2,HHS Region 10,ili perc,quantile,0.4,0.4444583841489811
2016-09-10,2016-09-24,2,HHS Region 10,ili perc,quantile,0.45,0.507832384148981
2016-09-10,2016-09-24,2,HHS Region 10,ili perc,quantile,0.5,0.571163384148981
2016-09-10,2016-09-24,2,HHS Region 10,ili perc,quantile,0.55,0.616936384148981
2016-09-10,2016-09-24,2,HHS Region 10,ili perc,quantile,0.6000000000000001,0.6557693973527131
2016-09-10,2016-09-24,2,HHS Region 10,ili perc,quantile,0.6500000000000001,0.7424643703425367
2016-09-10,2016-09-24,2,HHS Region 10,ili perc,quantile,0.7000000000000001,0.8429717231262895
2016-09-10,2016-09-24,2,HHS Region 10,ili perc,quantile,0.7500000000000001,0.935753018698907
2016-09-10,2016-09-24,2,HHS Region 10,ili perc,quantile,0.8,1.0833821764197114
2016-09-10,2016-09-24,2,HHS Region 10,ili perc,quantile,0.8500000000000001,1.278256015877274
2016-09-10,2016-09-24,2,HHS Region 10,ili perc,quantile,0.9000000000000001,1.6646929056087627
2016-09-10,2016-09-24,2,HHS Region 10,ili perc,quantile,0.95,2.333291388643282
2016-09-10,2016-09-24,2,HHS Region 10,ili perc,quantile,0.975,3.1884666994552044
2016-09-10,2016-09-24,2,HHS Region 10,ili perc,quantile,0.99,5.624262996757912
2016-09-10,2016-10-01,3,HHS Region 10,ili perc,quantile,0.01,0
2016-09-10,2016-10-01,3,HHS Region 10,ili perc,quantile,0.025,0
2016-09-10,2016-10-01,3,HHS Region 10,ili perc,quantile,0.05,0
2016-09-10,2016-10-01,3,HHS Region 10,ili perc,quantile,0.1,0
2016-09-10,2016-10-01,3,HHS Region 10,ili perc,quantile,0.15000000000000002,0
2016-09-10,2016-10-01,3,HHS Region 10,ili perc,quantile,0.2,0.111948384148981
2016-09-10,2016-10-01,3,HHS Region 10,ili perc,quantile,0.25,0.35179763049688306
2016-09-10,2016-10-01,3,HHS Region 10,ili perc,quantile,0.3,0.4441453519568402
2016-09-10,2016-10-01,3,HHS Region 10,ili perc,quantile,0.35000000000000003,0.511037384148981
2016-09-10,2016-10-01,3,HHS Region 10,ili perc,quantile,0.4,0.5767053384148456
2016-09-10,2016-10-01,3,HHS Region 10,ili perc,quantile,0.45,0.655143208195293
2016-09-10,2016-10-01,3,HHS Region 10,ili perc,quantile,0.5,0.715096384148981
2016-09-10,2016-10-01,3,HHS Region 10,ili perc,quantile,0.55,0.7600347804360891
2016-09-10,2016-10-01,3,HHS Region 10,ili perc,quantile,0.6000000000000001,0.8355506740140701
