origin_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2019-06-08,2019-06-15,1,HHS Region 1,ili perc,quantile,0.01,0
2019-06-08,2019-06-15,1,HHS Region 1,ili perc,quantile,0.025,0
2019-06-08,2019-06-15,1,HHS Region 1,ili perc,quantile,0.05,0
2019-06-08,2019-06-15,1,HHS Region 1,ili perc,quantile,0.1,0.06444781710736278
2019-06-08,2019-06-15,1,HHS Region 1,ili perc,quantile,0.15000000000000002,0.2655231783380082
2019-06-08,2019-06-15,1,HHS Region 1,ili perc,quantile,0.2,0.3747580037977152
2019-06-08,2019-06-15,1,HHS Region 1,ili perc,quantile,0.25,0.44892154819760777
2019-06-08,2019-06-15,1,HHS Region 1,ili perc,quantile,0.3,0.5168319497395852
2019-06-08,2019-06-15,1,HHS Region 1,ili perc,quantile,0.35000000000000003,0.5589363778127993
2019-06-08,2019-06-15,1,HHS Region 1,ili perc,quantile,0.4,0.5886015057080423
2019-06-08,2019-06-15,1,HHS Region 1,ili perc,quantile,0.45,0.630750791676528
2019-06-08,2019-06-15,1,HHS Region 1,ili perc,quantile,0.5,0.6538015057080422
2019-06-08,2019-06-15,1,HHS Region 1,ili perc,quantile,0.55,0.7101665057080422
2019-06-08,2019-06-15,1,HHS Region 1,ili perc,quantile,0.6000000000000001,0.7428477349885823
2019-06-08,2019-06-15,1,HHS Region 1,ili perc,quantile,0.6500000000000001,0.7896468176800432
2019-06-08,2019-06-15,1,HHS Region 1,ili perc,quantile,0.7000000000000001,0.8438417057080424
2019-06-08,2019-06-15,1,HHS Region 1,ili perc,quantile,0.7500000000000001,0.910414060722898
2019-06-08,2019-06-15,1,HHS Region 1,ili perc,quantile,0.8,1.0295207652666396
2019-06-08,2019-06-15,1,HHS Region 1,ili perc,quantile,0.8500000000000001,1.144224018324696
2019-06-08,2019-06-15,1,HHS Region 1,ili perc,quantile,0.9000000000000001,1.4060469983969814
2019-06-08,2019-06-15,1,HHS Region 1,ili perc,quantile,0.95,1.960239005708041
2019-06-08,2019-06-15,1,HHS Region 1,ili perc,quantile,0.975,2.607906125470401
2019-06-08,2019-06-15,1,HHS Region 1,ili perc,quantile,0.99,2.925406998838018
2019-06-08,2019-06-22,2,HHS Region 1,ili perc,quantile,0.01,0
2019-06-08,2019-06-22,2,HHS Region 1,ili perc,quantile,0.025,0
2019-06-08,2019-06-22,2,HHS Region 1,ili perc,quantile,0.05,0
2019-06-08,2019-06-22,2,HHS Region 1,ili perc,quantile,0.1,0.2659377924541402
2019-06-08,2019-06-22,2,HHS Region 1,ili perc,quantile,0.15000000000000002,0.4103775057080423
2019-06-08,2019-06-22,2,HHS Region 1,ili perc,quantile,0.2,0.5123973504298814
2019-06-08,2019-06-22,2,HHS Region 1,ili perc,quantile,0.25,0.58698961497919
2019-06-08,2019-06-22,2,HHS Region 1,ili perc,quantile,0.3,0.6467386057080422
2019-06-08,2019-06-22,2,HHS Region 1,ili perc,quantile,0.35000000000000003,0.6857255057080422
2019-06-08,2019-06-22,2,HHS Region 1,ili perc,quantile,0.4,0.7221611138075078
2019-06-08,2019-06-22,2,HHS Region 1,ili perc,quantile,0.45,0.7449364468537059
2019-06-08,2019-06-22,2,HHS Region 1,ili perc,quantile,0.5,0.7812630791311028
2019-06-08,2019-06-22,2,HHS Region 1,ili perc,quantile,0.55,0.8282875057080423
2019-06-08,2019-06-22,2,HHS Region 1,ili perc,quantile,0.6000000000000001,0.8871669146907004
2019-06-08,2019-06-22,2,HHS Region 1,ili perc,quantile,0.6500000000000001,0.9304345057080422
2019-06-08,2019-06-22,2,HHS Region 1,ili perc,quantile,0.7000000000000001,0.9779075057080422
2019-06-08,2019-06-22,2,HHS Region 1,ili perc,quantile,0.7500000000000001,1.0481945057080424
2019-06-08,2019-06-22,2,HHS Region 1,ili perc,quantile,0.8,1.1358908771299878
2019-06-08,2019-06-22,2,HHS Region 1,ili perc,quantile,0.8500000000000001,1.2440615057080424
2019-06-08,2019-06-22,2,HHS Region 1,ili perc,quantile,0.9000000000000001,1.496212130004637
2019-06-08,2019-06-22,2,HHS Region 1,ili perc,quantile,0.95,2.0382545057080397
2019-06-08,2019-06-22,2,HHS Region 1,ili perc,quantile,0.975,2.7093395057080425
2019-06-08,2019-06-22,2,HHS Region 1,ili perc,quantile,0.99,3.117001818705712
2019-06-08,2019-06-29,3,HHS Region 1,ili perc,quantile,0.01,0
2019-06-08,2019-06-29,3,HHS Region 1,ili perc,quantile,0.025,0
2019-06-08,2019-06-29,3,HHS Region 1,ili perc,quantile,0.05,0
2019-06-08,2019-06-29,3,HHS Region 1,ili perc,quantile,0.1,0.23193950570804223
2019-06-08,2019-06-29,3,HHS Region 1,ili perc,quantile,0.15000000000000002,0.48309240645679774
2019-06-08,2019-06-29,3,HHS Region 1,ili perc,quantile,0.2,0.5929185057080423
2019-06-08,2019-06-29,3,HHS Region 1,ili perc,quantile,0.25,0.6754051309424622
2019-06-08,2019-06-29,3,HHS Region 1,ili perc,quantile,0.3,0.7289815057080422
2019-06-08,2019-06-29,3,HHS Region 1,ili perc,quantile,0.35000000000000003,0.7771933489351046
2019-06-08,2019-06-29,3,HHS Region 1,ili perc,quantile,0.4,0.8183999533389498
2019-06-08,2019-06-29,3,HHS Region 1,ili perc,quantile,0.45,0.8565323057080423
2019-06-08,2019-06-29,3,HHS Region 1,ili perc,quantile,0.5,0.8773931345775077
2019-06-08,2019-06-29,3,HHS Region 1,ili perc,quantile,0.55,0.920428505708042
2019-06-08,2019-06-29,3,HHS Region 1,ili perc,quantile,0.6000000000000001,0.9778174106140544
2019-06-08,2019-06-29,3,HHS Region 1,ili perc,quantile,0.6500000000000001,1.0216891084898432
2019-06-08,2019-06-29,3,HHS Region 1,ili perc,quantile,0.7000000000000001,1.0774763057080423
2019-06-08,2019-06-29,3,HHS Region 1,ili perc,quantile,0.7500000000000001,1.1310725057080422
