origin_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2019-01-12,2019-01-19,1,HHS Region 1,ili perc,quantile,0.01,0
2019-01-12,2019-01-19,1,HHS Region 1,ili perc,quantile,0.025,2.276239879380668
2019-01-12,2019-01-19,1,HHS Region 1,ili perc,quantile,0.05,2.673149999696139
2019-01-12,2019-01-19,1,HHS Region 1,ili perc,quantile,0.1,3.1720407945345337
2019-01-12,2019-01-19,1,HHS Region 1,ili perc,quantile,0.15000000000000002,3.379429014915119
2019-01-12,2019-01-19,1,HHS Region 1,ili perc,quantile,0.2,3.4709235945345345
2019-01-12,2019-01-19,1,HHS Region 1,ili perc,quantile,0.25,3.5231430961879227
2019-01-12,2019-01-19,1,HHS Region 1,ili perc,quantile,0.3,3.5680846945345337
2019-01-12,2019-01-19,1,HHS Region 1,ili perc,quantile,0.35000000000000003,3.61038087250996
2019-01-12,2019-01-19,1,HHS Region 1,ili perc,quantile,0.4,3.6527425945345344
2019-01-12,2019-01-19,1,HHS Region 1,ili perc,quantile,0.45,3.683770167062683
2019-01-12,2019-01-19,1,HHS Region 1,ili perc,quantile,0.5,3.7073365947664056
2019-01-12,2019-01-19,1,HHS Region 1,ili perc,quantile,0.55,3.7484585945345343
2019-01-12,2019-01-19,1,HHS Region 1,ili perc,quantile,0.6000000000000001,3.794846594534534
2019-01-12,2019-01-19,1,HHS Region 1,ili perc,quantile,0.6500000000000001,3.8414103974737968
2019-01-12,2019-01-19,1,HHS Region 1,ili perc,quantile,0.7000000000000001,3.8963337945345344
2019-01-12,2019-01-19,1,HHS Region 1,ili perc,quantile,0.7500000000000001,3.9523435945345344
2019-01-12,2019-01-19,1,HHS Region 1,ili perc,quantile,0.8,4.028825991098901
2019-01-12,2019-01-19,1,HHS Region 1,ili perc,quantile,0.8500000000000001,4.1380015945345345
2019-01-12,2019-01-19,1,HHS Region 1,ili perc,quantile,0.9000000000000001,4.454849837500465
2019-01-12,2019-01-19,1,HHS Region 1,ili perc,quantile,0.95,5.005218460091007
2019-01-12,2019-01-19,1,HHS Region 1,ili perc,quantile,0.975,5.432113594534535
2019-01-12,2019-01-19,1,HHS Region 1,ili perc,quantile,0.99,6.066255907532204
2019-01-12,2019-01-26,2,HHS Region 1,ili perc,quantile,0.01,1.5502075487417448
2019-01-12,2019-01-26,2,HHS Region 1,ili perc,quantile,0.025,2.6652895957316516
2019-01-12,2019-01-26,2,HHS Region 1,ili perc,quantile,0.05,3.0762162630527485
2019-01-12,2019-01-26,2,HHS Region 1,ili perc,quantile,0.1,3.477072306617594
2019-01-12,2019-01-26,2,HHS Region 1,ili perc,quantile,0.15000000000000002,3.788742019711366
2019-01-12,2019-01-26,2,HHS Region 1,ili perc,quantile,0.2,3.9340235945345343
2019-01-12,2019-01-26,2,HHS Region 1,ili perc,quantile,0.25,4.015628793463935
2019-01-12,2019-01-26,2,HHS Region 1,ili perc,quantile,0.3,4.076326594534534
2019-01-12,2019-01-26,2,HHS Region 1,ili perc,quantile,0.35000000000000003,4.134156594534534
2019-01-12,2019-01-26,2,HHS Region 1,ili perc,quantile,0.4,4.179194623061321
2019-01-12,2019-01-26,2,HHS Region 1,ili perc,quantile,0.45,4.220403594534535
2019-01-12,2019-01-26,2,HHS Region 1,ili perc,quantile,0.5,4.245306594534534
2019-01-12,2019-01-26,2,HHS Region 1,ili perc,quantile,0.55,4.276860594534534
2019-01-12,2019-01-26,2,HHS Region 1,ili perc,quantile,0.6000000000000001,4.311068594534534
2019-01-12,2019-01-26,2,HHS Region 1,ili perc,quantile,0.6500000000000001,4.362612353050469
