origin_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2019-06-01,2019-06-08,1,HHS Region 1,ili perc,quantile,0.01,0
2019-06-01,2019-06-08,1,HHS Region 1,ili perc,quantile,0.025,0
2019-06-01,2019-06-08,1,HHS Region 1,ili perc,quantile,0.05,0
2019-06-01,2019-06-08,1,HHS Region 1,ili perc,quantile,0.1,0
2019-06-01,2019-06-08,1,HHS Region 1,ili perc,quantile,0.15000000000000002,0.12309874013103957
2019-06-01,2019-06-08,1,HHS Region 1,ili perc,quantile,0.2,0.2673437401310396
2019-06-01,2019-06-08,1,HHS Region 1,ili perc,quantile,0.25,0.3693499100893016
2019-06-01,2019-06-08,1,HHS Region 1,ili perc,quantile,0.3,0.42543724407897654
2019-06-01,2019-06-08,1,HHS Region 1,ili perc,quantile,0.35000000000000003,0.4814337401310396
2019-06-01,2019-06-08,1,HHS Region 1,ili perc,quantile,0.4,0.5109344782336318
2019-06-01,2019-06-08,1,HHS Region 1,ili perc,quantile,0.45,0.5546090901310398
2019-06-01,2019-06-08,1,HHS Region 1,ili perc,quantile,0.5,0.5814707401310397
2019-06-01,2019-06-08,1,HHS Region 1,ili perc,quantile,0.55,0.6068482832940632
2019-06-01,2019-06-08,1,HHS Region 1,ili perc,quantile,0.6000000000000001,0.6550119092863391
2019-06-01,2019-06-08,1,HHS Region 1,ili perc,quantile,0.6500000000000001,0.7063780401310398
2019-06-01,2019-06-08,1,HHS Region 1,ili perc,quantile,0.7000000000000001,0.749339892705213
2019-06-01,2019-06-08,1,HHS Region 1,ili perc,quantile,0.7500000000000001,0.8148119889518077
2019-06-01,2019-06-08,1,HHS Region 1,ili perc,quantile,0.8,0.9117487401310398
2019-06-01,2019-06-08,1,HHS Region 1,ili perc,quantile,0.8500000000000001,1.0368087401310395
2019-06-01,2019-06-08,1,HHS Region 1,ili perc,quantile,0.9000000000000001,1.3176217401310395
2019-06-01,2019-06-08,1,HHS Region 1,ili perc,quantile,0.95,1.7541622401310353
2019-06-01,2019-06-08,1,HHS Region 1,ili perc,quantile,0.975,2.6058164344868096
2019-06-01,2019-06-08,1,HHS Region 1,ili perc,quantile,0.99,3.4660487401310394
2019-06-01,2019-06-15,2,HHS Region 1,ili perc,quantile,0.01,0
2019-06-01,2019-06-15,2,HHS Region 1,ili perc,quantile,0.025,0
2019-06-01,2019-06-15,2,HHS Region 1,ili perc,quantile,0.05,0
2019-06-01,2019-06-15,2,HHS Region 1,ili perc,quantile,0.1,0.03004633223190955
2019-06-01,2019-06-15,2,HHS Region 1,ili perc,quantile,0.15000000000000002,0.26574441276100563
2019-06-01,2019-06-15,2,HHS Region 1,ili perc,quantile,0.2,0.3824243401310397
2019-06-01,2019-06-15,2,HHS Region 1,ili perc,quantile,0.25,0.4576772401310397
2019-06-01,2019-06-15,2,HHS Region 1,ili perc,quantile,0.3,0.5158327401310396
2019-06-01,2019-06-15,2,HHS Region 1,ili perc,quantile,0.35000000000000003,0.5608614454590367
2019-06-01,2019-06-15,2,HHS Region 1,ili perc,quantile,0.4,0.5964447401310397
2019-06-01,2019-06-15,2,HHS Region 1,ili perc,quantile,0.45,0.6334348825466507
2019-06-01,2019-06-15,2,HHS Region 1,ili perc,quantile,0.5,0.6575647401310397
2019-06-01,2019-06-15,2,HHS Region 1,ili perc,quantile,0.55,0.6890134984176153
2019-06-01,2019-06-15,2,HHS Region 1,ili perc,quantile,0.6000000000000001,0.7403557401310397
2019-06-01,2019-06-15,2,HHS Region 1,ili perc,quantile,0.6500000000000001,0.7824720401310397
2019-06-01,2019-06-15,2,HHS Region 1,ili perc,quantile,0.7000000000000001,0.8391574401310397
2019-06-01,2019-06-15,2,HHS Region 1,ili perc,quantile,0.7500000000000001,0.8882336963610649
