origin_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2016-06-11,2016-06-18,1,HHS Region 1,ili perc,quantile,0.01,0
2016-06-11,2016-06-18,1,HHS Region 1,ili perc,quantile,0.025,0
2016-06-11,2016-06-18,1,HHS Region 1,ili perc,quantile,0.05,0
2016-06-11,2016-06-18,1,HHS Region 1,ili perc,quantile,0.1,0
2016-06-11,2016-06-18,1,HHS Region 1,ili perc,quantile,0.15000000000000002,0.1485462014648791
2016-06-11,2016-06-18,1,HHS Region 1,ili perc,quantile,0.2,0.27064740146487903
2016-06-11,2016-06-18,1,HHS Region 1,ili perc,quantile,0.25,0.3554915497896397
2016-06-11,2016-06-18,1,HHS Region 1,ili perc,quantile,0.3,0.4212277770827435
2016-06-11,2016-06-18,1,HHS Region 1,ili perc,quantile,0.35000000000000003,0.468830533560191
2016-06-11,2016-06-18,1,HHS Region 1,ili perc,quantile,0.4,0.511626166331957
2016-06-11,2016-06-18,1,HHS Region 1,ili perc,quantile,0.45,0.5502794014648789
2016-06-11,2016-06-18,1,HHS Region 1,ili perc,quantile,0.5,0.575931762031753
2016-06-11,2016-06-18,1,HHS Region 1,ili perc,quantile,0.55,0.5984517705803519
2016-06-11,2016-06-18,1,HHS Region 1,ili perc,quantile,0.6000000000000001,0.639534288565937
2016-06-11,2016-06-18,1,HHS Region 1,ili perc,quantile,0.6500000000000001,0.6863762378438605
2016-06-11,2016-06-18,1,HHS Region 1,ili perc,quantile,0.7000000000000001,0.7313164014648791
2016-06-11,2016-06-18,1,HHS Region 1,ili perc,quantile,0.7500000000000001,0.7824491133700748
2016-06-11,2016-06-18,1,HHS Region 1,ili perc,quantile,0.8,0.83619079012983355
2016-06-11,2016-06-18,1,HHS Region 1,ili perc,quantile,0.8500000000000001,0.963053963091114
2016-06-11,2016-06-18,1,HHS Region 1,ili perc,quantile,0.9000000000000001,1.162696401464879
2016-06-11,2016-06-18,1,HHS Region 1,ili perc,quantile,0.95,1.605747048691619
2016-06-11,2016-06-18,1,HHS Region 1,ili perc,quantile,0.975,2.047346401464879
2016-06-11,2016-06-18,1,HHS Region 1,ili perc,quantile,0.99,2.539566713978137
2016-06-11,2016-06-25,2,HHS Region 1,ili perc,quantile,0.01,0
2016-06-11,2016-06-25,2,HHS Region 1,ili perc,quantile,0.025,0
2016-06-11,2016-06-25,2,HHS Region 1,ili perc,quantile,0.05,0
2016-06-11,2016-06-25,2,HHS Region 1,ili perc,quantile,0.1,0
2016-06-11,2016-06-25,2,HHS Region 1,ili perc,quantile,0.15000000000000002,0.1744633857646411
2016-06-11,2016-06-25,2,HHS Region 1,ili perc,quantile,0.2,0.28169340146487903
2016-06-11,2016-06-25,2,HHS Region 1,ili perc,quantile,0.25,0.35931240146487897
2016-06-11,2016-06-25,2,HHS Region 1,ili perc,quantile,0.3,0.40556811642177504
2016-06-11,2016-06-25,2,HHS Region 1,ili perc,quantile,0.35000000000000003,0.46099960146487906
2016-06-11,2016-06-25,2,HHS Region 1,ili perc,quantile,0.4,0.5175251193564868
2016-06-11,2016-06-25,2,HHS Region 1,ili perc,quantile,0.45,0.5591501779593404
2016-06-11,2016-06-25,2,HHS Region 1,ili perc,quantile,0.5,0.5789151700808695
2016-06-11,2016-06-25,2,HHS Region 1,ili perc,quantile,0.55,0.6299997253288461
2016-06-11,2016-06-25,2,HHS Region 1,ili perc,quantile,0.6000000000000001,0.6575894014648789
