origin_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2015-12-26,2016-01-02,1,HHS Region 1,ili perc,quantile,0.01,0
2015-12-26,2016-01-02,1,HHS Region 1,ili perc,quantile,0.025,0
2015-12-26,2016-01-02,1,HHS Region 1,ili perc,quantile,0.05,0.7152450425297419
2015-12-26,2016-01-02,1,HHS Region 1,ili perc,quantile,0.1,1.098790803240366
2015-12-26,2016-01-02,1,HHS Region 1,ili perc,quantile,0.15000000000000002,1.453976590829794
2015-12-26,2016-01-02,1,HHS Region 1,ili perc,quantile,0.2,1.566942179527152
2015-12-26,2016-01-02,1,HHS Region 1,ili perc,quantile,0.25,1.632594078825778
2015-12-26,2016-01-02,1,HHS Region 1,ili perc,quantile,0.3,1.7197610385381283
2015-12-26,2016-01-02,1,HHS Region 1,ili perc,quantile,0.35000000000000003,1.772212165652962
2015-12-26,2016-01-02,1,HHS Region 1,ili perc,quantile,0.4,1.816256870980959
2015-12-26,2016-01-02,1,HHS Region 1,ili perc,quantile,0.45,1.860951165652962
2015-12-26,2016-01-02,1,HHS Region 1,ili perc,quantile,0.5,1.888393886962512
2015-12-26,2016-01-02,1,HHS Region 1,ili perc,quantile,0.55,1.9136450956567208
2015-12-26,2016-01-02,1,HHS Region 1,ili perc,quantile,0.6000000000000001,1.962086972596426
2015-12-26,2016-01-02,1,HHS Region 1,ili perc,quantile,0.6500000000000001,1.999861250487691
2015-12-26,2016-01-02,1,HHS Region 1,ili perc,quantile,0.7000000000000001,2.0646709697061283
2015-12-26,2016-01-02,1,HHS Region 1,ili perc,quantile,0.7500000000000001,2.118265780355922
2015-12-26,2016-01-02,1,HHS Region 1,ili perc,quantile,0.8,2.203003165652962
2015-12-26,2016-01-02,1,HHS Region 1,ili perc,quantile,0.8500000000000001,2.310968450911634
2015-12-26,2016-01-02,1,HHS Region 1,ili perc,quantile,0.9000000000000001,2.661663658341901
2015-12-26,2016-01-02,1,HHS Region 1,ili perc,quantile,0.95,3.071898678765626
2015-12-26,2016-01-02,1,HHS Region 1,ili perc,quantile,0.975,3.558139165652962
2015-12-26,2016-01-02,1,HHS Region 1,ili perc,quantile,0.99,4.362191605652958
2015-12-26,2016-01-09,2,HHS Region 1,ili perc,quantile,0.01,0
2015-12-26,2016-01-09,2,HHS Region 1,ili perc,quantile,0.025,0.00250781682917241
2015-12-26,2016-01-09,2,HHS Region 1,ili perc,quantile,0.05,0.792875395672135
2015-12-26,2016-01-09,2,HHS Region 1,ili perc,quantile,0.1,1.2966481656529625
2015-12-26,2016-01-09,2,HHS Region 1,ili perc,quantile,0.15000000000000002,1.4991782276128431
2015-12-26,2016-01-09,2,HHS Region 1,ili perc,quantile,0.2,1.6272581656529623
2015-12-26,2016-01-09,2,HHS Region 1,ili perc,quantile,0.25,1.7248641656529622
2015-12-26,2016-01-09,2,HHS Region 1,ili perc,quantile,0.3,1.777281428206688
2015-12-26,2016-01-09,2,HHS Region 1,ili perc,quantile,0.35000000000000003,1.8282425891645568
2015-12-26,2016-01-09,2,HHS Region 1,ili perc,quantile,0.4,1.882254565652962
2015-12-26,2016-01-09,2,HHS Region 1,ili perc,quantile,0.45,1.927161589715115
