origin_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2018-07-21,2018-07-28,1,HHS Region 1,ili perc,quantile,0.01,0
2018-07-21,2018-07-28,1,HHS Region 1,ili perc,quantile,0.025,0
2018-07-21,2018-07-28,1,HHS Region 1,ili perc,quantile,0.05,0
2018-07-21,2018-07-28,1,HHS Region 1,ili perc,quantile,0.1,0
2018-07-21,2018-07-28,1,HHS Region 1,ili perc,quantile,0.15000000000000002,0
2018-07-21,2018-07-28,1,HHS Region 1,ili perc,quantile,0.2,0.08187533518857135
2018-07-21,2018-07-28,1,HHS Region 1,ili perc,quantile,0.25,0.13091304139348237
2018-07-21,2018-07-28,1,HHS Region 1,ili perc,quantile,0.3,0.18817650400124208
2018-07-21,2018-07-28,1,HHS Region 1,ili perc,quantile,0.35000000000000003,0.23039705400124227
2018-07-21,2018-07-28,1,HHS Region 1,ili perc,quantile,0.4,0.27836545674898655
2018-07-21,2018-07-28,1,HHS Region 1,ili perc,quantile,0.45,0.29633937479771305
2018-07-21,2018-07-28,1,HHS Region 1,ili perc,quantile,0.5,0.3206086410717512
2018-07-21,2018-07-28,1,HHS Region 1,ili perc,quantile,0.55,0.35631700400124217
2018-07-21,2018-07-28,1,HHS Region 1,ili perc,quantile,0.6000000000000001,0.3945742040012422
2018-07-21,2018-07-28,1,HHS Region 1,ili perc,quantile,0.6500000000000001,0.4338620040012421
2018-07-21,2018-07-28,1,HHS Region 1,ili perc,quantile,0.7000000000000001,0.4916415804081093
2018-07-21,2018-07-28,1,HHS Region 1,ili perc,quantile,0.7500000000000001,0.5436685040012424
2018-07-21,2018-07-28,1,HHS Region 1,ili perc,quantile,0.8,0.6311720040012422
2018-07-21,2018-07-28,1,HHS Region 1,ili perc,quantile,0.8500000000000001,0.7452400702231631
2018-07-21,2018-07-28,1,HHS Region 1,ili perc,quantile,0.9000000000000001,1.1197254519762423
2018-07-21,2018-07-28,1,HHS Region 1,ili perc,quantile,0.95,1.620894276680303
2018-07-21,2018-07-28,1,HHS Region 1,ili perc,quantile,0.975,2.031434004001237
2018-07-21,2018-07-28,1,HHS Region 1,ili perc,quantile,0.99,2.859967504001241
2018-07-21,2018-08-04,2,HHS Region 1,ili perc,quantile,0.01,0
2018-07-21,2018-08-04,2,HHS Region 1,ili perc,quantile,0.025,0
2018-07-21,2018-08-04,2,HHS Region 1,ili perc,quantile,0.05,0
2018-07-21,2018-08-04,2,HHS Region 1,ili perc,quantile,0.1,0
2018-07-21,2018-08-04,2,HHS Region 1,ili perc,quantile,0.15000000000000002,0
2018-07-21,2018-08-04,2,HHS Region 1,ili perc,quantile,0.2,0.0210550040012421
2018-07-21,2018-08-04,2,HHS Region 1,ili perc,quantile,0.25,0.10152160288857842
2018-07-21,2018-08-04,2,HHS Region 1,ili perc,quantile,0.3,0.15218800400124216
2018-07-21,2018-08-04,2,HHS Region 1,ili perc,quantile,0.35000000000000003,0.2046986536333792
2018-07-21,2018-08-04,2,HHS Region 1,ili perc,quantile,0.4,0.24527302824490024
2018-07-21,2018-08-04,2,HHS Region 1,ili perc,quantile,0.45,0.27751800400124216
2018-07-21,2018-08-04,2,HHS Region 1,ili perc,quantile,0.5,0.3040000040012421
2018-07-21,2018-08-04,2,HHS Region 1,ili perc,quantile,0.55,0.35108191873161715
2018-07-21,2018-08-04,2,HHS Region 1,ili perc,quantile,0.6000000000000001,0.39097142480927816
2018-07-21,2018-08-04,2,HHS Region 1,ili perc,quantile,0.6500000000000001,0.4583007054072039
2018-07-21,2018-08-04,2,HHS Region 1,ili perc,quantile,0.7000000000000001,0.5005040040012421
2018-07-21,2018-08-04,2,HHS Region 1,ili perc,quantile,0.7500000000000001,0.5534252179696143
2018-07-21,2018-08-04,2,HHS Region 1,ili perc,quantile,0.8,0.6682453754231876
2018-07-21,2018-08-04,2,HHS Region 1,ili perc,quantile,0.8500000000000001,0.8077584180397411
2018-07-21,2018-08-04,2,HHS Region 1,ili perc,quantile,0.9000000000000001,1.2744751236318497
2018-07-21,2018-08-04,2,HHS Region 1,ili perc,quantile,0.95,1.7439437588667344
2018-07-21,2018-08-04,2,HHS Region 1,ili perc,quantile,0.975,2.3146340040012423
2018-07-21,2018-08-04,2,HHS Region 1,ili perc,quantile,0.99,3.177514004001242
2018-07-21,2018-08-11,3,HHS Region 1,ili perc,quantile,0.01,0
2018-07-21,2018-08-11,3,HHS Region 1,ili perc,quantile,0.025,0
2018-07-21,2018-08-11,3,HHS Region 1,ili perc,quantile,0.05,0
2018-07-21,2018-08-11,3,HHS Region 1,ili perc,quantile,0.1,0
2018-07-21,2018-08-11,3,HHS Region 1,ili perc,quantile,0.15000000000000002,0
2018-07-21,2018-08-11,3,HHS Region 1,ili perc,quantile,0.2,0
2018-07-21,2018-08-11,3,HHS Region 1,ili perc,quantile,0.25,0.05704600400124215
2018-07-21,2018-08-11,3,HHS Region 1,ili perc,quantile,0.3,0.1036147205242291
2018-07-21,2018-08-11,3,HHS Region 1,ili perc,quantile,0.35000000000000003,0.16219800400124212
2018-07-21,2018-08-11,3,HHS Region 1,ili perc,quantile,0.4,0.19770773510422057
2018-07-21,2018-08-11,3,HHS Region 1,ili perc,quantile,0.45,0.23349337378906415
2018-07-21,2018-08-11,3,HHS Region 1,ili perc,quantile,0.5,0.2590319205187591
2018-07-21,2018-08-11,3,HHS Region 1,ili perc,quantile,0.55,0.2864430040012421
2018-07-21,2018-08-11,3,HHS Region 1,ili perc,quantile,0.6000000000000001,0.3302730040012421
2018-07-21,2018-08-11,3,HHS Region 1,ili perc,quantile,0.6500000000000001,0.37324311573651614
2018-07-21,2018-08-11,3,HHS Region 1,ili perc,quantile,0.7000000000000001,0.43055892863800344
2018-07-21,2018-08-11,3,HHS Region 1,ili perc,quantile,0.7500000000000001,0.47348592214794216
2018-07-21,2018-08-11,3,HHS Region 1,ili perc,quantile,0.8,0.5279189904452422
2018-07-21,2018-08-11,3,HHS Region 1,ili perc,quantile,0.8500000000000001,0.6606716328682681
2018-07-21,2018-08-11,3,HHS Region 1,ili perc,quantile,0.9000000000000001,0.9561460040012422
2018-07-21,2018-08-11,3,HHS Region 1,ili perc,quantile,0.95,1.559177029935066
2018-07-21,2018-08-11,3,HHS Region 1,ili perc,quantile,0.975,2.29672967473328
2018-07-21,2018-08-11,3,HHS Region 1,ili perc,quantile,0.99,2.9149560040012426
2018-07-21,2018-07-28,1,HHS Region 10,ili perc,quantile,0.01,0
2018-07-21,2018-07-28,1,HHS Region 10,ili perc,quantile,0.025,0
2018-07-21,2018-07-28,1,HHS Region 10,ili perc,quantile,0.05,0
2018-07-21,2018-07-28,1,HHS Region 10,ili perc,quantile,0.1,0
2018-07-21,2018-07-28,1,HHS Region 10,ili perc,quantile,0.15000000000000002,0
2018-07-21,2018-07-28,1,HHS Region 10,ili perc,quantile,0.2,0
2018-07-21,2018-07-28,1,HHS Region 10,ili perc,quantile,0.25,0
2018-07-21,2018-07-28,1,HHS Region 10,ili perc,quantile,0.3,0
2018-07-21,2018-07-28,1,HHS Region 10,ili perc,quantile,0.35000000000000003,0
2018-07-21,2018-07-28,1,HHS Region 10,ili perc,quantile,0.4,0.02699165887149208
2018-07-21,2018-07-28,1,HHS Region 10,ili perc,quantile,0.45,0.08827727519336032
2018-07-21,2018-07-28,1,HHS Region 10,ili perc,quantile,0.5,0.142912769993876
2018-07-21,2018-07-28,1,HHS Region 10,ili perc,quantile,0.55,0.1934427699938759
2018-07-21,2018-07-28,1,HHS Region 10,ili perc,quantile,0.6000000000000001,0.2804773699938763
2018-07-21,2018-07-28,1,HHS Region 10,ili perc,quantile,0.6500000000000001,0.3813797410206062
2018-07-21,2018-07-28,1,HHS Region 10,ili perc,quantile,0.7000000000000001,0.4647853558846736
2018-07-21,2018-07-28,1,HHS Region 10,ili perc,quantile,0.7500000000000001,0.6275543734342826
2018-07-21,2018-07-28,1,HHS Region 10,ili perc,quantile,0.8,0.8498713391151439
2018-07-21,2018-07-28,1,HHS Region 10,ili perc,quantile,0.8500000000000001,1.178602769993876
2018-07-21,2018-07-28,1,HHS Region 10,ili perc,quantile,0.9000000000000001,1.5936511304302352
2018-07-21,2018-07-28,1,HHS Region 10,ili perc,quantile,0.95,2.257108473195636
2018-07-21,2018-07-28,1,HHS Region 10,ili perc,quantile,0.975,2.748402769993876
2018-07-21,2018-07-28,1,HHS Region 10,ili perc,quantile,0.99,4.383472586566176
2018-07-21,2018-08-04,2,HHS Region 10,ili perc,quantile,0.01,0
2018-07-21,2018-08-04,2,HHS Region 10,ili perc,quantile,0.025,0
2018-07-21,2018-08-04,2,HHS Region 10,ili perc,quantile,0.05,0
2018-07-21,2018-08-04,2,HHS Region 10,ili perc,quantile,0.1,0
2018-07-21,2018-08-04,2,HHS Region 10,ili perc,quantile,0.15000000000000002,0
2018-07-21,2018-08-04,2,HHS Region 10,ili perc,quantile,0.2,0
2018-07-21,2018-08-04,2,HHS Region 10,ili perc,quantile,0.25,0.01057476999387596
2018-07-21,2018-08-04,2,HHS Region 10,ili perc,quantile,0.3,0.12136907971716096
2018-07-21,2018-08-04,2,HHS Region 10,ili perc,quantile,0.35000000000000003,0.22959076999387604
2018-07-21,2018-08-04,2,HHS Region 10,ili perc,quantile,0.4,0.28754853742408704
2018-07-21,2018-08-04,2,HHS Region 10,ili perc,quantile,0.45,0.35346676999387594
2018-07-21,2018-08-04,2,HHS Region 10,ili perc,quantile,0.5,0.408219769993876
2018-07-21,2018-08-04,2,HHS Region 10,ili perc,quantile,0.55,0.45500911999387605
2018-07-21,2018-08-04,2,HHS Region 10,ili perc,quantile,0.6000000000000001,0.526464059858965
2018-07-21,2018-08-04,2,HHS Region 10,ili perc,quantile,0.6500000000000001,0.5952092199938767
2018-07-21,2018-08-04,2,HHS Region 10,ili perc,quantile,0.7000000000000001,0.702153415555915
2018-07-21,2018-08-04,2,HHS Region 10,ili perc,quantile,0.7500000000000001,0.800094466173418
2018-07-21,2018-08-04,2,HHS Region 10,ili perc,quantile,0.8,0.934893823405453
2018-07-21,2018-08-04,2,HHS Region 10,ili perc,quantile,0.8500000000000001,1.162204176847466
2018-07-21,2018-08-04,2,HHS Region 10,ili perc,quantile,0.9000000000000001,1.4375797699938762
2018-07-21,2018-08-04,2,HHS Region 10,ili perc,quantile,0.95,2.104215113666186
2018-07-21,2018-08-04,2,HHS Region 10,ili perc,quantile,0.975,2.6061896751223004
2018-07-21,2018-08-04,2,HHS Region 10,ili perc,quantile,0.99,3.960692545521836
2018-07-21,2018-08-11,3,HHS Region 10,ili perc,quantile,0.01,0
2018-07-21,2018-08-11,3,HHS Region 10,ili perc,quantile,0.025,0
2018-07-21,2018-08-11,3,HHS Region 10,ili perc,quantile,0.05,0
2018-07-21,2018-08-11,3,HHS Region 10,ili perc,quantile,0.1,0
2018-07-21,2018-08-11,3,HHS Region 10,ili perc,quantile,0.15000000000000002,0
2018-07-21,2018-08-11,3,HHS Region 10,ili perc,quantile,0.2,0
2018-07-21,2018-08-11,3,HHS Region 10,ili perc,quantile,0.25,0
2018-07-21,2018-08-11,3,HHS Region 10,ili perc,quantile,0.3,0.02538516999387596
2018-07-21,2018-08-11,3,HHS Region 10,ili perc,quantile,0.35000000000000003,0.0982875199938762
2018-07-21,2018-08-11,3,HHS Region 10,ili perc,quantile,0.4,0.15223236999387602
2018-07-21,2018-08-11,3,HHS Region 10,ili perc,quantile,0.45,0.21902076999387604
2018-07-21,2018-08-11,3,HHS Region 10,ili perc,quantile,0.5,0.280715269993876
2018-07-21,2018-08-11,3,HHS Region 10,ili perc,quantile,0.55,0.32885813795178565
2018-07-21,2018-08-11,3,HHS Region 10,ili perc,quantile,0.6000000000000001,0.413369569993876
2018-07-21,2018-08-11,3,HHS Region 10,ili perc,quantile,0.6500000000000001,0.5127347410206062
2018-07-21,2018-08-11,3,HHS Region 10,ili perc,quantile,0.7000000000000001,0.5961403558846736
2018-07-21,2018-08-11,3,HHS Region 10,ili perc,quantile,0.7500000000000001,0.7535137756135211
2018-07-21,2018-08-11,3,HHS Region 10,ili perc,quantile,0.8,0.9289268529934204
2018-07-21,2018-08-11,3,HHS Region 10,ili perc,quantile,0.8500000000000001,1.223116330802948
2018-07-21,2018-08-11,3,HHS Region 10,ili perc,quantile,0.9000000000000001,1.700893361720886
2018-07-21,2018-08-11,3,HHS Region 10,ili perc,quantile,0.95,2.3157341484263947
2018-07-21,2018-08-11,3,HHS Region 10,ili perc,quantile,0.975,3.418371133988897
2018-07-21,2018-08-11,3,HHS Region 10,ili perc,quantile,0.99,5.977669164462656
2018-07-21,2018-07-28,1,HHS Region 2,ili perc,quantile,0.01,0
