origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2016-02-06,HHS Region 1,ili perc,1,2016-02-13,quantile,0.01,0.6942387081098934
2016-02-06,HHS Region 1,ili perc,1,2016-02-13,quantile,0.025,0.9772383206784331
2016-02-06,HHS Region 1,ili perc,1,2016-02-13,quantile,0.05,1.18396385382298
2016-02-06,HHS Region 1,ili perc,1,2016-02-13,quantile,0.1,1.3755272176339832
2016-02-06,HHS Region 1,ili perc,1,2016-02-13,quantile,0.15,1.459726252461637
2016-02-06,HHS Region 1,ili perc,1,2016-02-13,quantile,0.2,1.515596364120135
2016-02-06,HHS Region 1,ili perc,1,2016-02-13,quantile,0.25,1.5728361972907452
2016-02-06,HHS Region 1,ili perc,1,2016-02-13,quantile,0.3,1.6273113070899687
2016-02-06,HHS Region 1,ili perc,1,2016-02-13,quantile,0.35,1.6706923224251544
2016-02-06,HHS Region 1,ili perc,1,2016-02-13,quantile,0.4,1.7203437808756505
2016-02-06,HHS Region 1,ili perc,1,2016-02-13,quantile,0.45,1.7835649868462375
2016-02-06,HHS Region 1,ili perc,1,2016-02-13,quantile,0.5,1.8207919045059604
2016-02-06,HHS Region 1,ili perc,1,2016-02-13,quantile,0.55,1.8533351118075991
2016-02-06,HHS Region 1,ili perc,1,2016-02-13,quantile,0.6,1.9018393196522985
2016-02-06,HHS Region 1,ili perc,1,2016-02-13,quantile,0.65,1.939474006868662
2016-02-06,HHS Region 1,ili perc,1,2016-02-13,quantile,0.7,1.9979398903686394
2016-02-06,HHS Region 1,ili perc,1,2016-02-13,quantile,0.75,2.0518406921601096
2016-02-06,HHS Region 1,ili perc,1,2016-02-13,quantile,0.8,2.1149135152096292
2016-02-06,HHS Region 1,ili perc,1,2016-02-13,quantile,0.85,2.241715943419266
2016-02-06,HHS Region 1,ili perc,1,2016-02-13,quantile,0.9,2.351907749932268
2016-02-06,HHS Region 1,ili perc,1,2016-02-13,quantile,0.95,2.6500102022859378
2016-02-06,HHS Region 1,ili perc,1,2016-02-13,quantile,0.975,2.8830659110033747
2016-02-06,HHS Region 1,ili perc,1,2016-02-13,quantile,0.99,3.5459317594453292
2016-02-06,HHS Region 1,ili perc,2,2016-02-20,quantile,0.01,0.5693674228589354
2016-02-06,HHS Region 1,ili perc,2,2016-02-20,quantile,0.025,0.7778142741208837
2016-02-06,HHS Region 1,ili perc,2,2016-02-20,quantile,0.05,0.9792169025243578
2016-02-06,HHS Region 1,ili perc,2,2016-02-20,quantile,0.1,1.1675021276271746
2016-02-06,HHS Region 1,ili perc,2,2016-02-20,quantile,0.15,1.3024426542468672
2016-02-06,HHS Region 1,ili perc,2,2016-02-20,quantile,0.2,1.4014289357743626
2016-02-06,HHS Region 1,ili perc,2,2016-02-20,quantile,0.25,1.4712662900719735
2016-02-06,HHS Region 1,ili perc,2,2016-02-20,quantile,0.3,1.529526371614384
2016-02-06,HHS Region 1,ili perc,2,2016-02-20,quantile,0.35,1.589811422113123
2016-02-06,HHS Region 1,ili perc,2,2016-02-20,quantile,0.4,1.6528980381314877
2016-02-06,HHS Region 1,ili perc,2,2016-02-20,quantile,0.45,1.7071973206334334
2016-02-06,HHS Region 1,ili perc,2,2016-02-20,quantile,0.5,1.7853285276544857
2016-02-06,HHS Region 1,ili perc,2,2016-02-20,quantile,0.55,1.8557841542329307
2016-02-06,HHS Region 1,ili perc,2,2016-02-20,quantile,0.6,1.9366023172560773
2016-02-06,HHS Region 1,ili perc,2,2016-02-20,quantile,0.65,2.0107648678230863
2016-02-06,HHS Region 1,ili perc,2,2016-02-20,quantile,0.7,2.1096926732209837
2016-02-06,HHS Region 1,ili perc,2,2016-02-20,quantile,0.75,2.196850692909645
2016-02-06,HHS Region 1,ili perc,2,2016-02-20,quantile,0.8,2.307987186718506
2016-02-06,HHS Region 1,ili perc,2,2016-02-20,quantile,0.85,2.4506251358628495
2016-02-06,HHS Region 1,ili perc,2,2016-02-20,quantile,0.9,2.6991502536673244
2016-02-06,HHS Region 1,ili perc,2,2016-02-20,quantile,0.95,3.111551684067127
2016-02-06,HHS Region 1,ili perc,2,2016-02-20,quantile,0.975,3.681477857249866
2016-02-06,HHS Region 1,ili perc,2,2016-02-20,quantile,0.99,4.803935852641386
2016-02-06,HHS Region 1,ili perc,3,2016-02-27,quantile,0.01,0.5851137580486416
2016-02-06,HHS Region 1,ili perc,3,2016-02-27,quantile,0.025,0.6776514671063406
2016-02-06,HHS Region 1,ili perc,3,2016-02-27,quantile,0.05,0.8101500303712207
2016-02-06,HHS Region 1,ili perc,3,2016-02-27,quantile,0.1,1.0282421045327281
2016-02-06,HHS Region 1,ili perc,3,2016-02-27,quantile,0.15,1.161831930490933
2016-02-06,HHS Region 1,ili perc,3,2016-02-27,quantile,0.2,1.2912145858716189
2016-02-06,HHS Region 1,ili perc,3,2016-02-27,quantile,0.25,1.368111909359244
2016-02-06,HHS Region 1,ili perc,3,2016-02-27,quantile,0.3,1.461190877241636
2016-02-06,HHS Region 1,ili perc,3,2016-02-27,quantile,0.35,1.5321409774421393
2016-02-06,HHS Region 1,ili perc,3,2016-02-27,quantile,0.4,1.6286212653091292
2016-02-06,HHS Region 1,ili perc,3,2016-02-27,quantile,0.45,1.7176601688855446
2016-02-06,HHS Region 1,ili perc,3,2016-02-27,quantile,0.5,1.7944798312543133
2016-02-06,HHS Region 1,ili perc,3,2016-02-27,quantile,0.55,1.8694292091467686
2016-02-06,HHS Region 1,ili perc,3,2016-02-27,quantile,0.6,1.9595825001981697
2016-02-06,HHS Region 1,ili perc,3,2016-02-27,quantile,0.65,2.0425537937485396
2016-02-06,HHS Region 1,ili perc,3,2016-02-27,quantile,0.7,2.1740814893557294
2016-02-06,HHS Region 1,ili perc,3,2016-02-27,quantile,0.75,2.308784052161398
2016-02-06,HHS Region 1,ili perc,3,2016-02-27,quantile,0.8,2.508598399449493
2016-02-06,HHS Region 1,ili perc,3,2016-02-27,quantile,0.85,2.760776528496023
2016-02-06,HHS Region 1,ili perc,3,2016-02-27,quantile,0.9,3.043015783336408
2016-02-06,HHS Region 1,ili perc,3,2016-02-27,quantile,0.95,3.6288562764609513
2016-02-06,HHS Region 1,ili perc,3,2016-02-27,quantile,0.975,4.4393612929367885
2016-02-06,HHS Region 1,ili perc,3,2016-02-27,quantile,0.99,5.611643628459771
2016-02-06,HHS Region 1,ili perc,4,2016-03-05,quantile,0.01,0.47238524310861874
2016-02-06,HHS Region 1,ili perc,4,2016-03-05,quantile,0.025,0.5913215087275523
2016-02-06,HHS Region 1,ili perc,4,2016-03-05,quantile,0.05,0.743162255329666
2016-02-06,HHS Region 1,ili perc,4,2016-03-05,quantile,0.1,0.9541884038012649
2016-02-06,HHS Region 1,ili perc,4,2016-03-05,quantile,0.15,1.0912652378363126
2016-02-06,HHS Region 1,ili perc,4,2016-03-05,quantile,0.2,1.2119293276460645
2016-02-06,HHS Region 1,ili perc,4,2016-03-05,quantile,0.25,1.3218277566716403
2016-02-06,HHS Region 1,ili perc,4,2016-03-05,quantile,0.3,1.4193214592104895
2016-02-06,HHS Region 1,ili perc,4,2016-03-05,quantile,0.35,1.4871112684200467
2016-02-06,HHS Region 1,ili perc,4,2016-03-05,quantile,0.4,1.5854461408433247
2016-02-06,HHS Region 1,ili perc,4,2016-03-05,quantile,0.45,1.7021438136713682
2016-02-06,HHS Region 1,ili perc,4,2016-03-05,quantile,0.5,1.7762715635382942
2016-02-06,HHS Region 1,ili perc,4,2016-03-05,quantile,0.55,1.870504506702547
2016-02-06,HHS Region 1,ili perc,4,2016-03-05,quantile,0.6,2.0197764229361006
2016-02-06,HHS Region 1,ili perc,4,2016-03-05,quantile,0.65,2.1470236920060866
2016-02-06,HHS Region 1,ili perc,4,2016-03-05,quantile,0.7,2.3163352527876984
2016-02-06,HHS Region 1,ili perc,4,2016-03-05,quantile,0.75,2.4883019217522495
2016-02-06,HHS Region 1,ili perc,4,2016-03-05,quantile,0.8,2.6860944323428555
2016-02-06,HHS Region 1,ili perc,4,2016-03-05,quantile,0.85,2.9286563391899625
