origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2018-02-03,HHS Region 1,ili perc,1,2018-02-10,quantile,0.01,2.6772741347507414
2018-02-03,HHS Region 1,ili perc,1,2018-02-10,quantile,0.025,3.1901296920831723
2018-02-03,HHS Region 1,ili perc,1,2018-02-10,quantile,0.05,3.547220711154257
2018-02-03,HHS Region 1,ili perc,1,2018-02-10,quantile,0.1,3.9847770798470306
2018-02-03,HHS Region 1,ili perc,1,2018-02-10,quantile,0.15,4.228805311039574
2018-02-03,HHS Region 1,ili perc,1,2018-02-10,quantile,0.2,4.412860403090721
2018-02-03,HHS Region 1,ili perc,1,2018-02-10,quantile,0.25,4.581375778013152
2018-02-03,HHS Region 1,ili perc,1,2018-02-10,quantile,0.3,4.726985214629389
2018-02-03,HHS Region 1,ili perc,1,2018-02-10,quantile,0.35,4.831238785157704
2018-02-03,HHS Region 1,ili perc,1,2018-02-10,quantile,0.4,4.946673606769283
2018-02-03,HHS Region 1,ili perc,1,2018-02-10,quantile,0.45,5.044841889132832
2018-02-03,HHS Region 1,ili perc,1,2018-02-10,quantile,0.5,5.156843453756014
2018-02-03,HHS Region 1,ili perc,1,2018-02-10,quantile,0.55,5.243978264534999
2018-02-03,HHS Region 1,ili perc,1,2018-02-10,quantile,0.6,5.376557945661773
2018-02-03,HHS Region 1,ili perc,1,2018-02-10,quantile,0.65,5.487649152658123
2018-02-03,HHS Region 1,ili perc,1,2018-02-10,quantile,0.7,5.592235274721368
2018-02-03,HHS Region 1,ili perc,1,2018-02-10,quantile,0.75,5.726496224468405
2018-02-03,HHS Region 1,ili perc,1,2018-02-10,quantile,0.8,5.874617363251293
2018-02-03,HHS Region 1,ili perc,1,2018-02-10,quantile,0.85,6.268895052431701
2018-02-03,HHS Region 1,ili perc,1,2018-02-10,quantile,0.9,6.6015271346892686
2018-02-03,HHS Region 1,ili perc,1,2018-02-10,quantile,0.95,7.243186691091307
2018-02-03,HHS Region 1,ili perc,1,2018-02-10,quantile,0.975,8.062132593400781
2018-02-03,HHS Region 1,ili perc,1,2018-02-10,quantile,0.99,9.790319501202827
2018-02-03,HHS Region 1,ili perc,2,2018-02-17,quantile,0.01,2.0536342144399478
2018-02-03,HHS Region 1,ili perc,2,2018-02-17,quantile,0.025,2.579220035527433
2018-02-03,HHS Region 1,ili perc,2,2018-02-17,quantile,0.05,3.0446134570494925
2018-02-03,HHS Region 1,ili perc,2,2018-02-17,quantile,0.1,3.490667898307011
2018-02-03,HHS Region 1,ili perc,2,2018-02-17,quantile,0.15,3.7794067244465386
2018-02-03,HHS Region 1,ili perc,2,2018-02-17,quantile,0.2,4.006783704198304
2018-02-03,HHS Region 1,ili perc,2,2018-02-17,quantile,0.25,4.231391748854151
2018-02-03,HHS Region 1,ili perc,2,2018-02-17,quantile,0.3,4.473153734614558
2018-02-03,HHS Region 1,ili perc,2,2018-02-17,quantile,0.35,4.626787255723851
2018-02-03,HHS Region 1,ili perc,2,2018-02-17,quantile,0.4,4.773163150828738
2018-02-03,HHS Region 1,ili perc,2,2018-02-17,quantile,0.45,4.914859477460803
2018-02-03,HHS Region 1,ili perc,2,2018-02-17,quantile,0.5,5.097229585639932
2018-02-03,HHS Region 1,ili perc,2,2018-02-17,quantile,0.55,5.25069836490845
2018-02-03,HHS Region 1,ili perc,2,2018-02-17,quantile,0.6,5.453345874537495
2018-02-03,HHS Region 1,ili perc,2,2018-02-17,quantile,0.65,5.606824386465916
2018-02-03,HHS Region 1,ili perc,2,2018-02-17,quantile,0.7,5.824232038334997
2018-02-03,HHS Region 1,ili perc,2,2018-02-17,quantile,0.75,6.089503414887755
2018-02-03,HHS Region 1,ili perc,2,2018-02-17,quantile,0.8,6.344860836024051
2018-02-03,HHS Region 1,ili perc,2,2018-02-17,quantile,0.85,6.660781768616879
2018-02-03,HHS Region 1,ili perc,2,2018-02-17,quantile,0.9,7.247118901851749
2018-02-03,HHS Region 1,ili perc,2,2018-02-17,quantile,0.95,8.247890129471031
