origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2019-12-28,HHS Region 1,ili perc,1,2020-01-04,quantile,0.01,2.395941606483746
2019-12-28,HHS Region 1,ili perc,1,2020-01-04,quantile,0.025,2.5680899089498035
2019-12-28,HHS Region 1,ili perc,1,2020-01-04,quantile,0.05,2.6336626913068115
2019-12-28,HHS Region 1,ili perc,1,2020-01-04,quantile,0.1,2.78262490603797
2019-12-28,HHS Region 1,ili perc,1,2020-01-04,quantile,0.15,2.9231492054174906
2019-12-28,HHS Region 1,ili perc,1,2020-01-04,quantile,0.2,3.0002756857547452
2019-12-28,HHS Region 1,ili perc,1,2020-01-04,quantile,0.25,3.0870393542273837
2019-12-28,HHS Region 1,ili perc,1,2020-01-04,quantile,0.3,3.1475646677415456
2019-12-28,HHS Region 1,ili perc,1,2020-01-04,quantile,0.35,3.171205365676662
2019-12-28,HHS Region 1,ili perc,1,2020-01-04,quantile,0.4,3.23196955634351
2019-12-28,HHS Region 1,ili perc,1,2020-01-04,quantile,0.45,3.3882008971863233
2019-12-28,HHS Region 1,ili perc,1,2020-01-04,quantile,0.5,3.5250235451980765
2019-12-28,HHS Region 1,ili perc,1,2020-01-04,quantile,0.55,3.596267793217759
2019-12-28,HHS Region 1,ili perc,1,2020-01-04,quantile,0.6,3.6635669274465394
2019-12-28,HHS Region 1,ili perc,1,2020-01-04,quantile,0.65,3.810971006183636
2019-12-28,HHS Region 1,ili perc,1,2020-01-04,quantile,0.7,3.9234924316373547
2019-12-28,HHS Region 1,ili perc,1,2020-01-04,quantile,0.75,4.007456357609922
2019-12-28,HHS Region 1,ili perc,1,2020-01-04,quantile,0.8,4.069664647738041
2019-12-28,HHS Region 1,ili perc,1,2020-01-04,quantile,0.85,4.270715425276856
2019-12-28,HHS Region 1,ili perc,1,2020-01-04,quantile,0.9,4.387591770564281
2019-12-28,HHS Region 1,ili perc,1,2020-01-04,quantile,0.95,4.600689671483006
2019-12-28,HHS Region 1,ili perc,1,2020-01-04,quantile,0.975,4.773725445293888
2019-12-28,HHS Region 1,ili perc,1,2020-01-04,quantile,0.99,5.004256330385427
2019-12-28,HHS Region 1,ili perc,2,2020-01-11,quantile,0.01,2.362055997314342
2019-12-28,HHS Region 1,ili perc,2,2020-01-11,quantile,0.025,2.3902042755630344
2019-12-28,HHS Region 1,ili perc,2,2020-01-11,quantile,0.05,2.4619892572117035
2019-12-28,HHS Region 1,ili perc,2,2020-01-11,quantile,0.1,2.5316533857346633
