origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2019-03-23,HHS Region 1,ili perc,1,2019-03-30,quantile,0.01,1.7781627881218605
2019-03-23,HHS Region 1,ili perc,1,2019-03-30,quantile,0.025,1.8081554287318502
2019-03-23,HHS Region 1,ili perc,1,2019-03-30,quantile,0.05,1.9260081351992375
2019-03-23,HHS Region 1,ili perc,1,2019-03-30,quantile,0.1,1.9942334641055754
2019-03-23,HHS Region 1,ili perc,1,2019-03-30,quantile,0.15,2.0748058745003357
2019-03-23,HHS Region 1,ili perc,1,2019-03-30,quantile,0.2,2.117523652874845
2019-03-23,HHS Region 1,ili perc,1,2019-03-30,quantile,0.25,2.228639598894164
2019-03-23,HHS Region 1,ili perc,1,2019-03-30,quantile,0.3,2.2829281943420394
2019-03-23,HHS Region 1,ili perc,1,2019-03-30,quantile,0.35,2.3804598788385576
2019-03-23,HHS Region 1,ili perc,1,2019-03-30,quantile,0.4,2.4588629279668153
2019-03-23,HHS Region 1,ili perc,1,2019-03-30,quantile,0.45,2.540772042719328
2019-03-23,HHS Region 1,ili perc,1,2019-03-30,quantile,0.5,2.6287312896401147
2019-03-23,HHS Region 1,ili perc,1,2019-03-30,quantile,0.55,2.689272805370088
2019-03-23,HHS Region 1,ili perc,1,2019-03-30,quantile,0.6,2.7733649472089974
2019-03-23,HHS Region 1,ili perc,1,2019-03-30,quantile,0.65,2.8798620034975624
2019-03-23,HHS Region 1,ili perc,1,2019-03-30,quantile,0.7,2.955856528531808
2019-03-23,HHS Region 1,ili perc,1,2019-03-30,quantile,0.75,3.0699827287602397
2019-03-23,HHS Region 1,ili perc,1,2019-03-30,quantile,0.8,3.1874444157657322
2019-03-23,HHS Region 1,ili perc,1,2019-03-30,quantile,0.85,3.2597563750287084
2019-03-23,HHS Region 1,ili perc,1,2019-03-30,quantile,0.9,3.364996678527075
2019-03-23,HHS Region 1,ili perc,1,2019-03-30,quantile,0.95,3.646634282846269
2019-03-23,HHS Region 1,ili perc,1,2019-03-30,quantile,0.975,4.045270677102855
2019-03-23,HHS Region 1,ili perc,1,2019-03-30,quantile,0.99,4.443187116830266
2019-03-23,HHS Region 1,ili perc,2,2019-04-06,quantile,0.01,1.3893585796714722
