origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.01,1.0267780537736362
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.025,1.0674977033790232
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.05,1.1483900434185224
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.1,1.279312938046871
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.15,1.4136052464801432
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.2,1.4450115444387273
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.25,1.463601523826092
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.3,1.5068595543210486
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.35,1.5372225216403734
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.4,1.5583661833562155
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.45,1.6523432679066552
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.5,1.6875286933234073
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.55,1.7497954284713728
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.6,1.786127014522597
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.65,1.817769441277292
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.7,1.8376351171049046
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.75,1.8848255073410485
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.8,1.9822246184296877
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.85,2.049221409557756
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.9,2.2156262028057085
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.95,2.4635572846405034
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.975,2.639902069366567
2017-04-01,HHS Region 1,ili perc,1,2017-04-08,quantile,0.99,2.872469749946115
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.01,0.7284305669990543
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.025,0.8070254190619532
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.05,0.8483890812981544
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.1,0.9761765380855079
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.15,1.1363707153434324
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.2,1.2270512285814923
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.25,1.2683004954449437
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.3,1.3172312035737943
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.35,1.3553455694123433
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.4,1.416555688744813
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.45,1.4873034727559877
2017-04-01,HHS Region 1,ili perc,2,2017-04-15,quantile,0.5,1.5375937434351084
