origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.01,1.332393378934602
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.025,1.4362214359130996
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.05,1.6078770445034263
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.1,1.716094336173101
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.15,1.761033996015502
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.2,1.86481770793652
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.25,1.8991927298111124
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.3,1.9295981401585311
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.35,1.9990763409082986
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.4,2.04478124595142
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.45,2.0931352156318335
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.5,2.1790557772272177
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.55,2.2351318356967154
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.6,2.322442463007195
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.65,2.3671159163274376
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.7,2.424805341093575
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.75,2.4821563180616675
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.8,2.5538224362866426
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.85,2.6197497218620356
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.9,2.7233003947420356
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.95,2.859288888374447
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.975,2.9648272493939416
2016-03-12,HHS Region 1,ili perc,1,2016-03-19,quantile,0.99,3.142673875396604
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.01,1.0224898773444486
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.025,1.0607796486007797
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.05,1.1648882714723616
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.1,1.2343714927531595
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.15,1.5209438552096266
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.2,1.5717104210525528
2016-03-12,HHS Region 1,ili perc,2,2016-03-26,quantile,0.25,1.6150102665824448
