origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2018-04-28,HHS Region 1,ili perc,1,2018-05-05,quantile,0.01,0.8601872311007976
2018-04-28,HHS Region 1,ili perc,1,2018-05-05,quantile,0.025,0.8928685036988243
2018-04-28,HHS Region 1,ili perc,1,2018-05-05,quantile,0.05,0.9051196454592407
2018-04-28,HHS Region 1,ili perc,1,2018-05-05,quantile,0.1,0.9865828774592886
2018-04-28,HHS Region 1,ili perc,1,2018-05-05,quantile,0.15,1.0459082946737224
2018-04-28,HHS Region 1,ili perc,1,2018-05-05,quantile,0.2,1.1495203865763417
2018-04-28,HHS Region 1,ili perc,1,2018-05-05,quantile,0.25,1.2035329855252037
2018-04-28,HHS Region 1,ili perc,1,2018-05-05,quantile,0.3,1.2171643812433792
2018-04-28,HHS Region 1,ili perc,1,2018-05-05,quantile,0.35,1.235707342759877
2018-04-28,HHS Region 1,ili perc,1,2018-05-05,quantile,0.4,1.29582557155965
2018-04-28,HHS Region 1,ili perc,1,2018-05-05,quantile,0.45,1.3301064299662189
2018-04-28,HHS Region 1,ili perc,1,2018-05-05,quantile,0.5,1.362170100793997
2018-04-28,HHS Region 1,ili perc,1,2018-05-05,quantile,0.55,1.4176344206282212
2018-04-28,HHS Region 1,ili perc,1,2018-05-05,quantile,0.6,1.4675309666634444
2018-04-28,HHS Region 1,ili perc,1,2018-05-05,quantile,0.65,1.4924512163053216
2018-04-28,HHS Region 1,ili perc,1,2018-05-05,quantile,0.7,1.574477503027024
2018-04-28,HHS Region 1,ili perc,1,2018-05-05,quantile,0.75,1.6144680873438255
2018-04-28,HHS Region 1,ili perc,1,2018-05-05,quantile,0.8,1.649921958507602
2018-04-28,HHS Region 1,ili perc,1,2018-05-05,quantile,0.85,1.7208150879803037
2018-04-28,HHS Region 1,ili perc,1,2018-05-05,quantile,0.9,1.7979953222509337
2018-04-28,HHS Region 1,ili perc,1,2018-05-05,quantile,0.95,1.9863276383769295
2018-04-28,HHS Region 1,ili perc,1,2018-05-05,quantile,0.975,2.0889849343815063
2018-04-28,HHS Region 1,ili perc,1,2018-05-05,quantile,0.99,2.252257620420715
2018-04-28,HHS Region 1,ili perc,2,2018-05-12,quantile,0.01,0.557826918021784
2018-04-28,HHS Region 1,ili perc,2,2018-05-12,quantile,0.025,0.6584565347392127
2018-04-28,HHS Region 1,ili perc,2,2018-05-12,quantile,0.05,0.8186800867567837
2018-04-28,HHS Region 1,ili perc,2,2018-05-12,quantile,0.1,0.8571813374674805
2018-04-28,HHS Region 1,ili perc,2,2018-05-12,quantile,0.15,0.8932837178752363
2018-04-28,HHS Region 1,ili perc,2,2018-05-12,quantile,0.2,0.974662074198662
2018-04-28,HHS Region 1,ili perc,2,2018-05-12,quantile,0.25,1.0232646909499246
2018-04-28,HHS Region 1,ili perc,2,2018-05-12,quantile,0.3,1.0455952664576573
2018-04-28,HHS Region 1,ili perc,2,2018-05-12,quantile,0.35,1.0688338339173666
2018-04-28,HHS Region 1,ili perc,2,2018-05-12,quantile,0.4,1.1200273489680226
2018-04-28,HHS Region 1,ili perc,2,2018-05-12,quantile,0.45,1.1541334134216448
2018-04-28,HHS Region 1,ili perc,2,2018-05-12,quantile,0.5,1.2508856964457185
2018-04-28,HHS Region 1,ili perc,2,2018-05-12,quantile,0.55,1.2868249513938324
2018-04-28,HHS Region 1,ili perc,2,2018-05-12,quantile,0.6,1.3385105046151833
2018-04-28,HHS Region 1,ili perc,2,2018-05-12,quantile,0.65,1.3844755601743408
2018-04-28,HHS Region 1,ili perc,2,2018-05-12,quantile,0.7,1.4862470834484989
2018-04-28,HHS Region 1,ili perc,2,2018-05-12,quantile,0.75,1.5741093403269744
2018-04-28,HHS Region 1,ili perc,2,2018-05-12,quantile,0.8,1.6574253026652155
2018-04-28,HHS Region 1,ili perc,2,2018-05-12,quantile,0.85,1.748691545101937
2018-04-28,HHS Region 1,ili perc,2,2018-05-12,quantile,0.9,1.8453453528928818
2018-04-28,HHS Region 1,ili perc,2,2018-05-12,quantile,0.95,1.9667129721007723
2018-04-28,HHS Region 1,ili perc,2,2018-05-12,quantile,0.975,2.136470605497064
2018-04-28,HHS Region 1,ili perc,2,2018-05-12,quantile,0.99,2.220160416452434
2018-04-28,HHS Region 1,ili perc,3,2018-05-19,quantile,0.01,0.49794451585289307
2018-04-28,HHS Region 1,ili perc,3,2018-05-19,quantile,0.025,0.5593817401205163
2018-04-28,HHS Region 1,ili perc,3,2018-05-19,quantile,0.05,0.6250515643159159
2018-04-28,HHS Region 1,ili perc,3,2018-05-19,quantile,0.1,0.7691224171719923
2018-04-28,HHS Region 1,ili perc,3,2018-05-19,quantile,0.15,0.8245641329451425
2018-04-28,HHS Region 1,ili perc,3,2018-05-19,quantile,0.2,0.9062537051314674
2018-04-28,HHS Region 1,ili perc,3,2018-05-19,quantile,0.25,0.9692942609598145
2018-04-28,HHS Region 1,ili perc,3,2018-05-19,quantile,0.3,1.0293744537125331
2018-04-28,HHS Region 1,ili perc,3,2018-05-19,quantile,0.35,1.0810462703179489
2018-04-28,HHS Region 1,ili perc,3,2018-05-19,quantile,0.4,1.1209612138519962
2018-04-28,HHS Region 1,ili perc,3,2018-05-19,quantile,0.45,1.1978834417619624
2018-04-28,HHS Region 1,ili perc,3,2018-05-19,quantile,0.5,1.2676522841268583
2018-04-28,HHS Region 1,ili perc,3,2018-05-19,quantile,0.55,1.3467142963427778
2018-04-28,HHS Region 1,ili perc,3,2018-05-19,quantile,0.6,1.3953601414919121
2018-04-28,HHS Region 1,ili perc,3,2018-05-19,quantile,0.65,1.4377242498556435
2018-04-28,HHS Region 1,ili perc,3,2018-05-19,quantile,0.7,1.5058544276508956
2018-04-28,HHS Region 1,ili perc,3,2018-05-19,quantile,0.75,1.6308152195634544
2018-04-28,HHS Region 1,ili perc,3,2018-05-19,quantile,0.8,1.7039853972266592
2018-04-28,HHS Region 1,ili perc,3,2018-05-19,quantile,0.85,1.8930976333001004
2018-04-28,HHS Region 1,ili perc,3,2018-05-19,quantile,0.9,2.126151681532952
2018-04-28,HHS Region 1,ili perc,3,2018-05-19,quantile,0.95,2.39010525628662
2018-04-28,HHS Region 1,ili perc,3,2018-05-19,quantile,0.975,2.7307512082661893
2018-04-28,HHS Region 1,ili perc,3,2018-05-19,quantile,0.99,2.9556539912453377
2018-04-28,HHS Region 1,ili perc,4,2018-05-26,quantile,0.01,0.3559337189946552
2018-04-28,HHS Region 1,ili perc,4,2018-05-26,quantile,0.025,0.43476376764962854
2018-04-28,HHS Region 1,ili perc,4,2018-05-26,quantile,0.05,0.555923107398658
