origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.01,1.510242169726243
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.025,1.6246215967859774
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.05,1.74701127414289
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.1,1.9029438000783059
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.15,2.004615763298388
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.2,2.090908548632394
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.25,2.126936272763177
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.3,2.142745117687442
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.35,2.167017778437113
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.4,2.2285444095423026
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.45,2.275262517518726
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.5,2.3268115632053163
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.55,2.4416617776765905
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.6,2.4980628980267636
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.65,2.5586364253671414
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.7,2.6112174284303284
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.75,2.672822289394717
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.8,2.740492044524976
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.85,2.9667904690743274
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.9,3.179305975186629
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.95,3.260156215981598
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.975,3.6595240425153976
2018-03-10,HHS Region 1,ili perc,1,2018-03-17,quantile,0.99,3.8461201114822035
2018-03-10,HHS Region 1,ili perc,2,2018-03-24,quantile,0.01,1.2083051393522608
2018-03-10,HHS Region 1,ili perc,2,2018-03-24,quantile,0.025,1.3178925296608948
2018-03-10,HHS Region 1,ili perc,2,2018-03-24,quantile,0.05,1.4393342555369226
2018-03-10,HHS Region 1,ili perc,2,2018-03-24,quantile,0.1,1.5257691692269848
2018-03-10,HHS Region 1,ili perc,2,2018-03-24,quantile,0.15,1.5964298995462498
2018-03-10,HHS Region 1,ili perc,2,2018-03-24,quantile,0.2,1.6669818111426735
2018-03-10,HHS Region 1,ili perc,2,2018-03-24,quantile,0.25,1.7813807021917654
2018-03-10,HHS Region 1,ili perc,2,2018-03-24,quantile,0.3,1.8894047277788477
2018-03-10,HHS Region 1,ili perc,2,2018-03-24,quantile,0.35,1.959917358683838
2018-03-10,HHS Region 1,ili perc,2,2018-03-24,quantile,0.4,2.119255173026067
2018-03-10,HHS Region 1,ili perc,2,2018-03-24,quantile,0.45,2.1494586110360037
2018-03-10,HHS Region 1,ili perc,2,2018-03-24,quantile,0.5,2.223939145742106
2018-03-10,HHS Region 1,ili perc,2,2018-03-24,quantile,0.55,2.302411640058949
2018-03-10,HHS Region 1,ili perc,2,2018-03-24,quantile,0.6,2.3676651526700163
2018-03-10,HHS Region 1,ili perc,2,2018-03-24,quantile,0.65,2.4277906079041967
2018-03-10,HHS Region 1,ili perc,2,2018-03-24,quantile,0.7,2.5074500081724427
2018-03-10,HHS Region 1,ili perc,2,2018-03-24,quantile,0.75,2.606482179996382
2018-03-10,HHS Region 1,ili perc,2,2018-03-24,quantile,0.8,2.6826771008345656
2018-03-10,HHS Region 1,ili perc,2,2018-03-24,quantile,0.85,2.81331376502179
2018-03-10,HHS Region 1,ili perc,2,2018-03-24,quantile,0.9,3.123609572529531
2018-03-10,HHS Region 1,ili perc,2,2018-03-24,quantile,0.95,3.409384323735328
2018-03-10,HHS Region 1,ili perc,2,2018-03-24,quantile,0.975,3.596173540696819
2018-03-10,HHS Region 1,ili perc,2,2018-03-24,quantile,0.99,3.6701328207991972
2018-03-10,HHS Region 1,ili perc,3,2018-03-31,quantile,0.01,1.134771873754916
2018-03-10,HHS Region 1,ili perc,3,2018-03-31,quantile,0.025,1.139309829831246
2018-03-10,HHS Region 1,ili perc,3,2018-03-31,quantile,0.05,1.1844164787121607
2018-03-10,HHS Region 1,ili perc,3,2018-03-31,quantile,0.1,1.315209011126393
2018-03-10,HHS Region 1,ili perc,3,2018-03-31,quantile,0.15,1.5700736392691559
2018-03-10,HHS Region 1,ili perc,3,2018-03-31,quantile,0.2,1.6297203573085757
2018-03-10,HHS Region 1,ili perc,3,2018-03-31,quantile,0.25,1.6855076618908509
2018-03-10,HHS Region 1,ili perc,3,2018-03-31,quantile,0.3,1.7367637949871595
2018-03-10,HHS Region 1,ili perc,3,2018-03-31,quantile,0.35,1.83352736568235
2018-03-10,HHS Region 1,ili perc,3,2018-03-31,quantile,0.4,1.9253300492743275
2018-03-10,HHS Region 1,ili perc,3,2018-03-31,quantile,0.45,2.0095940315114094
2018-03-10,HHS Region 1,ili perc,3,2018-03-31,quantile,0.5,2.0883747189505817
2018-03-10,HHS Region 1,ili perc,3,2018-03-31,quantile,0.55,2.150265799168544
2018-03-10,HHS Region 1,ili perc,3,2018-03-31,quantile,0.6,2.2946477186252414
2018-03-10,HHS Region 1,ili perc,3,2018-03-31,quantile,0.65,2.435715211162828
2018-03-10,HHS Region 1,ili perc,3,2018-03-31,quantile,0.7,2.533766209101504
2018-03-10,HHS Region 1,ili perc,3,2018-03-31,quantile,0.75,2.640590587508928
2018-03-10,HHS Region 1,ili perc,3,2018-03-31,quantile,0.8,2.801689251467848
2018-03-10,HHS Region 1,ili perc,3,2018-03-31,quantile,0.85,3.0082854753418995
2018-03-10,HHS Region 1,ili perc,3,2018-03-31,quantile,0.9,3.22054252436537
2018-03-10,HHS Region 1,ili perc,3,2018-03-31,quantile,0.95,3.409517937610012
2018-03-10,HHS Region 1,ili perc,3,2018-03-31,quantile,0.975,3.7667482683533686
2018-03-10,HHS Region 1,ili perc,3,2018-03-31,quantile,0.99,4.270847519498191
2018-03-10,HHS Region 1,ili perc,4,2018-04-07,quantile,0.01,0.6476212082708626
2018-03-10,HHS Region 1,ili perc,4,2018-04-07,quantile,0.025,0.8258746598356408
2018-03-10,HHS Region 1,ili perc,4,2018-04-07,quantile,0.05,1.0411078566689351
2018-03-10,HHS Region 1,ili perc,4,2018-04-07,quantile,0.1,1.2005167153604053
2018-03-10,HHS Region 1,ili perc,4,2018-04-07,quantile,0.15,1.2954951064321434
2018-03-10,HHS Region 1,ili perc,4,2018-04-07,quantile,0.2,1.3975060181054202
2018-03-10,HHS Region 1,ili perc,4,2018-04-07,quantile,0.25,1.4507321917218323
2018-03-10,HHS Region 1,ili perc,4,2018-04-07,quantile,0.3,1.574066474239081
2018-03-10,HHS Region 1,ili perc,4,2018-04-07,quantile,0.35,1.707806598931501
2018-03-10,HHS Region 1,ili perc,4,2018-04-07,quantile,0.4,1.7894879118432665
2018-03-10,HHS Region 1,ili perc,4,2018-04-07,quantile,0.45,1.9087642372620204
2018-03-10,HHS Region 1,ili perc,4,2018-04-07,quantile,0.5,1.9576452465746261
2018-03-10,HHS Region 1,ili perc,4,2018-04-07,quantile,0.55,2.0889118330342287
2018-03-10,HHS Region 1,ili perc,4,2018-04-07,quantile,0.6,2.198088395605832
2018-03-10,HHS Region 1,ili perc,4,2018-04-07,quantile,0.65,2.30250726863014
2018-03-10,HHS Region 1,ili perc,4,2018-04-07,quantile,0.7,2.480347964586262
2018-03-10,HHS Region 1,ili perc,4,2018-04-07,quantile,0.75,2.6840467647291892
2018-03-10,HHS Region 1,ili perc,4,2018-04-07,quantile,0.8,2.7790463599583997
2018-03-10,HHS Region 1,ili perc,4,2018-04-07,quantile,0.85,2.9935817046351136
2018-03-10,HHS Region 1,ili perc,4,2018-04-07,quantile,0.9,3.2564304700994766
2018-03-10,HHS Region 1,ili perc,4,2018-04-07,quantile,0.95,3.448253944660223
2018-03-10,HHS Region 1,ili perc,4,2018-04-07,quantile,0.975,3.877242996051028
2018-03-10,HHS Region 1,ili perc,4,2018-04-07,quantile,0.99,4.073199156006291
2018-03-10,HHS Region 10,ili perc,1,2018-03-17,quantile,0.01,1.0592142062259988
2018-03-10,HHS Region 10,ili perc,1,2018-03-17,quantile,0.025,1.082015999687399
2018-03-10,HHS Region 10,ili perc,1,2018-03-17,quantile,0.05,1.265504219565119
2018-03-10,HHS Region 10,ili perc,1,2018-03-17,quantile,0.1,1.4073931398179635
2018-03-10,HHS Region 10,ili perc,1,2018-03-17,quantile,0.15,1.4886808683947608
2018-03-10,HHS Region 10,ili perc,1,2018-03-17,quantile,0.2,1.6203273803589597
2018-03-10,HHS Region 10,ili perc,1,2018-03-17,quantile,0.25,1.6554761747880282
2018-03-10,HHS Region 10,ili perc,1,2018-03-17,quantile,0.3,1.7668427135588494
2018-03-10,HHS Region 10,ili perc,1,2018-03-17,quantile,0.35,1.844873251367107
2018-03-10,HHS Region 10,ili perc,1,2018-03-17,quantile,0.4,1.9088116938543327
2018-03-10,HHS Region 10,ili perc,1,2018-03-17,quantile,0.45,1.9864271287390085
2018-03-10,HHS Region 10,ili perc,1,2018-03-17,quantile,0.5,2.098824517923287
2018-03-10,HHS Region 10,ili perc,1,2018-03-17,quantile,0.55,2.1183732853452444
2018-03-10,HHS Region 10,ili perc,1,2018-03-17,quantile,0.6,2.1652335962579348
2018-03-10,HHS Region 10,ili perc,1,2018-03-17,quantile,0.65,2.2614970458931625
2018-03-10,HHS Region 10,ili perc,1,2018-03-17,quantile,0.7,2.3144319014083505
2018-03-10,HHS Region 10,ili perc,1,2018-03-17,quantile,0.75,2.4120742614824144
2018-03-10,HHS Region 10,ili perc,1,2018-03-17,quantile,0.8,2.4960458490332105
2018-03-10,HHS Region 10,ili perc,1,2018-03-17,quantile,0.85,2.8192347298060385
2018-03-10,HHS Region 10,ili perc,1,2018-03-17,quantile,0.9,2.919807999089175
2018-03-10,HHS Region 10,ili perc,1,2018-03-17,quantile,0.95,3.1327080579626285
2018-03-10,HHS Region 10,ili perc,1,2018-03-17,quantile,0.975,3.66095986661772
2018-03-10,HHS Region 10,ili perc,1,2018-03-17,quantile,0.99,3.8762832460553702
2018-03-10,HHS Region 10,ili perc,2,2018-03-24,quantile,0.01,0.5186703458460561
2018-03-10,HHS Region 10,ili perc,2,2018-03-24,quantile,0.025,0.5898334619691914
2018-03-10,HHS Region 10,ili perc,2,2018-03-24,quantile,0.05,0.6404664111069122
2018-03-10,HHS Region 10,ili perc,2,2018-03-24,quantile,0.1,0.707730930221084
2018-03-10,HHS Region 10,ili perc,2,2018-03-24,quantile,0.15,0.7714113978208295
2018-03-10,HHS Region 10,ili perc,2,2018-03-24,quantile,0.2,0.8339243950459883
2018-03-10,HHS Region 10,ili perc,2,2018-03-24,quantile,0.25,0.94061242837639
2018-03-10,HHS Region 10,ili perc,2,2018-03-24,quantile,0.3,1.0164078296891788
2018-03-10,HHS Region 10,ili perc,2,2018-03-24,quantile,0.35,1.083707721074234
2018-03-10,HHS Region 10,ili perc,2,2018-03-24,quantile,0.4,1.2334650627124486
2018-03-10,HHS Region 10,ili perc,2,2018-03-24,quantile,0.45,1.3383720652355282
2018-03-10,HHS Region 10,ili perc,2,2018-03-24,quantile,0.5,1.401622183867611
2018-03-10,HHS Region 10,ili perc,2,2018-03-24,quantile,0.55,1.4569775793322237
2018-03-10,HHS Region 10,ili perc,2,2018-03-24,quantile,0.6,1.5287888366031295
2018-03-10,HHS Region 10,ili perc,2,2018-03-24,quantile,0.65,1.6139057844681242
2018-03-10,HHS Region 10,ili perc,2,2018-03-24,quantile,0.7,1.6741153883186564
2018-03-10,HHS Region 10,ili perc,2,2018-03-24,quantile,0.75,1.7290000213374288
2018-03-10,HHS Region 10,ili perc,2,2018-03-24,quantile,0.8,1.8644439999196623
2018-03-10,HHS Region 10,ili perc,2,2018-03-24,quantile,0.85,2.190595151241859
2018-03-10,HHS Region 10,ili perc,2,2018-03-24,quantile,0.9,2.4055724425174354
2018-03-10,HHS Region 10,ili perc,2,2018-03-24,quantile,0.95,2.605905337736742
2018-03-10,HHS Region 10,ili perc,2,2018-03-24,quantile,0.975,2.816699315154046
2018-03-10,HHS Region 10,ili perc,2,2018-03-24,quantile,0.99,2.9231881911618944
2018-03-10,HHS Region 10,ili perc,3,2018-03-31,quantile,0.01,0.33633506036800837
2018-03-10,HHS Region 10,ili perc,3,2018-03-31,quantile,0.025,0.383317019676697
2018-03-10,HHS Region 10,ili perc,3,2018-03-31,quantile,0.05,0.5246315163280018
2018-03-10,HHS Region 10,ili perc,3,2018-03-31,quantile,0.1,0.6000631713189444
2018-03-10,HHS Region 10,ili perc,3,2018-03-31,quantile,0.15,0.7583424301505532
2018-03-10,HHS Region 10,ili perc,3,2018-03-31,quantile,0.2,0.8650316678799663
2018-03-10,HHS Region 10,ili perc,3,2018-03-31,quantile,0.25,0.8951259159034799
2018-03-10,HHS Region 10,ili perc,3,2018-03-31,quantile,0.3,0.9556613806209159
2018-03-10,HHS Region 10,ili perc,3,2018-03-31,quantile,0.35,1.0717837192897501
2018-03-10,HHS Region 10,ili perc,3,2018-03-31,quantile,0.4,1.173065788882144
2018-03-10,HHS Region 10,ili perc,3,2018-03-31,quantile,0.45,1.2307725518555683
2018-03-10,HHS Region 10,ili perc,3,2018-03-31,quantile,0.5,1.280555534113533
2018-03-10,HHS Region 10,ili perc,3,2018-03-31,quantile,0.55,1.3408102629860923
2018-03-10,HHS Region 10,ili perc,3,2018-03-31,quantile,0.6,1.4370597635990103
2018-03-10,HHS Region 10,ili perc,3,2018-03-31,quantile,0.65,1.5344823677850166
2018-03-10,HHS Region 10,ili perc,3,2018-03-31,quantile,0.7,1.609348054204502
2018-03-10,HHS Region 10,ili perc,3,2018-03-31,quantile,0.75,1.6859111181361457
2018-03-10,HHS Region 10,ili perc,3,2018-03-31,quantile,0.8,1.812202495705706
2018-03-10,HHS Region 10,ili perc,3,2018-03-31,quantile,0.85,1.9150958025486973
2018-03-10,HHS Region 10,ili perc,3,2018-03-31,quantile,0.9,1.9996799443391589
2018-03-10,HHS Region 10,ili perc,3,2018-03-31,quantile,0.95,2.804181257708861
2018-03-10,HHS Region 10,ili perc,3,2018-03-31,quantile,0.975,3.014232279162846
2018-03-10,HHS Region 10,ili perc,3,2018-03-31,quantile,0.99,3.3802366802301216
2018-03-10,HHS Region 10,ili perc,4,2018-04-07,quantile,0.01,0.17943891248614718
2018-03-10,HHS Region 10,ili perc,4,2018-04-07,quantile,0.025,0.25924692904403235
2018-03-10,HHS Region 10,ili perc,4,2018-04-07,quantile,0.05,0.3760880336534464
