origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.01,0.0
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.025,0.0
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.05,0.0
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.1,0.0
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.15,1.0
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.2,1.0
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.25,1.0
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.3,1.0
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.35,2.0
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.4,2.0
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.45,2.0
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.5,3.0
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.55,3.0
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.6,3.0
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.65,4.0
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.7,4.0
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.75,5.0
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.8,5.0
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.85,6.0
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.9,7.0
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.95,9.0
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.975,10.0
2020-01-04,HHS Region 1,ili perc,1,2020-01-11,quantile,0.99,12.0
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.01,0.0
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.025,0.0
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.05,0.0
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.1,0.0
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.15,1.0
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.2,1.0
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.25,1.0
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.3,2.0
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.35,2.0
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.4,2.0
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.45,3.0
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.5,3.0
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.55,3.0
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.6,4.0
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.65,4.0
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.7,5.0
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.75,5.0
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.8,6.0
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.85,6.0
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.9,8.0
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.95,9.0
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.975,11.0
2020-01-04,HHS Region 1,ili perc,2,2020-01-18,quantile,0.99,14.0
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.01,0.0
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.025,0.0
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.05,0.0
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.1,0.0
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.15,1.0
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.2,1.0
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.25,1.0
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.3,2.0
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.35,2.0
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.4,2.0
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.45,3.0
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.5,3.0
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.55,3.0
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.6,4.0
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.65,4.0
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.7,5.0
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.75,5.0
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.8,6.0
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.85,7.0
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.9,8.0
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.95,10.0
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.975,12.0
2020-01-04,HHS Region 1,ili perc,3,2020-01-25,quantile,0.99,15.0
2020-01-04,HHS Region 1,ili perc,4,2020-02-01,quantile,0.01,0.0
2020-01-04,HHS Region 1,ili perc,4,2020-02-01,quantile,0.025,0.0
2020-01-04,HHS Region 1,ili perc,4,2020-02-01,quantile,0.05,0.0
2020-01-04,HHS Region 1,ili perc,4,2020-02-01,quantile,0.1,1.0
2020-01-04,HHS Region 1,ili perc,4,2020-02-01,quantile,0.15,1.0
2020-01-04,HHS Region 1,ili perc,4,2020-02-01,quantile,0.2,1.0
2020-01-04,HHS Region 1,ili perc,4,2020-02-01,quantile,0.25,2.0
2020-01-04,HHS Region 1,ili perc,4,2020-02-01,quantile,0.3,2.0
2020-01-04,HHS Region 1,ili perc,4,2020-02-01,quantile,0.35,2.0
2020-01-04,HHS Region 1,ili perc,4,2020-02-01,quantile,0.4,3.0
2020-01-04,HHS Region 1,ili perc,4,2020-02-01,quantile,0.45,3.0
2020-01-04,HHS Region 1,ili perc,4,2020-02-01,quantile,0.5,3.0
2020-01-04,HHS Region 1,ili perc,4,2020-02-01,quantile,0.55,4.0
2020-01-04,HHS Region 1,ili perc,4,2020-02-01,quantile,0.6,4.0
2020-01-04,HHS Region 1,ili perc,4,2020-02-01,quantile,0.65,5.0
2020-01-04,HHS Region 1,ili perc,4,2020-02-01,quantile,0.7,5.0
2020-01-04,HHS Region 1,ili perc,4,2020-02-01,quantile,0.75,6.0
2020-01-04,HHS Region 1,ili perc,4,2020-02-01,quantile,0.8,6.0
2020-01-04,HHS Region 1,ili perc,4,2020-02-01,quantile,0.85,7.15
2020-01-04,HHS Region 1,ili perc,4,2020-02-01,quantile,0.9,9.0
2020-01-04,HHS Region 1,ili perc,4,2020-02-01,quantile,0.95,11.0
2020-01-04,HHS Region 1,ili perc,4,2020-02-01,quantile,0.975,13.0
2020-01-04,HHS Region 1,ili perc,4,2020-02-01,quantile,0.99,17.0
2020-01-04,HHS Region 10,ili perc,1,2020-01-11,quantile,0.01,1.0
2020-01-04,HHS Region 10,ili perc,1,2020-01-11,quantile,0.025,2.0
2020-01-04,HHS Region 10,ili perc,1,2020-01-11,quantile,0.05,2.95
