origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.01,0.5184414110541253
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.025,0.5642976833001668
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.05,0.6092657766489549
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.1,0.6683078210282044
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.15,0.7193286598561514
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.2,0.7596748964922171
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.25,0.7973317009950072
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.3,0.8340655085246497
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.35,0.8663164119710073
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.4,0.897739221216958
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.45,0.9286981412345989
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.5,0.9578921425311304
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.55,0.9905526897955859
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.6,1.021550468827787
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.65,1.0601035782115145
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.7,1.1115598810231113
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.75,1.1610218358337228
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.8,1.2096405487651045
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.85,1.2793561897466301
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.9,1.367304622153078
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.95,1.5062297078491809
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.975,1.624547310383635
2017-04-29,HHS Region 1,ili perc,1,2017-05-06,quantile,0.99,1.7931349636890477
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.01,0.3629595098927683
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.025,0.41117370975954903
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.05,0.45914220854302296
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.1,0.5137227175116577
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.15,0.5546783315564149
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.2,0.5936308808810048
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.25,0.6318737789000589
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.3,0.6707914033891847
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.35,0.7105851058286645
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.4,0.7459782221156234
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.45,0.7837160297821826
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.5,0.8249259932874708
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.55,0.8616154897083116
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.6,0.915390560346506
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.65,0.9592175658502372
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.7,1.0081080364153936
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.75,1.097925378066237
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.8,1.1609103186175806
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.85,1.2467307860512837
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.9,1.3718558766984907
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.95,1.5452460561960804
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.975,1.7357028860923063
2017-04-29,HHS Region 1,ili perc,2,2017-05-13,quantile,0.99,2.020152947398807
