origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2016-01-16,HHS Region 1,ili perc,1,2016-01-23,quantile,0.01,0.7464341598428289
2016-01-16,HHS Region 1,ili perc,1,2016-01-23,quantile,0.025,0.8008851493827063
2016-01-16,HHS Region 1,ili perc,1,2016-01-23,quantile,0.05,0.867149328776233
2016-01-16,HHS Region 1,ili perc,1,2016-01-23,quantile,0.1,0.9672891951044342
2016-01-16,HHS Region 1,ili perc,1,2016-01-23,quantile,0.15,1.0415273144405899
2016-01-16,HHS Region 1,ili perc,1,2016-01-23,quantile,0.2,1.097425059218275
2016-01-16,HHS Region 1,ili perc,1,2016-01-23,quantile,0.25,1.1610905157153073
2016-01-16,HHS Region 1,ili perc,1,2016-01-23,quantile,0.3,1.315169944808766
2016-01-16,HHS Region 1,ili perc,1,2016-01-23,quantile,0.35,1.3691625837350865
2016-01-16,HHS Region 1,ili perc,1,2016-01-23,quantile,0.4,1.4177287592162653
2016-01-16,HHS Region 1,ili perc,1,2016-01-23,quantile,0.45,1.4678726138850071
2016-01-16,HHS Region 1,ili perc,1,2016-01-23,quantile,0.5,1.5217669505148839
2016-01-16,HHS Region 1,ili perc,1,2016-01-23,quantile,0.55,1.757548024043891
2016-01-16,HHS Region 1,ili perc,1,2016-01-23,quantile,0.6,1.8309481011515065
2016-01-16,HHS Region 1,ili perc,1,2016-01-23,quantile,0.65,1.8936345108371992
2016-01-16,HHS Region 1,ili perc,1,2016-01-23,quantile,0.7,1.9686235705927495
2016-01-16,HHS Region 1,ili perc,1,2016-01-23,quantile,0.75,2.122867294262813
2016-01-16,HHS Region 1,ili perc,1,2016-01-23,quantile,0.8,2.225823918710904
2016-01-16,HHS Region 1,ili perc,1,2016-01-23,quantile,0.85,2.3240585524540958
2016-01-16,HHS Region 1,ili perc,1,2016-01-23,quantile,0.9,2.471395135428276
2016-01-16,HHS Region 1,ili perc,1,2016-01-23,quantile,0.95,2.6753649078347577
2016-01-16,HHS Region 1,ili perc,1,2016-01-23,quantile,0.975,2.875828713029522
2016-01-16,HHS Region 1,ili perc,1,2016-01-23,quantile,0.99,3.1657544814980003
2016-01-16,HHS Region 1,ili perc,2,2016-01-30,quantile,0.01,0.6370904156282209
2016-01-16,HHS Region 1,ili perc,2,2016-01-30,quantile,0.025,0.7013794574961006
2016-01-16,HHS Region 1,ili perc,2,2016-01-30,quantile,0.05,0.7587261657821045
2016-01-16,HHS Region 1,ili perc,2,2016-01-30,quantile,0.1,0.8714435435357648
2016-01-16,HHS Region 1,ili perc,2,2016-01-30,quantile,0.15,0.9536643333926467
2016-01-16,HHS Region 1,ili perc,2,2016-01-30,quantile,0.2,1.0349624146640874
2016-01-16,HHS Region 1,ili perc,2,2016-01-30,quantile,0.25,1.1067735058187962
2016-01-16,HHS Region 1,ili perc,2,2016-01-30,quantile,0.3,1.3777388912416024
2016-01-16,HHS Region 1,ili perc,2,2016-01-30,quantile,0.35,1.440335487867476
2016-01-16,HHS Region 1,ili perc,2,2016-01-30,quantile,0.4,1.5109393505594098
2016-01-16,HHS Region 1,ili perc,2,2016-01-30,quantile,0.45,1.5757208891397003
2016-01-16,HHS Region 1,ili perc,2,2016-01-30,quantile,0.5,1.657328825335852
2016-01-16,HHS Region 1,ili perc,2,2016-01-30,quantile,0.55,1.7984726240221367
2016-01-16,HHS Region 1,ili perc,2,2016-01-30,quantile,0.6,1.8811824339018766
2016-01-16,HHS Region 1,ili perc,2,2016-01-30,quantile,0.65,1.9755279493036426
2016-01-16,HHS Region 1,ili perc,2,2016-01-30,quantile,0.7,2.095245020041113
2016-01-16,HHS Region 1,ili perc,2,2016-01-30,quantile,0.75,2.3395306942980856
2016-01-16,HHS Region 1,ili perc,2,2016-01-30,quantile,0.8,2.496030059900258
2016-01-16,HHS Region 1,ili perc,2,2016-01-30,quantile,0.85,2.6464904541050758
2016-01-16,HHS Region 1,ili perc,2,2016-01-30,quantile,0.9,2.8449233462812766
2016-01-16,HHS Region 1,ili perc,2,2016-01-30,quantile,0.95,3.1590543176691472
2016-01-16,HHS Region 1,ili perc,2,2016-01-30,quantile,0.975,3.4826948058991345
2016-01-16,HHS Region 1,ili perc,2,2016-01-30,quantile,0.99,3.8543757035079325
2016-01-16,HHS Region 1,ili perc,3,2016-02-06,quantile,0.01,0.5623172164808319
2016-01-16,HHS Region 1,ili perc,3,2016-02-06,quantile,0.025,0.6507073791577593
2016-01-16,HHS Region 1,ili perc,3,2016-02-06,quantile,0.05,0.7145942677465207
2016-01-16,HHS Region 1,ili perc,3,2016-02-06,quantile,0.1,0.8168915615515798
2016-01-16,HHS Region 1,ili perc,3,2016-02-06,quantile,0.15,0.898625772113964
2016-01-16,HHS Region 1,ili perc,3,2016-02-06,quantile,0.2,0.9758654555346314
2016-01-16,HHS Region 1,ili perc,3,2016-02-06,quantile,0.25,1.043790251619886
2016-01-16,HHS Region 1,ili perc,3,2016-02-06,quantile,0.3,1.441497309088265
2016-01-16,HHS Region 1,ili perc,3,2016-02-06,quantile,0.35,1.5374859034776394
2016-01-16,HHS Region 1,ili perc,3,2016-02-06,quantile,0.4,1.6111592090508093
2016-01-16,HHS Region 1,ili perc,3,2016-02-06,quantile,0.45,1.6864908685708653
2016-01-16,HHS Region 1,ili perc,3,2016-02-06,quantile,0.5,1.7663531989718966
2016-01-16,HHS Region 1,ili perc,3,2016-02-06,quantile,0.55,1.857832080704617
2016-01-16,HHS Region 1,ili perc,3,2016-02-06,quantile,0.6,1.9635936101918146
2016-01-16,HHS Region 1,ili perc,3,2016-02-06,quantile,0.65,2.062190487435693
2016-01-16,HHS Region 1,ili perc,3,2016-02-06,quantile,0.7,2.1655784561572062
2016-01-16,HHS Region 1,ili perc,3,2016-02-06,quantile,0.75,2.579414329321307
2016-01-16,HHS Region 1,ili perc,3,2016-02-06,quantile,0.8,2.771541709015637
2016-01-16,HHS Region 1,ili perc,3,2016-02-06,quantile,0.85,3.0096428511016406
2016-01-16,HHS Region 1,ili perc,3,2016-02-06,quantile,0.9,3.260443025276338
2016-01-16,HHS Region 1,ili perc,3,2016-02-06,quantile,0.95,3.723052467696242
2016-01-16,HHS Region 1,ili perc,3,2016-02-06,quantile,0.975,4.230987835857852
2016-01-16,HHS Region 1,ili perc,3,2016-02-06,quantile,0.99,4.82385444459765
2016-01-16,HHS Region 1,ili perc,4,2016-02-13,quantile,0.01,0.5729397603949428
2016-01-16,HHS Region 1,ili perc,4,2016-02-13,quantile,0.025,0.6450544987324924
2016-01-16,HHS Region 1,ili perc,4,2016-02-13,quantile,0.05,0.7114940327784203
2016-01-16,HHS Region 1,ili perc,4,2016-02-13,quantile,0.1,0.8141709543201153
2016-01-16,HHS Region 1,ili perc,4,2016-02-13,quantile,0.15,0.90022531245421
2016-01-16,HHS Region 1,ili perc,4,2016-02-13,quantile,0.2,0.9768527014297994
2016-01-16,HHS Region 1,ili perc,4,2016-02-13,quantile,0.25,1.0592152080484836
2016-01-16,HHS Region 1,ili perc,4,2016-02-13,quantile,0.3,1.4466842201328431
2016-01-16,HHS Region 1,ili perc,4,2016-02-13,quantile,0.35,1.5554673746957377
2016-01-16,HHS Region 1,ili perc,4,2016-02-13,quantile,0.4,1.6437196100569484
2016-01-16,HHS Region 1,ili perc,4,2016-02-13,quantile,0.45,1.7499028208802283
2016-01-16,HHS Region 1,ili perc,4,2016-02-13,quantile,0.5,1.8546778851443952
2016-01-16,HHS Region 1,ili perc,4,2016-02-13,quantile,0.55,1.968004427521158
2016-01-16,HHS Region 1,ili perc,4,2016-02-13,quantile,0.6,2.08332399358923
2016-01-16,HHS Region 1,ili perc,4,2016-02-13,quantile,0.65,2.223103207410326
2016-01-16,HHS Region 1,ili perc,4,2016-02-13,quantile,0.7,2.352745272275327
