origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.01,0.8903546831527342
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.025,0.9622767242121923
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.05,1.0179046693784635
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.1,1.1241907090311642
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.15,1.1934041161372948
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.2,1.2568180275677756
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.25,1.3077370592343096
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.3,1.3619119755009637
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.35,1.413831779824304
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.4,1.456098707104094
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.45,1.5173192901499057
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.5,1.5736227253639898
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.55,1.651559270496956
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.6,1.7075773027374042
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.65,1.77252957422002
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.7,1.8401381503417973
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.75,1.9153888343384864
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.8,2.007126763515216
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.85,2.098360861855035
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.9,2.2620538704057034
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.95,2.5098246869332193
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.975,2.692993747180816
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.99,2.9443691124542744
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.01,0.7430693995440791
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.025,0.8472252147766447
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.05,0.9379965504391227
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.1,1.0581104767130336
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.15,1.1413990728057961
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.2,1.2174848633916764
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.25,1.283814471133027
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.3,1.3617097765486055
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.35,1.434792085853379
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.4,1.5187377548655514
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.45,1.5982415617038135
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.5,1.673606835076759
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.55,1.8010635285822008
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.6,1.8939625489294847
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.65,1.9816273247906069
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.7,2.0884789245830766
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.75,2.2174733329101506
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.8,2.360238033327704
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.85,2.5515166261994886
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.9,2.838232526030536
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.95,3.218738971117761
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.975,3.638214834100811
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.99,4.023587543351624
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.01,0.7083481346995927
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.025,0.8141546609775165
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.05,0.908817372005756
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.1,1.03801476833877
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.15,1.1341554892931167
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.2,1.2254285258634412
