origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2015-12-26,HHS Region 1,ili perc,1,2016-01-02,quantile,0.01,0.8023502191875993
2015-12-26,HHS Region 1,ili perc,1,2016-01-02,quantile,0.025,0.8893626821276792
2015-12-26,HHS Region 1,ili perc,1,2016-01-02,quantile,0.05,0.9755581374969645
2015-12-26,HHS Region 1,ili perc,1,2016-01-02,quantile,0.1,1.062384282188655
2015-12-26,HHS Region 1,ili perc,1,2016-01-02,quantile,0.15,1.1252338795503751
2015-12-26,HHS Region 1,ili perc,1,2016-01-02,quantile,0.2,1.183874772070684
2015-12-26,HHS Region 1,ili perc,1,2016-01-02,quantile,0.25,1.3543166587290363
2015-12-26,HHS Region 1,ili perc,1,2016-01-02,quantile,0.3,1.410746273293122
2015-12-26,HHS Region 1,ili perc,1,2016-01-02,quantile,0.35,1.4550391713009647
2015-12-26,HHS Region 1,ili perc,1,2016-01-02,quantile,0.4,1.5099204874890226
2015-12-26,HHS Region 1,ili perc,1,2016-01-02,quantile,0.45,1.607782988588807
2015-12-26,HHS Region 1,ili perc,1,2016-01-02,quantile,0.5,1.667289860816622
2015-12-26,HHS Region 1,ili perc,1,2016-01-02,quantile,0.55,1.7295589509384373
2015-12-26,HHS Region 1,ili perc,1,2016-01-02,quantile,0.6,1.783754893927781
2015-12-26,HHS Region 1,ili perc,1,2016-01-02,quantile,0.65,1.8361886219266579
2015-12-26,HHS Region 1,ili perc,1,2016-01-02,quantile,0.7,1.9055798007162688
2015-12-26,HHS Region 1,ili perc,1,2016-01-02,quantile,0.75,2.3772874282423837
2015-12-26,HHS Region 1,ili perc,1,2016-01-02,quantile,0.8,2.4629319864927917
2015-12-26,HHS Region 1,ili perc,1,2016-01-02,quantile,0.85,2.575015454893232
2015-12-26,HHS Region 1,ili perc,1,2016-01-02,quantile,0.9,2.733947318808338
2015-12-26,HHS Region 1,ili perc,1,2016-01-02,quantile,0.95,2.935406843490085
2015-12-26,HHS Region 1,ili perc,1,2016-01-02,quantile,0.975,3.176888751220674
2015-12-26,HHS Region 1,ili perc,1,2016-01-02,quantile,0.99,3.4144306860237017
2015-12-26,HHS Region 1,ili perc,2,2016-01-09,quantile,0.01,0.7575308021851235
2015-12-26,HHS Region 1,ili perc,2,2016-01-09,quantile,0.025,0.834781904117784
2015-12-26,HHS Region 1,ili perc,2,2016-01-09,quantile,0.05,0.9170538884407635
2015-12-26,HHS Region 1,ili perc,2,2016-01-09,quantile,0.1,1.0195811946368245
2015-12-26,HHS Region 1,ili perc,2,2016-01-09,quantile,0.15,1.0984969937760771
2015-12-26,HHS Region 1,ili perc,2,2016-01-09,quantile,0.2,1.1848077905374734
2015-12-26,HHS Region 1,ili perc,2,2016-01-09,quantile,0.25,1.405099202466929
2015-12-26,HHS Region 1,ili perc,2,2016-01-09,quantile,0.3,1.5079903272741049
2015-12-26,HHS Region 1,ili perc,2,2016-01-09,quantile,0.35,1.578773945332983
2015-12-26,HHS Region 1,ili perc,2,2016-01-09,quantile,0.4,1.6522493572351864
2015-12-26,HHS Region 1,ili perc,2,2016-01-09,quantile,0.45,1.7458890516697025
2015-12-26,HHS Region 1,ili perc,2,2016-01-09,quantile,0.5,1.8232778576241402
2015-12-26,HHS Region 1,ili perc,2,2016-01-09,quantile,0.55,1.890815368688947
2015-12-26,HHS Region 1,ili perc,2,2016-01-09,quantile,0.6,1.9729124386139645
2015-12-26,HHS Region 1,ili perc,2,2016-01-09,quantile,0.65,2.072109654668032
2015-12-26,HHS Region 1,ili perc,2,2016-01-09,quantile,0.7,2.171261871567058
2015-12-26,HHS Region 1,ili perc,2,2016-01-09,quantile,0.75,2.5964053147610007
2015-12-26,HHS Region 1,ili perc,2,2016-01-09,quantile,0.8,2.755440001959957
2015-12-26,HHS Region 1,ili perc,2,2016-01-09,quantile,0.85,2.907527686807204
2015-12-26,HHS Region 1,ili perc,2,2016-01-09,quantile,0.9,3.14518579194979
