origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2017-02-18,HHS Region 1,ili perc,1,2017-02-25,quantile,0.01,2.8270147647806905
2017-02-18,HHS Region 1,ili perc,1,2017-02-25,quantile,0.025,3.016360571316286
2017-02-18,HHS Region 1,ili perc,1,2017-02-25,quantile,0.05,3.0668283801497984
2017-02-18,HHS Region 1,ili perc,1,2017-02-25,quantile,0.1,3.1190936579420603
2017-02-18,HHS Region 1,ili perc,1,2017-02-25,quantile,0.15,3.14177351022892
2017-02-18,HHS Region 1,ili perc,1,2017-02-25,quantile,0.2,3.157758832251484
2017-02-18,HHS Region 1,ili perc,1,2017-02-25,quantile,0.25,3.1659385330058774
2017-02-18,HHS Region 1,ili perc,1,2017-02-25,quantile,0.3,3.1755385318014744
2017-02-18,HHS Region 1,ili perc,1,2017-02-25,quantile,0.35,3.183923447251629
2017-02-18,HHS Region 1,ili perc,1,2017-02-25,quantile,0.4,3.1914213778322535
2017-02-18,HHS Region 1,ili perc,1,2017-02-25,quantile,0.45,3.201420209558834
2017-02-18,HHS Region 1,ili perc,1,2017-02-25,quantile,0.5,3.2055897908270428
2017-02-18,HHS Region 1,ili perc,1,2017-02-25,quantile,0.55,3.2153392647753893
2017-02-18,HHS Region 1,ili perc,1,2017-02-25,quantile,0.6,3.224207476394659
2017-02-18,HHS Region 1,ili perc,1,2017-02-25,quantile,0.65,3.231331539511795
2017-02-18,HHS Region 1,ili perc,1,2017-02-25,quantile,0.7,3.238855290235714
2017-02-18,HHS Region 1,ili perc,1,2017-02-25,quantile,0.75,3.2518734754709038
2017-02-18,HHS Region 1,ili perc,1,2017-02-25,quantile,0.8,3.26539969657334
2017-02-18,HHS Region 1,ili perc,1,2017-02-25,quantile,0.85,3.2812985402166555
2017-02-18,HHS Region 1,ili perc,1,2017-02-25,quantile,0.9,3.3249943504747916
2017-02-18,HHS Region 1,ili perc,1,2017-02-25,quantile,0.95,3.4361606093011976
2017-02-18,HHS Region 1,ili perc,1,2017-02-25,quantile,0.975,3.5265643355585077
2017-02-18,HHS Region 1,ili perc,1,2017-02-25,quantile,0.99,3.6666499996814346
2017-02-18,HHS Region 1,ili perc,2,2017-03-04,quantile,0.01,2.4672812924544516
2017-02-18,HHS Region 1,ili perc,2,2017-03-04,quantile,0.025,2.6290946187869437
2017-02-18,HHS Region 1,ili perc,2,2017-03-04,quantile,0.05,2.7302653486853132
2017-02-18,HHS Region 1,ili perc,2,2017-03-04,quantile,0.1,2.7947238048528127
2017-02-18,HHS Region 1,ili perc,2,2017-03-04,quantile,0.15,2.837732469244492
2017-02-18,HHS Region 1,ili perc,2,2017-03-04,quantile,0.2,2.861861927998251
2017-02-18,HHS Region 1,ili perc,2,2017-03-04,quantile,0.25,2.8763076369685296
2017-02-18,HHS Region 1,ili perc,2,2017-03-04,quantile,0.3,2.8897920319488297
2017-02-18,HHS Region 1,ili perc,2,2017-03-04,quantile,0.35,2.9012962009689494
2017-02-18,HHS Region 1,ili perc,2,2017-03-04,quantile,0.4,2.91227147234765
2017-02-18,HHS Region 1,ili perc,2,2017-03-04,quantile,0.45,2.9214170778412
2017-02-18,HHS Region 1,ili perc,2,2017-03-04,quantile,0.5,2.9291145715002846
2017-02-18,HHS Region 1,ili perc,2,2017-03-04,quantile,0.55,2.9388022747571068
2017-02-18,HHS Region 1,ili perc,2,2017-03-04,quantile,0.6,2.9499224085469935
2017-02-18,HHS Region 1,ili perc,2,2017-03-04,quantile,0.65,2.9610481849530244
2017-02-18,HHS Region 1,ili perc,2,2017-03-04,quantile,0.7,2.9730688236835734
2017-02-18,HHS Region 1,ili perc,2,2017-03-04,quantile,0.75,2.984634788551066
2017-02-18,HHS Region 1,ili perc,2,2017-03-04,quantile,0.8,3.002316769437823
