origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2017-04-15,HHS Region 1,ili perc,1,2017-04-22,quantile,0.01,1.4991074711784018
2017-04-15,HHS Region 1,ili perc,1,2017-04-22,quantile,0.025,1.500152802979667
2017-04-15,HHS Region 1,ili perc,1,2017-04-22,quantile,0.05,1.501895022648442
2017-04-15,HHS Region 1,ili perc,1,2017-04-22,quantile,0.1,1.5053794619859926
2017-04-15,HHS Region 1,ili perc,1,2017-04-22,quantile,0.15,1.5629734981047307
2017-04-15,HHS Region 1,ili perc,1,2017-04-22,quantile,0.2,1.6360274190180935
2017-04-15,HHS Region 1,ili perc,1,2017-04-22,quantile,0.25,1.6692077173727529
2017-04-15,HHS Region 1,ili perc,1,2017-04-22,quantile,0.3,1.6704891176804497
2017-04-15,HHS Region 1,ili perc,1,2017-04-22,quantile,0.35,1.6787505809086476
2017-04-15,HHS Region 1,ili perc,1,2017-04-22,quantile,0.4,1.7009721699778475
2017-04-15,HHS Region 1,ili perc,1,2017-04-22,quantile,0.45,1.7229342740167952
2017-04-15,HHS Region 1,ili perc,1,2017-04-22,quantile,0.5,1.7428204978137236
2017-04-15,HHS Region 1,ili perc,1,2017-04-22,quantile,0.55,1.7627067216106522
2017-04-15,HHS Region 1,ili perc,1,2017-04-22,quantile,0.6,1.7854902710361298
2017-04-15,HHS Region 1,ili perc,1,2017-04-22,quantile,0.65,1.8086359861651762
2017-04-15,HHS Region 1,ili perc,1,2017-04-22,quantile,0.7,1.8637038231408722
2017-04-15,HHS Region 1,ili perc,1,2017-04-22,quantile,0.75,1.9347327210398935
2017-04-15,HHS Region 1,ili perc,1,2017-04-22,quantile,0.8,1.99715088836902
2017-04-15,HHS Region 1,ili perc,1,2017-04-22,quantile,0.85,2.0488056424857795
2017-04-15,HHS Region 1,ili perc,1,2017-04-22,quantile,0.9,2.1379569532960296
2017-04-15,HHS Region 1,ili perc,1,2017-04-22,quantile,0.95,2.358346212533494
2017-04-15,HHS Region 1,ili perc,1,2017-04-22,quantile,0.975,2.4685408421522275
2017-04-15,HHS Region 1,ili perc,1,2017-04-22,quantile,0.99,2.534657619923467
2017-04-15,HHS Region 1,ili perc,2,2017-04-29,quantile,0.01,1.278768480611873
2017-04-15,HHS Region 1,ili perc,2,2017-04-29,quantile,0.025,1.2908326196065463
2017-04-15,HHS Region 1,ili perc,2,2017-04-29,quantile,0.05,1.3109395179310015
2017-04-15,HHS Region 1,ili perc,2,2017-04-29,quantile,0.1,1.351153314579912
2017-04-15,HHS Region 1,ili perc,2,2017-04-29,quantile,0.15,1.3823832248852832
2017-04-15,HHS Region 1,ili perc,2,2017-04-29,quantile,0.2,1.4110463105210713
2017-04-15,HHS Region 1,ili perc,2,2017-04-29,quantile,0.25,1.4434480136358094
2017-04-15,HHS Region 1,ili perc,2,2017-04-29,quantile,0.3,1.4788406107337073
2017-04-15,HHS Region 1,ili perc,2,2017-04-29,quantile,0.35,1.5052877175229575
2017-04-15,HHS Region 1,ili perc,2,2017-04-29,quantile,0.4,1.5138438436949118
2017-04-15,HHS Region 1,ili perc,2,2017-04-29,quantile,0.45,1.5297741191919643
