origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2020-02-08,HHS Region 1,ili perc,1,2020-02-15,quantile,0.01,4.401171876625066
2020-02-08,HHS Region 1,ili perc,1,2020-02-15,quantile,0.025,4.840599332522667
2020-02-08,HHS Region 1,ili perc,1,2020-02-15,quantile,0.05,5.252960793496163
2020-02-08,HHS Region 1,ili perc,1,2020-02-15,quantile,0.1,5.877970137797322
2020-02-08,HHS Region 1,ili perc,1,2020-02-15,quantile,0.15,6.227394144682991
2020-02-08,HHS Region 1,ili perc,1,2020-02-15,quantile,0.2,6.5746506817318995
2020-02-08,HHS Region 1,ili perc,1,2020-02-15,quantile,0.25,6.845053145866017
2020-02-08,HHS Region 1,ili perc,1,2020-02-15,quantile,0.3,7.156274520585347
2020-02-08,HHS Region 1,ili perc,1,2020-02-15,quantile,0.35,7.387549673050002
2020-02-08,HHS Region 1,ili perc,1,2020-02-15,quantile,0.4,7.6412931840099265
2020-02-08,HHS Region 1,ili perc,1,2020-02-15,quantile,0.45,7.907233170295251
2020-02-08,HHS Region 1,ili perc,1,2020-02-15,quantile,0.5,8.160092930000122
2020-02-08,HHS Region 1,ili perc,1,2020-02-15,quantile,0.55,8.466328728330126
2020-02-08,HHS Region 1,ili perc,1,2020-02-15,quantile,0.6,8.806171152595141
2020-02-08,HHS Region 1,ili perc,1,2020-02-15,quantile,0.65,9.144822787989874
2020-02-08,HHS Region 1,ili perc,1,2020-02-15,quantile,0.7,9.520663029809512
2020-02-08,HHS Region 1,ili perc,1,2020-02-15,quantile,0.75,9.910118049914816
2020-02-08,HHS Region 1,ili perc,1,2020-02-15,quantile,0.8,10.407980147190386
2020-02-08,HHS Region 1,ili perc,1,2020-02-15,quantile,0.85,10.980924838562684
2020-02-08,HHS Region 1,ili perc,1,2020-02-15,quantile,0.9,11.701430064539338
2020-02-08,HHS Region 1,ili perc,1,2020-02-15,quantile,0.95,13.035871394627408
2020-02-08,HHS Region 1,ili perc,1,2020-02-15,quantile,0.975,14.033116243529502
2020-02-08,HHS Region 1,ili perc,1,2020-02-15,quantile,0.99,14.998014334480386
2020-02-08,HHS Region 1,ili perc,2,2020-02-22,quantile,0.01,3.9580049035852976
2020-02-08,HHS Region 1,ili perc,2,2020-02-22,quantile,0.025,4.459670907122846
2020-02-08,HHS Region 1,ili perc,2,2020-02-22,quantile,0.05,5.004045097424249
2020-02-08,HHS Region 1,ili perc,2,2020-02-22,quantile,0.1,5.7793559777006
2020-02-08,HHS Region 1,ili perc,2,2020-02-22,quantile,0.15,6.356048453599549
2020-02-08,HHS Region 1,ili perc,2,2020-02-22,quantile,0.2,6.85338739282338
2020-02-08,HHS Region 1,ili perc,2,2020-02-22,quantile,0.25,7.323310670909958
2020-02-08,HHS Region 1,ili perc,2,2020-02-22,quantile,0.3,7.77121737771481
2020-02-08,HHS Region 1,ili perc,2,2020-02-22,quantile,0.35,8.198644441439626
2020-02-08,HHS Region 1,ili perc,2,2020-02-22,quantile,0.4,8.654027505362977
2020-02-08,HHS Region 1,ili perc,2,2020-02-22,quantile,0.45,9.047507938415727
2020-02-08,HHS Region 1,ili perc,2,2020-02-22,quantile,0.5,9.413074435127024
2020-02-08,HHS Region 1,ili perc,2,2020-02-22,quantile,0.55,9.889374947394822
2020-02-08,HHS Region 1,ili perc,2,2020-02-22,quantile,0.6,10.371940313476102
2020-02-08,HHS Region 1,ili perc,2,2020-02-22,quantile,0.65,10.884956796980354
2020-02-08,HHS Region 1,ili perc,2,2020-02-22,quantile,0.7,11.527144422118315
2020-02-08,HHS Region 1,ili perc,2,2020-02-22,quantile,0.75,12.17223262969545
2020-02-08,HHS Region 1,ili perc,2,2020-02-22,quantile,0.8,13.003397459120777
2020-02-08,HHS Region 1,ili perc,2,2020-02-22,quantile,0.85,14.008252097705254
2020-02-08,HHS Region 1,ili perc,2,2020-02-22,quantile,0.9,15.332853700991574
2020-02-08,HHS Region 1,ili perc,2,2020-02-22,quantile,0.95,17.860652095520557
2020-02-08,HHS Region 1,ili perc,2,2020-02-22,quantile,0.975,20.084790656282042
2020-02-08,HHS Region 1,ili perc,2,2020-02-22,quantile,0.99,22.741792850394624
2020-02-08,HHS Region 1,ili perc,3,2020-02-29,quantile,0.01,3.654282097720221
2020-02-08,HHS Region 1,ili perc,3,2020-02-29,quantile,0.025,4.17944308841229
2020-02-08,HHS Region 1,ili perc,3,2020-02-29,quantile,0.05,4.974236654233691
2020-02-08,HHS Region 1,ili perc,3,2020-02-29,quantile,0.1,5.988349620567132
2020-02-08,HHS Region 1,ili perc,3,2020-02-29,quantile,0.15,6.713792676399018
2020-02-08,HHS Region 1,ili perc,3,2020-02-29,quantile,0.2,7.346942937665975
2020-02-08,HHS Region 1,ili perc,3,2020-02-29,quantile,0.25,7.8935917664308946
2020-02-08,HHS Region 1,ili perc,3,2020-02-29,quantile,0.3,8.459650228356704
2020-02-08,HHS Region 1,ili perc,3,2020-02-29,quantile,0.35,8.923417433404019
2020-02-08,HHS Region 1,ili perc,3,2020-02-29,quantile,0.4,9.497272274216868
2020-02-08,HHS Region 1,ili perc,3,2020-02-29,quantile,0.45,10.165244834629034
2020-02-08,HHS Region 1,ili perc,3,2020-02-29,quantile,0.5,10.783232908346095
2020-02-08,HHS Region 1,ili perc,3,2020-02-29,quantile,0.55,11.447505263736925
2020-02-08,HHS Region 1,ili perc,3,2020-02-29,quantile,0.6,12.31485064774662
2020-02-08,HHS Region 1,ili perc,3,2020-02-29,quantile,0.65,13.100340783097224
2020-02-08,HHS Region 1,ili perc,3,2020-02-29,quantile,0.7,13.970892037162484
2020-02-08,HHS Region 1,ili perc,3,2020-02-29,quantile,0.75,14.944229924060439
2020-02-08,HHS Region 1,ili perc,3,2020-02-29,quantile,0.8,16.136078681252297
