origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2015-11-07,HHS Region 1,ili perc,1,2015-11-14,quantile,0.01,0.5320679354620081
2015-11-07,HHS Region 1,ili perc,1,2015-11-14,quantile,0.025,0.6026680474196896
2015-11-07,HHS Region 1,ili perc,1,2015-11-14,quantile,0.05,0.6528245488426668
2015-11-07,HHS Region 1,ili perc,1,2015-11-14,quantile,0.1,0.7266788744657311
2015-11-07,HHS Region 1,ili perc,1,2015-11-14,quantile,0.15,0.7765036850841442
2015-11-07,HHS Region 1,ili perc,1,2015-11-14,quantile,0.2,0.8193003705741942
2015-11-07,HHS Region 1,ili perc,1,2015-11-14,quantile,0.25,0.8625004935294918
2015-11-07,HHS Region 1,ili perc,1,2015-11-14,quantile,0.3,0.8992157954043469
2015-11-07,HHS Region 1,ili perc,1,2015-11-14,quantile,0.35,0.9409093047110354
2015-11-07,HHS Region 1,ili perc,1,2015-11-14,quantile,0.4,0.9778728832857974
2015-11-07,HHS Region 1,ili perc,1,2015-11-14,quantile,0.45,1.0178137430111431
2015-11-07,HHS Region 1,ili perc,1,2015-11-14,quantile,0.5,1.055311101175187
2015-11-07,HHS Region 1,ili perc,1,2015-11-14,quantile,0.55,1.0935858012407447
2015-11-07,HHS Region 1,ili perc,1,2015-11-14,quantile,0.6,1.1291791739036323
2015-11-07,HHS Region 1,ili perc,1,2015-11-14,quantile,0.65,1.1812240496751238
2015-11-07,HHS Region 1,ili perc,1,2015-11-14,quantile,0.7,1.2291415402078747
2015-11-07,HHS Region 1,ili perc,1,2015-11-14,quantile,0.75,1.282477967095946
2015-11-07,HHS Region 1,ili perc,1,2015-11-14,quantile,0.8,1.3560669317035612
2015-11-07,HHS Region 1,ili perc,1,2015-11-14,quantile,0.85,1.4364158087436802
2015-11-07,HHS Region 1,ili perc,1,2015-11-14,quantile,0.9,1.554187659140816
2015-11-07,HHS Region 1,ili perc,1,2015-11-14,quantile,0.95,1.7277450383376514
2015-11-07,HHS Region 1,ili perc,1,2015-11-14,quantile,0.975,1.9495417177671084
2015-11-07,HHS Region 1,ili perc,1,2015-11-14,quantile,0.99,2.1709577388318704
2015-11-07,HHS Region 1,ili perc,2,2015-11-21,quantile,0.01,0.4472345273303059
2015-11-07,HHS Region 1,ili perc,2,2015-11-21,quantile,0.025,0.519749761080474
2015-11-07,HHS Region 1,ili perc,2,2015-11-21,quantile,0.05,0.5992041144083368
2015-11-07,HHS Region 1,ili perc,2,2015-11-21,quantile,0.1,0.6966348100491686
2015-11-07,HHS Region 1,ili perc,2,2015-11-21,quantile,0.15,0.7758835043096339
2015-11-07,HHS Region 1,ili perc,2,2015-11-21,quantile,0.2,0.8379924635687772
2015-11-07,HHS Region 1,ili perc,2,2015-11-21,quantile,0.25,0.9031246478117246
2015-11-07,HHS Region 1,ili perc,2,2015-11-21,quantile,0.3,0.9616484244910519
2015-11-07,HHS Region 1,ili perc,2,2015-11-21,quantile,0.35,1.0146320107797604
2015-11-07,HHS Region 1,ili perc,2,2015-11-21,quantile,0.4,1.0729692223520848
2015-11-07,HHS Region 1,ili perc,2,2015-11-21,quantile,0.45,1.1360888572187426
2015-11-07,HHS Region 1,ili perc,2,2015-11-21,quantile,0.5,1.2018336714504991
2015-11-07,HHS Region 1,ili perc,2,2015-11-21,quantile,0.55,1.2672199356994573
2015-11-07,HHS Region 1,ili perc,2,2015-11-21,quantile,0.6,1.3272445576860352
