origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.01,0.9637852224982882
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.025,1.055102990260145
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.05,1.1872256245031245
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.1,1.3058268305996292
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.15,1.4102917308326084
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.2,1.4939911600782039
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.25,1.5640010134548123
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.3,1.6322466237602296
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.35,1.69009326649951
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.4,1.7562079091289102
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.45,1.8188451092715519
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.5,1.882707413197725
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.55,1.9654346888866683
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.6,2.032862763241546
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.65,2.1085194391511
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.7,2.2053111287901923
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.75,2.305734576953503
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.8,2.425850101182369
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.85,2.582951764443418
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.9,2.7344489788492705
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.95,3.0695530136597937
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.975,3.355176694534407
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.99,3.664740586849413
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.01,0.8021185022736141
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.025,0.9261033463893642
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.05,1.0747947592076597
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.1,1.2287186840054538
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.15,1.3697451248051111
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.2,1.4632053805107978
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.25,1.5750287797632023
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.3,1.66878460590705
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.35,1.7631679356714451
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.4,1.8525884264349253
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.45,1.9425688591428514
