origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2016-12-17,HHS Region 1,ili perc,1,2016-12-24,quantile,0.01,0.537542664003164
2016-12-17,HHS Region 1,ili perc,1,2016-12-24,quantile,0.025,0.6078387707738544
2016-12-17,HHS Region 1,ili perc,1,2016-12-24,quantile,0.05,0.6836674916081685
2016-12-17,HHS Region 1,ili perc,1,2016-12-24,quantile,0.1,0.7561022431420681
2016-12-17,HHS Region 1,ili perc,1,2016-12-24,quantile,0.15,0.8103101708142842
2016-12-17,HHS Region 1,ili perc,1,2016-12-24,quantile,0.2,0.8593913202358225
2016-12-17,HHS Region 1,ili perc,1,2016-12-24,quantile,0.25,0.9045295919275999
2016-12-17,HHS Region 1,ili perc,1,2016-12-24,quantile,0.3,0.9493630971152343
2016-12-17,HHS Region 1,ili perc,1,2016-12-24,quantile,0.35,0.9878772690292867
2016-12-17,HHS Region 1,ili perc,1,2016-12-24,quantile,0.4,1.0251047252355583
2016-12-17,HHS Region 1,ili perc,1,2016-12-24,quantile,0.45,1.0631716904227848
2016-12-17,HHS Region 1,ili perc,1,2016-12-24,quantile,0.5,1.1068570929752504
2016-12-17,HHS Region 1,ili perc,1,2016-12-24,quantile,0.55,1.1436892529427507
2016-12-17,HHS Region 1,ili perc,1,2016-12-24,quantile,0.6,1.181997413839019
2016-12-17,HHS Region 1,ili perc,1,2016-12-24,quantile,0.65,1.2250715502422147
2016-12-17,HHS Region 1,ili perc,1,2016-12-24,quantile,0.7,1.2802226783318726
2016-12-17,HHS Region 1,ili perc,1,2016-12-24,quantile,0.75,1.3395427049039146
2016-12-17,HHS Region 1,ili perc,1,2016-12-24,quantile,0.8,1.4085251682788706
2016-12-17,HHS Region 1,ili perc,1,2016-12-24,quantile,0.85,1.4997411855269884
2016-12-17,HHS Region 1,ili perc,1,2016-12-24,quantile,0.9,1.5995121906614451
2016-12-17,HHS Region 1,ili perc,1,2016-12-24,quantile,0.95,1.74844528662431
2016-12-17,HHS Region 1,ili perc,1,2016-12-24,quantile,0.975,1.9307930439423837
2016-12-17,HHS Region 1,ili perc,1,2016-12-24,quantile,0.99,2.1102353937314895
2016-12-17,HHS Region 1,ili perc,2,2016-12-31,quantile,0.01,0.4632110122071259
2016-12-17,HHS Region 1,ili perc,2,2016-12-31,quantile,0.025,0.5146921812176635
2016-12-17,HHS Region 1,ili perc,2,2016-12-31,quantile,0.05,0.5934215646867582
2016-12-17,HHS Region 1,ili perc,2,2016-12-31,quantile,0.1,0.6813990701954085
2016-12-17,HHS Region 1,ili perc,2,2016-12-31,quantile,0.15,0.7577943975309291
2016-12-17,HHS Region 1,ili perc,2,2016-12-31,quantile,0.2,0.8206255391309514
2016-12-17,HHS Region 1,ili perc,2,2016-12-31,quantile,0.25,0.875296739791804
2016-12-17,HHS Region 1,ili perc,2,2016-12-31,quantile,0.3,0.9269163246238389
2016-12-17,HHS Region 1,ili perc,2,2016-12-31,quantile,0.35,0.9804051058154504
2016-12-17,HHS Region 1,ili perc,2,2016-12-31,quantile,0.4,1.0319525256018451
2016-12-17,HHS Region 1,ili perc,2,2016-12-31,quantile,0.45,1.0933535845485487
2016-12-17,HHS Region 1,ili perc,2,2016-12-31,quantile,0.5,1.1551353516051313
2016-12-17,HHS Region 1,ili perc,2,2016-12-31,quantile,0.55,1.2147488152975896
2016-12-17,HHS Region 1,ili perc,2,2016-12-31,quantile,0.6,1.2740199258985512
2016-12-17,HHS Region 1,ili perc,2,2016-12-31,quantile,0.65,1.3393765643894104
2016-12-17,HHS Region 1,ili perc,2,2016-12-31,quantile,0.7,1.4205001619543434
