origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.01,0.6297662114027665
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.025,0.7072518156790063
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.05,0.7637083229877467
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.1,0.8487752714034056
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.15,0.9102794185578708
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.2,0.9587045034119035
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.25,1.0030076679398918
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.3,1.0497673672380112
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.35,1.088446344325671
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.4,1.1242918074409565
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.45,1.1653905245575502
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.5,1.2087992738977607
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.55,1.2591004206761651
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.6,1.3092137813532791
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.65,1.359959123959556
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.7,1.4167094662176594
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.75,1.4751184450126482
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.8,1.5410835854391582
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.85,1.6422763508738227
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.9,1.7641545938124767
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.95,1.9214735816410657
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.975,2.1016533910815163
2018-05-05,HHS Region 1,ili perc,1,2018-05-12,quantile,0.99,2.283824490747626
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.01,0.44956699923253074
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.025,0.5099014007671047
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.05,0.5684885859733526
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.1,0.651918908353936
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.15,0.7203230799992799
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.2,0.7813441995545223
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.25,0.8322904121173241
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.3,0.8838081809064064
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.35,0.9307964951148213
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.4,0.9782903971586536
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.45,1.0296450015650556
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.5,1.0885685365360294
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.55,1.1486402480983269
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.6,1.20929204167226
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.65,1.2719574592209426
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.7,1.3413796120248254
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.75,1.4313182159016282
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.8,1.5179059643235964
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.85,1.649432527057785
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.9,1.8073067000484744
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.95,2.0790835534074485
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.975,2.302660968666422
2018-05-05,HHS Region 1,ili perc,2,2018-05-19,quantile,0.99,2.575624221190557
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.01,0.3176277723055764
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.025,0.3867213360629907
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.05,0.43637956354306956
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.1,0.5395255976130856
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.15,0.6044684343643034
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.2,0.6556517607976642
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.25,0.7091603059308158
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.3,0.7600674485680738
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.35,0.8117077194085656
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.4,0.865921487971587
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.45,0.9195297999873849
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.5,0.9758318988336756
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.55,1.0396785823917905
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.6,1.1014428552675342
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.65,1.1857573272394561
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.7,1.2789701544543401
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.75,1.3646803354943045
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.8,1.469031636961681
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.85,1.6022696920662827
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.9,1.804306324735997
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.95,2.1555444910202577
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.975,2.4719988295202238
2018-05-05,HHS Region 1,ili perc,3,2018-05-26,quantile,0.99,2.8411538413093353
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.01,0.24219217696902273
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.025,0.2986917351738428
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.05,0.35754544104492136
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.1,0.4320935870447578
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.15,0.5029795042728952
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.2,0.5614403892743147
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.25,0.6090670409236566
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.3,0.6627099923263134
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.35,0.7162610943075008
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.4,0.7668937123141438
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.45,0.8269298628441972
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.5,0.8857271393706609
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.55,0.9497789960472673
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.6,1.036267365318646
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.65,1.1096602299802485
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.7,1.1936695920212725
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.75,1.2986843301509
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.8,1.4082866316482483
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.85,1.5825974095827844
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.9,1.7891548882419779
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.95,2.164876053690998
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.975,2.550582193456579
2018-05-05,HHS Region 1,ili perc,4,2018-06-02,quantile,0.99,3.088186965809031
2018-05-05,HHS Region 10,ili perc,1,2018-05-12,quantile,0.01,0.25280849196224303
2018-05-05,HHS Region 10,ili perc,1,2018-05-12,quantile,0.025,0.29865542081520147
2018-05-05,HHS Region 10,ili perc,1,2018-05-12,quantile,0.05,0.3391345854124187
2018-05-05,HHS Region 10,ili perc,1,2018-05-12,quantile,0.1,0.38479595511031783
2018-05-05,HHS Region 10,ili perc,1,2018-05-12,quantile,0.15,0.42129986276965603
2018-05-05,HHS Region 10,ili perc,1,2018-05-12,quantile,0.2,0.4536013248128173
2018-05-05,HHS Region 10,ili perc,1,2018-05-12,quantile,0.25,0.48241903143095916
2018-05-05,HHS Region 10,ili perc,1,2018-05-12,quantile,0.3,0.5119191491586527
2018-05-05,HHS Region 10,ili perc,1,2018-05-12,quantile,0.35,0.5378826429919084
2018-05-05,HHS Region 10,ili perc,1,2018-05-12,quantile,0.4,0.5669120016854077
2018-05-05,HHS Region 10,ili perc,1,2018-05-12,quantile,0.45,0.59497544070669806
2018-05-05,HHS Region 10,ili perc,1,2018-05-12,quantile,0.5,0.6254394165356659
2018-05-05,HHS Region 10,ili perc,1,2018-05-12,quantile,0.55,0.6568628349027216
2018-05-05,HHS Region 10,ili perc,1,2018-05-12,quantile,0.6,0.6937160954822028
2018-05-05,HHS Region 10,ili perc,1,2018-05-12,quantile,0.65,0.7312307672924814
2018-05-05,HHS Region 10,ili perc,1,2018-05-12,quantile,0.7,0.771544939930379
2018-05-05,HHS Region 10,ili perc,1,2018-05-12,quantile,0.75,0.8243750719459382
2018-05-05,HHS Region 10,ili perc,1,2018-05-12,quantile,0.8,0.8780372407589596
2018-05-05,HHS Region 10,ili perc,1,2018-05-12,quantile,0.85,0.9494797996394597
2018-05-05,HHS Region 10,ili perc,1,2018-05-12,quantile,0.9,1.0350609614967208
2018-05-05,HHS Region 10,ili perc,1,2018-05-12,quantile,0.95,1.1638538092249184
2018-05-05,HHS Region 10,ili perc,1,2018-05-12,quantile,0.975,1.2995667465935097
2018-05-05,HHS Region 10,ili perc,1,2018-05-12,quantile,0.99,1.442451427900035
2018-05-05,HHS Region 10,ili perc,2,2018-05-19,quantile,0.01,0.1465580684080024
2018-05-05,HHS Region 10,ili perc,2,2018-05-19,quantile,0.025,0.18048324084356226
2018-05-05,HHS Region 10,ili perc,2,2018-05-19,quantile,0.05,0.2106745199193142
2018-05-05,HHS Region 10,ili perc,2,2018-05-19,quantile,0.1,0.25763349985267325
2018-05-05,HHS Region 10,ili perc,2,2018-05-19,quantile,0.15,0.29897831752789134
2018-05-05,HHS Region 10,ili perc,2,2018-05-19,quantile,0.2,0.33018318719893797
2018-05-05,HHS Region 10,ili perc,2,2018-05-19,quantile,0.25,0.36118439619233017
2018-05-05,HHS Region 10,ili perc,2,2018-05-19,quantile,0.3,0.3913311330816032
2018-05-05,HHS Region 10,ili perc,2,2018-05-19,quantile,0.35,0.4268418795680544
2018-05-05,HHS Region 10,ili perc,2,2018-05-19,quantile,0.4,0.4588342646947724
2018-05-05,HHS Region 10,ili perc,2,2018-05-19,quantile,0.45,0.4941933119682935
2018-05-05,HHS Region 10,ili perc,2,2018-05-19,quantile,0.5,0.528141506797846
2018-05-05,HHS Region 10,ili perc,2,2018-05-19,quantile,0.55,0.5643362698646595
2018-05-05,HHS Region 10,ili perc,2,2018-05-19,quantile,0.6,0.60424695461882
2018-05-05,HHS Region 10,ili perc,2,2018-05-19,quantile,0.65,0.6518030253889583
2018-05-05,HHS Region 10,ili perc,2,2018-05-19,quantile,0.7,0.7052971458062158
2018-05-05,HHS Region 10,ili perc,2,2018-05-19,quantile,0.75,0.7564740181879993
2018-05-05,HHS Region 10,ili perc,2,2018-05-19,quantile,0.8,0.8264969441231421
2018-05-05,HHS Region 10,ili perc,2,2018-05-19,quantile,0.85,0.9326537597827971
2018-05-05,HHS Region 10,ili perc,2,2018-05-19,quantile,0.9,1.077598636205395
2018-05-05,HHS Region 10,ili perc,2,2018-05-19,quantile,0.95,1.3234896907992575
2018-05-05,HHS Region 10,ili perc,2,2018-05-19,quantile,0.975,1.5611991351325192
2018-05-05,HHS Region 10,ili perc,2,2018-05-19,quantile,0.99,1.9299529987700184
2018-05-05,HHS Region 10,ili perc,3,2018-05-26,quantile,0.01,0.09764562768707298
2018-05-05,HHS Region 10,ili perc,3,2018-05-26,quantile,0.025,0.12004088308261586
2018-05-05,HHS Region 10,ili perc,3,2018-05-26,quantile,0.05,0.14512585169643802
2018-05-05,HHS Region 10,ili perc,3,2018-05-26,quantile,0.1,0.190679075574963
2018-05-05,HHS Region 10,ili perc,3,2018-05-26,quantile,0.15,0.21938222884639952
2018-05-05,HHS Region 10,ili perc,3,2018-05-26,quantile,0.2,0.25233421946289847
2018-05-05,HHS Region 10,ili perc,3,2018-05-26,quantile,0.25,0.28198378469830626
2018-05-05,HHS Region 10,ili perc,3,2018-05-26,quantile,0.3,0.310881109028989
2018-05-05,HHS Region 10,ili perc,3,2018-05-26,quantile,0.35,0.3446297212883409
2018-05-05,HHS Region 10,ili perc,3,2018-05-26,quantile,0.4,0.37488132122865725
2018-05-05,HHS Region 10,ili perc,3,2018-05-26,quantile,0.45,0.40669922223357624
2018-05-05,HHS Region 10,ili perc,3,2018-05-26,quantile,0.5,0.43888067206720244
2018-05-05,HHS Region 10,ili perc,3,2018-05-26,quantile,0.55,0.4768315602105505
2018-05-05,HHS Region 10,ili perc,3,2018-05-26,quantile,0.6,0.5178483269304128
2018-05-05,HHS Region 10,ili perc,3,2018-05-26,quantile,0.65,0.5636983476250554
2018-05-05,HHS Region 10,ili perc,3,2018-05-26,quantile,0.7,0.6196584331736229
2018-05-05,HHS Region 10,ili perc,3,2018-05-26,quantile,0.75,0.6914832220376951
2018-05-05,HHS Region 10,ili perc,3,2018-05-26,quantile,0.8,0.7719058405240209
2018-05-05,HHS Region 10,ili perc,3,2018-05-26,quantile,0.85,0.8826360524830852
2018-05-05,HHS Region 10,ili perc,3,2018-05-26,quantile,0.9,0.9959977951155877
2018-05-05,HHS Region 10,ili perc,3,2018-05-26,quantile,0.95,1.2987755564461736
2018-05-05,HHS Region 10,ili perc,3,2018-05-26,quantile,0.975,1.5938851064764692
2018-05-05,HHS Region 10,ili perc,3,2018-05-26,quantile,0.99,2.096671755237032
2018-05-05,HHS Region 10,ili perc,4,2018-06-02,quantile,0.01,0.062352990584585405
2018-05-05,HHS Region 10,ili perc,4,2018-06-02,quantile,0.025,0.08572944906293277
2018-05-05,HHS Region 10,ili perc,4,2018-06-02,quantile,0.05,0.1091503959337599
2018-05-05,HHS Region 10,ili perc,4,2018-06-02,quantile,0.1,0.1407678528753618
2018-05-05,HHS Region 10,ili perc,4,2018-06-02,quantile,0.15,0.16790229700025355
