origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2019-01-26,HHS Region 1,ili perc,1,2019-02-02,quantile,0.01,0.11928211849439653
2019-01-26,HHS Region 1,ili perc,1,2019-02-02,quantile,0.025,0.19267028303066322
2019-01-26,HHS Region 1,ili perc,1,2019-02-02,quantile,0.05,0.26664748881106515
2019-01-26,HHS Region 1,ili perc,1,2019-02-02,quantile,0.1,0.3331560000000001
2019-01-26,HHS Region 1,ili perc,1,2019-02-02,quantile,0.15,0.37986700000000007
2019-01-26,HHS Region 1,ili perc,1,2019-02-02,quantile,0.2,0.4122100572106403
2019-01-26,HHS Region 1,ili perc,1,2019-02-02,quantile,0.25,0.45336200000000015
2019-01-26,HHS Region 1,ili perc,1,2019-02-02,quantile,0.3,0.5250960729790851
2019-01-26,HHS Region 1,ili perc,1,2019-02-02,quantile,0.35,0.572030612466168
2019-01-26,HHS Region 1,ili perc,1,2019-02-02,quantile,0.4,0.6278962976169549
2019-01-26,HHS Region 1,ili perc,1,2019-02-02,quantile,0.45,0.7078463500000002
2019-01-26,HHS Region 1,ili perc,1,2019-02-02,quantile,0.5,0.784357460613596
2019-01-26,HHS Region 1,ili perc,1,2019-02-02,quantile,0.55,0.8462660000000001
2019-01-26,HHS Region 1,ili perc,1,2019-02-02,quantile,0.6,0.9443974676877127
2019-01-26,HHS Region 1,ili perc,1,2019-02-02,quantile,0.65,1.0209554756477028
2019-01-26,HHS Region 1,ili perc,1,2019-02-02,quantile,0.7,1.1818723728438365
2019-01-26,HHS Region 1,ili perc,1,2019-02-02,quantile,0.75,1.38302
2019-01-26,HHS Region 1,ili perc,1,2019-02-02,quantile,0.8,1.5764400000000003
2019-01-26,HHS Region 1,ili perc,1,2019-02-02,quantile,0.85,1.807325872139336
2019-01-26,HHS Region 1,ili perc,1,2019-02-02,quantile,0.9,2.08403
2019-01-26,HHS Region 1,ili perc,1,2019-02-02,quantile,0.95,3.0152520922095856
2019-01-26,HHS Region 1,ili perc,1,2019-02-02,quantile,0.975,3.558964171300263
2019-01-26,HHS Region 1,ili perc,1,2019-02-02,quantile,0.99,6.212551820651308
2019-01-26,HHS Region 1,ili perc,2,2019-02-09,quantile,0.01,0.0819284859713867
2019-01-26,HHS Region 1,ili perc,2,2019-02-09,quantile,0.025,0.14254600721557356
2019-01-26,HHS Region 1,ili perc,2,2019-02-09,quantile,0.05,0.22955352216208355
2019-01-26,HHS Region 1,ili perc,2,2019-02-09,quantile,0.1,0.325347618300333
2019-01-26,HHS Region 1,ili perc,2,2019-02-09,quantile,0.15,0.3785683500000002
2019-01-26,HHS Region 1,ili perc,2,2019-02-09,quantile,0.2,0.41779177412321383
2019-01-26,HHS Region 1,ili perc,2,2019-02-09,quantile,0.25,0.4591161964778797
2019-01-26,HHS Region 1,ili perc,2,2019-02-09,quantile,0.3,0.5148263000000001
2019-01-26,HHS Region 1,ili perc,2,2019-02-09,quantile,0.35,0.5551148166739581
2019-01-26,HHS Region 1,ili perc,2,2019-02-09,quantile,0.4,0.5940265358713157
2019-01-26,HHS Region 1,ili perc,2,2019-02-09,quantile,0.45,0.6785874180374194
2019-01-26,HHS Region 1,ili perc,2,2019-02-09,quantile,0.5,0.738038177011425
2019-01-26,HHS Region 1,ili perc,2,2019-02-09,quantile,0.55,0.8066872000000002
2019-01-26,HHS Region 1,ili perc,2,2019-02-09,quantile,0.6,0.8987778695847776
2019-01-26,HHS Region 1,ili perc,2,2019-02-09,quantile,0.65,0.9988482884645099
2019-01-26,HHS Region 1,ili perc,2,2019-02-09,quantile,0.7,1.1246218404776702
2019-01-26,HHS Region 1,ili perc,2,2019-02-09,quantile,0.75,1.35564653899035
2019-01-26,HHS Region 1,ili perc,2,2019-02-09,quantile,0.8,1.5559929403747983
2019-01-26,HHS Region 1,ili perc,2,2019-02-09,quantile,0.85,1.7548985000000017
2019-01-26,HHS Region 1,ili perc,2,2019-02-09,quantile,0.9,2.11486513372138
2019-01-26,HHS Region 1,ili perc,2,2019-02-09,quantile,0.95,3.02114
2019-01-26,HHS Region 1,ili perc,2,2019-02-09,quantile,0.975,3.5786394999999964
2019-01-26,HHS Region 1,ili perc,2,2019-02-09,quantile,0.99,5.24669667426699
2019-01-26,HHS Region 1,ili perc,3,2019-02-16,quantile,0.01,0.12447794021956515
2019-01-26,HHS Region 1,ili perc,3,2019-02-16,quantile,0.025,0.19097453109684215
2019-01-26,HHS Region 1,ili perc,3,2019-02-16,quantile,0.05,0.23987382780480015
2019-01-26,HHS Region 1,ili perc,3,2019-02-16,quantile,0.1,0.3238075454095013
2019-01-26,HHS Region 1,ili perc,3,2019-02-16,quantile,0.15,0.37091297629371783
2019-01-26,HHS Region 1,ili perc,3,2019-02-16,quantile,0.2,0.4020249781837489
2019-01-26,HHS Region 1,ili perc,3,2019-02-16,quantile,0.25,0.44019823666448366
2019-01-26,HHS Region 1,ili perc,3,2019-02-16,quantile,0.3,0.4965261567160695
2019-01-26,HHS Region 1,ili perc,3,2019-02-16,quantile,0.35,0.5461393798628281
2019-01-26,HHS Region 1,ili perc,3,2019-02-16,quantile,0.4,0.5847932
2019-01-26,HHS Region 1,ili perc,3,2019-02-16,quantile,0.45,0.6559641907934919
2019-01-26,HHS Region 1,ili perc,3,2019-02-16,quantile,0.5,0.744687
2019-01-26,HHS Region 1,ili perc,3,2019-02-16,quantile,0.55,0.8005018839619285
2019-01-26,HHS Region 1,ili perc,3,2019-02-16,quantile,0.6,0.8957560000000001
2019-01-26,HHS Region 1,ili perc,3,2019-02-16,quantile,0.65,0.9516635184753244
2019-01-26,HHS Region 1,ili perc,3,2019-02-16,quantile,0.7,1.10299
2019-01-26,HHS Region 1,ili perc,3,2019-02-16,quantile,0.75,1.34454
2019-01-26,HHS Region 1,ili perc,3,2019-02-16,quantile,0.8,1.51318
2019-01-26,HHS Region 1,ili perc,3,2019-02-16,quantile,0.85,1.7686600000000001
2019-01-26,HHS Region 1,ili perc,3,2019-02-16,quantile,0.9,2.0017825811562524
2019-01-26,HHS Region 1,ili perc,3,2019-02-16,quantile,0.95,2.93119028405836
2019-01-26,HHS Region 1,ili perc,3,2019-02-16,quantile,0.975,3.891950616499566
2019-01-26,HHS Region 1,ili perc,3,2019-02-16,quantile,0.99,5.266727399999995
2019-01-26,HHS Region 1,ili perc,4,2019-02-23,quantile,0.01,0.08489273470462122
2019-01-26,HHS Region 1,ili perc,4,2019-02-23,quantile,0.025,0.13693269108683678
2019-01-26,HHS Region 1,ili perc,4,2019-02-23,quantile,0.05,0.21011546997998298
