origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.01,0
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.025,0.15785639960305328
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.05,0.3801553286805082
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.1,0.7296091879462386
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.15,1.0241749125061246
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.2,1.2790644892795364
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.25,1.3283834631548117
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.3,1.3836485759924024
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.35,1.5221793028719937
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.4,1.6967455612837365
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.45,1.811835537277302
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.5,1.9491810571705117
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.55,2.03946425083167
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.6,2.2947478574317897
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.65,2.4367444296923866
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.7,2.574115605972408
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.75,2.755358997729152
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.8,2.888688562481479
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.85,3.117041111977958
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.9,3.2305066061973364
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.95,3.6294734595823175
2019-04-13,HHS Region 1,ili perc,1,2019-04-20,quantile,0.975,3.975852918406294
