origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.01,1.2385469869169454
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.025,1.337172460796874
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.05,1.425464388878726
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.1,1.5314068286706068
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.15,1.605487801576542
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.2,1.665908158446141
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.25,1.7188588700661604
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.3,1.767305963573202
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.35,1.8129696952370995
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.4,1.8569966503431385
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.45,1.9002489951114896
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.5,1.9434548505681308
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.55,1.9873043562592474
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.6,2.032529441815229
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.65,2.079992817556036
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.7,2.1308162419980547
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.75,2.1866039656270315
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.8,2.2498968240462336
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.85,2.3252608022538603
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.9,2.422573708503032
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.95,2.5720691250133445
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.975,2.707012042397178
2017-01-21,HHS Region 1,ili perc,1,2017-01-28,quantile,0.99,2.870334868094733
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.01,0.988616629882092
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.025,1.119701072146272
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.05,1.2393315769286062
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.1,1.3856611643078633
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.15,1.4897536284526485
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.2,1.5757127567970843
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.25,1.6518193879530059
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.3,1.722080100202377
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.35,1.7888478149281637
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.4,1.8537175243317725
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.45,1.9179155184071741
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.5,1.982505561409703
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.55,2.0485253489092026
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.6,2.1171057920046743
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.65,2.189610912515475
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.7,2.2678463147276493
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.75,2.354428836387045
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.8,2.4535448102144826
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.85,2.5727789778815002
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.9,2.72866841147601
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.95,2.97231902389389
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.975,3.1965065455351978
2017-01-21,HHS Region 1,ili perc,2,2017-02-04,quantile,0.99,3.4731293554390255
2017-01-21,HHS Region 1,ili perc,3,2017-02-11,quantile,0.01,0.72087270357485
2017-01-21,HHS Region 1,ili perc,3,2017-02-11,quantile,0.025,0.8652425552046019
2017-01-21,HHS Region 1,ili perc,3,2017-02-11,quantile,0.05,0.9990593821696898
2017-01-21,HHS Region 1,ili perc,3,2017-02-11,quantile,0.1,1.1652995012191059
2017-01-21,HHS Region 1,ili perc,3,2017-02-11,quantile,0.15,1.2852025131771947
2017-01-21,HHS Region 1,ili perc,3,2017-02-11,quantile,0.2,1.3852154281036986
2017-01-21,HHS Region 1,ili perc,3,2017-02-11,quantile,0.25,1.4744988480129104
2017-01-21,HHS Region 1,ili perc,3,2017-02-11,quantile,0.3,1.5575227846515438
2017-01-21,HHS Region 1,ili perc,3,2017-02-11,quantile,0.35,1.6369414209147393
2017-01-21,HHS Region 1,ili perc,3,2017-02-11,quantile,0.4,1.714581121998205
2017-01-21,HHS Region 1,ili perc,3,2017-02-11,quantile,0.45,1.7918735013099845
2017-01-21,HHS Region 1,ili perc,3,2017-02-11,quantile,0.5,1.870088805743549
2017-01-21,HHS Region 1,ili perc,3,2017-02-11,quantile,0.55,1.950495339057922
2017-01-21,HHS Region 1,ili perc,3,2017-02-11,quantile,0.6,2.0345049135208266
2017-01-21,HHS Region 1,ili perc,3,2017-02-11,quantile,0.65,2.1238501119213042
2017-01-21,HHS Region 1,ili perc,3,2017-02-11,quantile,0.7,2.2208548843785794
2017-01-21,HHS Region 1,ili perc,3,2017-02-11,quantile,0.75,2.328920423409893
2017-01-21,HHS Region 1,ili perc,3,2017-02-11,quantile,0.8,2.4535286229484785
2017-01-21,HHS Region 1,ili perc,3,2017-02-11,quantile,0.85,2.604673855098155
2017-01-21,HHS Region 1,ili perc,3,2017-02-11,quantile,0.9,2.804281924147957
2017-01-21,HHS Region 1,ili perc,3,2017-02-11,quantile,0.95,3.1206428514964437
2017-01-21,HHS Region 1,ili perc,3,2017-02-11,quantile,0.975,3.4162673266645758
2017-01-21,HHS Region 1,ili perc,3,2017-02-11,quantile,0.99,3.7867629812143986
2017-01-21,HHS Region 1,ili perc,4,2017-02-18,quantile,0.01,0.5208027338482654
2017-01-21,HHS Region 1,ili perc,4,2017-02-18,quantile,0.025,0.6731211001177739
2017-01-21,HHS Region 1,ili perc,4,2017-02-18,quantile,0.05,0.8162704869176326
2017-01-21,HHS Region 1,ili perc,4,2017-02-18,quantile,0.1,0.9965781976808309
2017-01-21,HHS Region 1,ili perc,4,2017-02-18,quantile,0.15,1.128238088472689
2017-01-21,HHS Region 1,ili perc,4,2017-02-18,quantile,0.2,1.2390419247809035
2017-01-21,HHS Region 1,ili perc,4,2017-02-18,quantile,0.25,1.3386881283796708
2017-01-21,HHS Region 1,ili perc,4,2017-02-18,quantile,0.3,1.4319472593825684
2017-01-21,HHS Region 1,ili perc,4,2017-02-18,quantile,0.35,1.5216822359473698
2017-01-21,HHS Region 1,ili perc,4,2017-02-18,quantile,0.4,1.609891664766247
2017-01-21,HHS Region 1,ili perc,4,2017-02-18,quantile,0.45,1.6981710645761945
2017-01-21,HHS Region 1,ili perc,4,2017-02-18,quantile,0.5,1.7879657169179999
2017-01-21,HHS Region 1,ili perc,4,2017-02-18,quantile,0.55,1.8807487192925534
2017-01-21,HHS Region 1,ili perc,4,2017-02-18,quantile,0.6,1.9781898396944606
2017-01-21,HHS Region 1,ili perc,4,2017-02-18,quantile,0.65,2.082368082666036
2017-01-21,HHS Region 1,ili perc,4,2017-02-18,quantile,0.7,2.196102550629931
2017-01-21,HHS Region 1,ili perc,4,2017-02-18,quantile,0.75,2.3235525269012025
2017-01-21,HHS Region 1,ili perc,4,2017-02-18,quantile,0.8,2.4714637330744416
2017-01-21,HHS Region 1,ili perc,4,2017-02-18,quantile,0.85,2.652200795019201
2017-01-21,HHS Region 1,ili perc,4,2017-02-18,quantile,0.9,2.8930370209084275
2017-01-21,HHS Region 1,ili perc,4,2017-02-18,quantile,0.95,3.2795128229502466
2017-01-21,HHS Region 1,ili perc,4,2017-02-18,quantile,0.975,3.6456606387684425
2017-01-21,HHS Region 1,ili perc,4,2017-02-18,quantile,0.99,4.11095401508241
2017-01-21,HHS Region 10,ili perc,1,2017-01-28,quantile,0.01,1.5667433505995656
2017-01-21,HHS Region 10,ili perc,1,2017-01-28,quantile,0.025,1.7499387431758238
2017-01-21,HHS Region 10,ili perc,1,2017-01-28,quantile,0.05,1.9179212393003509
2017-01-21,HHS Region 10,ili perc,1,2017-01-28,quantile,0.1,2.124368819547596
2017-01-21,HHS Region 10,ili perc,1,2017-01-28,quantile,0.15,2.2718481548813503
2017-01-21,HHS Region 10,ili perc,1,2017-01-28,quantile,0.2,2.3940092428198017
2017-01-21,HHS Region 10,ili perc,1,2017-01-28,quantile,0.25,2.5024412628329014
2017-01-21,HHS Region 10,ili perc,1,2017-01-28,quantile,0.3,2.602765731776363
2017-01-21,HHS Region 10,ili perc,1,2017-01-28,quantile,0.35,2.698294776953984
2017-01-21,HHS Region 10,ili perc,1,2017-01-28,quantile,0.4,2.791283607458424
2017-01-21,HHS Region 10,ili perc,1,2017-01-28,quantile,0.45,2.8834761516538694
2017-01-21,HHS Region 10,ili perc,1,2017-01-28,quantile,0.5,2.9763955483944025
2017-01-21,HHS Region 10,ili perc,1,2017-01-28,quantile,0.55,3.0715382146886707
2017-01-21,HHS Region 10,ili perc,1,2017-01-28,quantile,0.6,3.1705457028287527
2017-01-21,HHS Region 10,ili perc,1,2017-01-28,quantile,0.65,3.275408670996687
2017-01-21,HHS Region 10,ili perc,1,2017-01-28,quantile,0.7,3.38877316330384
2017-01-21,HHS Region 10,ili perc,1,2017-01-28,quantile,0.75,3.514485860214463
2017-01-21,HHS Region 10,ili perc,1,2017-01-28,quantile,0.8,3.658714937427268
2017-01-21,HHS Region 10,ili perc,1,2017-01-28,quantile,0.85,3.8326575100072806
2017-01-21,HHS Region 10,ili perc,1,2017-01-28,quantile,0.9,4.0607730618628874
2017-01-21,HHS Region 10,ili perc,1,2017-01-28,quantile,0.95,4.418830825290576
2017-01-21,HHS Region 10,ili perc,1,2017-01-28,quantile,0.975,4.749845008922027
2017-01-21,HHS Region 10,ili perc,1,2017-01-28,quantile,0.99,5.160226948127619
2017-01-21,HHS Region 10,ili perc,2,2017-02-04,quantile,0.01,1.2487710906942815
2017-01-21,HHS Region 10,ili perc,2,2017-02-04,quantile,0.025,1.4583019741748113
2017-01-21,HHS Region 10,ili perc,2,2017-02-04,quantile,0.05,1.6540600661613405
2017-01-21,HHS Region 10,ili perc,2,2017-02-04,quantile,0.1,1.899180722073388
2017-01-21,HHS Region 10,ili perc,2,2017-02-04,quantile,0.15,2.077227902104522
2017-01-21,HHS Region 10,ili perc,2,2017-02-04,quantile,0.2,2.226500532610345
2017-01-21,HHS Region 10,ili perc,2,2017-02-04,quantile,0.25,2.3603209033720804
2017-01-21,HHS Region 10,ili perc,2,2017-02-04,quantile,0.3,2.4852193146266046
2017-01-21,HHS Region 10,ili perc,2,2017-02-04,quantile,0.35,2.605096588818411
2017-01-21,HHS Region 10,ili perc,2,2017-02-04,quantile,0.4,2.722658819475303
2017-01-21,HHS Region 10,ili perc,2,2017-02-04,quantile,0.45,2.8400492622685873
2017-01-21,HHS Region 10,ili perc,2,2017-02-04,quantile,0.5,2.959192149816959
2017-01-21,HHS Region 10,ili perc,2,2017-02-04,quantile,0.55,3.0820316117277597
2017-01-21,HHS Region 10,ili perc,2,2017-02-04,quantile,0.6,3.2107545276957734
2017-01-21,HHS Region 10,ili perc,2,2017-02-04,quantile,0.65,3.34806726892992
2017-01-21,HHS Region 10,ili perc,2,2017-02-04,quantile,0.7,3.4976229798185963
2017-01-21,HHS Region 10,ili perc,2,2017-02-04,quantile,0.75,3.6647933128774035
2017-01-21,HHS Region 10,ili perc,2,2017-02-04,quantile,0.8,3.8582674388993463
2017-01-21,HHS Region 10,ili perc,2,2017-02-04,quantile,0.85,4.093936158726474
2017-01-21,HHS Region 10,ili perc,2,2017-02-04,quantile,0.9,4.406769698703675
2017-01-21,HHS Region 10,ili perc,2,2017-02-04,quantile,0.95,4.90612197479156
2017-01-21,HHS Region 10,ili perc,2,2017-02-04,quantile,0.975,5.376434890361262
2017-01-21,HHS Region 10,ili perc,2,2017-02-04,quantile,0.99,5.970563853314523
2017-01-21,HHS Region 10,ili perc,3,2017-02-11,quantile,0.01,1.000821256099781
2017-01-21,HHS Region 10,ili perc,3,2017-02-11,quantile,0.025,1.22472583608101
2017-01-21,HHS Region 10,ili perc,3,2017-02-11,quantile,0.05,1.4372366311157831
2017-01-21,HHS Region 10,ili perc,3,2017-02-11,quantile,0.1,1.7075619436254494
2017-01-21,HHS Region 10,ili perc,3,2017-02-11,quantile,0.15,1.9066915999681548
2017-01-21,HHS Region 10,ili perc,3,2017-02-11,quantile,0.2,2.075347209591141
2017-01-21,HHS Region 10,ili perc,3,2017-02-11,quantile,0.25,2.22781663363017
2017-01-21,HHS Region 10,ili perc,3,2017-02-11,quantile,0.3,2.3711704035355488
2017-01-21,HHS Region 10,ili perc,3,2017-02-11,quantile,0.35,2.5096861928391774
2017-01-21,HHS Region 10,ili perc,3,2017-02-11,quantile,0.4,2.6463830754844855
2017-01-21,HHS Region 10,ili perc,3,2017-02-11,quantile,0.45,2.7837042593491037
2017-01-21,HHS Region 10,ili perc,3,2017-02-11,quantile,0.5,2.9238963904750435
2017-01-21,HHS Region 10,ili perc,3,2017-02-11,quantile,0.55,3.0692828582305096
2017-01-21,HHS Region 10,ili perc,3,2017-02-11,quantile,0.6,3.2225302620288527
2017-01-21,HHS Region 10,ili perc,3,2017-02-11,quantile,0.65,3.38699132549159
2017-01-21,HHS Region 10,ili perc,3,2017-02-11,quantile,0.7,3.5672455082766974
2017-01-21,HHS Region 10,ili perc,3,2017-02-11,quantile,0.75,3.7700859840563044
2017-01-21,HHS Region 10,ili perc,3,2017-02-11,quantile,0.8,4.006577089950783
2017-01-21,HHS Region 10,ili perc,3,2017-02-11,quantile,0.85,4.297074819823252
2017-01-21,HHS Region 10,ili perc,3,2017-02-11,quantile,0.9,4.686652126069704
2017-01-21,HHS Region 10,ili perc,3,2017-02-11,quantile,0.95,5.317385307036945
2017-01-21,HHS Region 10,ili perc,3,2017-02-11,quantile,0.975,5.92083610190178
2017-01-21,HHS Region 10,ili perc,3,2017-02-11,quantile,0.99,6.6953215267197415
2017-01-21,HHS Region 10,ili perc,4,2017-02-18,quantile,0.01,0.7429427106392696
2017-01-21,HHS Region 10,ili perc,4,2017-02-18,quantile,0.025,0.9650612483917055
2017-01-21,HHS Region 10,ili perc,4,2017-02-18,quantile,0.05,1.1786071622594294
2017-01-21,HHS Region 10,ili perc,4,2017-02-18,quantile,0.1,1.453769293126188
2017-01-21,HHS Region 10,ili perc,4,2017-02-18,quantile,0.15,1.6587957496204195
2017-01-21,HHS Region 10,ili perc,4,2017-02-18,quantile,0.2,1.8338942716827775
2017-01-21,HHS Region 10,ili perc,4,2017-02-18,quantile,0.25,1.993275105346534
2017-01-21,HHS Region 10,ili perc,4,2017-02-18,quantile,0.3,2.144028929586372
2017-01-21,HHS Region 10,ili perc,4,2017-02-18,quantile,0.35,2.2904942100871195
2017-01-21,HHS Region 10,ili perc,4,2017-02-18,quantile,0.4,2.4357795480820483
2017-01-21,HHS Region 10,ili perc,4,2017-02-18,quantile,0.45,2.582447473017521
2017-01-21,HHS Region 10,ili perc,4,2017-02-18,quantile,0.5,2.7329015755675647
2017-01-21,HHS Region 10,ili perc,4,2017-02-18,quantile,0.55,2.889674385410495
2017-01-21,HHS Region 10,ili perc,4,2017-02-18,quantile,0.6,3.055718353831369
2017-01-21,HHS Region 10,ili perc,4,2017-02-18,quantile,0.65,3.234790667662616
2017-01-21,HHS Region 10,ili perc,4,2017-02-18,quantile,0.7,3.432069324091122
2017-01-21,HHS Region 10,ili perc,4,2017-02-18,quantile,0.75,3.6552868287933697
2017-01-21,HHS Region 10,ili perc,4,2017-02-18,quantile,0.8,3.9171044636751438
2017-01-21,HHS Region 10,ili perc,4,2017-02-18,quantile,0.85,4.240926902664171
2017-01-21,HHS Region 10,ili perc,4,2017-02-18,quantile,0.9,4.6788363159935455
2017-01-21,HHS Region 10,ili perc,4,2017-02-18,quantile,0.95,5.396083889866267
2017-01-21,HHS Region 10,ili perc,4,2017-02-18,quantile,0.975,6.091155140471816
2017-01-21,HHS Region 10,ili perc,4,2017-02-18,quantile,0.99,6.99484348384804
2017-01-21,HHS Region 2,ili perc,1,2017-01-28,quantile,0.01,4.114221627451964
2017-01-21,HHS Region 2,ili perc,1,2017-01-28,quantile,0.025,4.366609940760298
2017-01-21,HHS Region 2,ili perc,1,2017-01-28,quantile,0.05,4.5936179867758336
2017-01-21,HHS Region 2,ili perc,1,2017-01-28,quantile,0.1,4.867286796819663
2017-01-21,HHS Region 2,ili perc,1,2017-01-28,quantile,0.15,5.059454693150197
2017-01-21,HHS Region 2,ili perc,1,2017-01-28,quantile,0.2,5.216662619866359
2017-01-21,HHS Region 2,ili perc,1,2017-01-28,quantile,0.25,5.354779575055821
2017-01-21,HHS Region 2,ili perc,1,2017-01-28,quantile,0.3,5.48142608464457
2017-01-21,HHS Region 2,ili perc,1,2017-01-28,quantile,0.35,5.601034923486243
2017-01-21,HHS Region 2,ili perc,1,2017-01-28,quantile,0.4,5.716572350605589
2017-01-21,HHS Region 2,ili perc,1,2017-01-28,quantile,0.45,5.830280546302965
2017-01-21,HHS Region 2,ili perc,1,2017-01-28,quantile,0.5,5.944065257892604
2017-01-21,HHS Region 2,ili perc,1,2017-01-28,quantile,0.55,6.059745493466034
2017-01-21,HHS Region 2,ili perc,1,2017-01-28,quantile,0.6,6.179263438072457
2017-01-21,HHS Region 2,ili perc,1,2017-01-28,quantile,0.65,6.3049215562102106
2017-01-21,HHS Region 2,ili perc,1,2017-01-28,quantile,0.7,6.439727256955269
2017-01-21,HHS Region 2,ili perc,1,2017-01-28,quantile,0.75,6.587996048698118
2017-01-21,HHS Region 2,ili perc,1,2017-01-28,quantile,0.8,6.756580219067394
2017-01-21,HHS Region 2,ili perc,1,2017-01-28,quantile,0.85,6.957818772105116
2017-01-21,HHS Region 2,ili perc,1,2017-01-28,quantile,0.9,7.218456669274893
2017-01-21,HHS Region 2,ili perc,1,2017-01-28,quantile,0.95,7.620546204597919
2017-01-21,HHS Region 2,ili perc,1,2017-01-28,quantile,0.975,7.985196024706734
2017-01-21,HHS Region 2,ili perc,1,2017-01-28,quantile,0.99,8.42861804170492
2017-01-21,HHS Region 2,ili perc,2,2017-02-04,quantile,0.01,3.517010035712574
2017-01-21,HHS Region 2,ili perc,2,2017-02-04,quantile,0.025,3.832107805266387
2017-01-21,HHS Region 2,ili perc,2,2017-02-04,quantile,0.05,4.120634897872849
2017-01-21,HHS Region 2,ili perc,2,2017-02-04,quantile,0.1,4.4747341690348215
2017-01-21,HHS Region 2,ili perc,2,2017-02-04,quantile,0.15,4.727375580830277
2017-01-21,HHS Region 2,ili perc,2,2017-02-04,quantile,0.2,4.936456125821222
2017-01-21,HHS Region 2,ili perc,2,2017-02-04,quantile,0.25,5.121901079437817
2017-01-21,HHS Region 2,ili perc,2,2017-02-04,quantile,0.3,5.29336822961034
2017-01-21,HHS Region 2,ili perc,2,2017-02-04,quantile,0.35,5.4565422821428236
2017-01-21,HHS Region 2,ili perc,2,2017-02-04,quantile,0.4,5.6152888006882575
2017-01-21,HHS Region 2,ili perc,2,2017-02-04,quantile,0.45,5.772591852323246
2017-01-21,HHS Region 2,ili perc,2,2017-02-04,quantile,0.5,5.931052446033235
2017-01-21,HHS Region 2,ili perc,2,2017-02-04,quantile,0.55,6.093220595182328
2017-01-21,HHS Region 2,ili perc,2,2017-02-04,quantile,0.6,6.2618882496354855
2017-01-21,HHS Region 2,ili perc,2,2017-02-04,quantile,0.65,6.440435748795209
2017-01-21,HHS Region 2,ili perc,2,2017-02-04,quantile,0.7,6.633350895254653
2017-01-21,HHS Region 2,ili perc,2,2017-02-04,quantile,0.75,6.8471519526863736
2017-01-21,HHS Region 2,ili perc,2,2017-02-04,quantile,0.8,7.09228384603242
2017-01-21,HHS Region 2,ili perc,2,2017-02-04,quantile,0.85,7.387696481867386
2017-01-21,HHS Region 2,ili perc,2,2017-02-04,quantile,0.9,7.774761755808226
2017-01-21,HHS Region 2,ili perc,2,2017-02-04,quantile,0.95,8.381549157042858
2017-01-21,HHS Region 2,ili perc,2,2017-02-04,quantile,0.975,8.941725215092738
2017-01-21,HHS Region 2,ili perc,2,2017-02-04,quantile,0.99,9.635240486483637
2017-01-21,HHS Region 2,ili perc,3,2017-02-11,quantile,0.01,3.224539844332371
2017-01-21,HHS Region 2,ili perc,3,2017-02-11,quantile,0.025,3.582236871593815
2017-01-21,HHS Region 2,ili perc,3,2017-02-11,quantile,0.05,3.9140081277059293
2017-01-21,HHS Region 2,ili perc,3,2017-02-11,quantile,0.1,4.326440576826024
2017-01-21,HHS Region 2,ili perc,3,2017-02-11,quantile,0.15,4.6240897218537285
2017-01-21,HHS Region 2,ili perc,3,2017-02-11,quantile,0.2,4.872470128418011
2017-01-21,HHS Region 2,ili perc,3,2017-02-11,quantile,0.25,5.094282517079148
2017-01-21,HHS Region 2,ili perc,3,2017-02-11,quantile,0.3,5.3006081061379975
2017-01-21,HHS Region 2,ili perc,3,2017-02-11,quantile,0.35,5.498029900670458
2017-01-21,HHS Region 2,ili perc,3,2017-02-11,quantile,0.4,5.691080760387769
2017-01-21,HHS Region 2,ili perc,3,2017-02-11,quantile,0.45,5.883316859627785
2017-01-21,HHS Region 2,ili perc,3,2017-02-11,quantile,0.5,6.0778966441552145
2017-01-21,HHS Region 2,ili perc,3,2017-02-11,quantile,0.55,6.2779768717566515
2017-01-21,HHS Region 2,ili perc,3,2017-02-11,quantile,0.6,6.487074614600882
2017-01-21,HHS Region 2,ili perc,3,2017-02-11,quantile,0.65,6.709509139096875
2017-01-21,HHS Region 2,ili perc,3,2017-02-11,quantile,0.7,6.951077112150487
2017-01-21,HHS Region 2,ili perc,3,2017-02-11,quantile,0.75,7.2202655956543715
2017-01-21,HHS Region 2,ili perc,3,2017-02-11,quantile,0.8,7.530757894010643
2017-01-21,HHS Region 2,ili perc,3,2017-02-11,quantile,0.85,7.907507415943492
2017-01-21,HHS Region 2,ili perc,3,2017-02-11,quantile,0.9,8.405271716219117
2017-01-21,HHS Region 2,ili perc,3,2017-02-11,quantile,0.95,9.194655687053352
2017-01-21,HHS Region 2,ili perc,3,2017-02-11,quantile,0.975,9.932787262898263
2017-01-21,HHS Region 2,ili perc,3,2017-02-11,quantile,0.99,10.858479917653776
2017-01-21,HHS Region 2,ili perc,4,2017-02-18,quantile,0.01,2.6502074599985317
2017-01-21,HHS Region 2,ili perc,4,2017-02-18,quantile,0.025,3.009303151152531
2017-01-21,HHS Region 2,ili perc,4,2017-02-18,quantile,0.05,3.346276002126487
2017-01-21,HHS Region 2,ili perc,4,2017-02-18,quantile,0.1,3.7700822771927034
2017-01-21,HHS Region 2,ili perc,4,2017-02-18,quantile,0.15,4.079130122276389
2017-01-21,HHS Region 2,ili perc,4,2017-02-18,quantile,0.2,4.338969994997733
2017-01-21,HHS Region 2,ili perc,4,2017-02-18,quantile,0.25,4.572458152097942
2017-01-21,HHS Region 2,ili perc,4,2017-02-18,quantile,0.3,4.790827305861396
2017-01-21,HHS Region 2,ili perc,4,2017-02-18,quantile,0.35,5.000810400930737
2017-01-21,HHS Region 2,ili perc,4,2017-02-18,quantile,0.4,5.207100114475816
2017-01-21,HHS Region 2,ili perc,4,2017-02-18,quantile,0.45,5.413435074732063
2017-01-21,HHS Region 2,ili perc,4,2017-02-18,quantile,0.5,5.623194186895758
2017-01-21,HHS Region 2,ili perc,4,2017-02-18,quantile,0.55,5.839813723250702
2017-01-21,HHS Region 2,ili perc,4,2017-02-18,quantile,0.6,6.067181200288126
2017-01-21,HHS Region 2,ili perc,4,2017-02-18,quantile,0.65,6.310129516927573
2017-01-21,HHS Region 2,ili perc,4,2017-02-18,quantile,0.7,6.575204529571878
2017-01-21,HHS Region 2,ili perc,4,2017-02-18,quantile,0.75,6.872055749905389
2017-01-21,HHS Region 2,ili perc,4,2017-02-18,quantile,0.8,7.216322863479289
2017-01-21,HHS Region 2,ili perc,4,2017-02-18,quantile,0.85,7.636656313437661
2017-01-21,HHS Region 2,ili perc,4,2017-02-18,quantile,0.9,8.196214800543498
2017-01-21,HHS Region 2,ili perc,4,2017-02-18,quantile,0.95,9.092939614480821
2017-01-21,HHS Region 2,ili perc,4,2017-02-18,quantile,0.975,9.941228334085853
2017-01-21,HHS Region 2,ili perc,4,2017-02-18,quantile,0.99,11.017591251470243
2017-01-21,HHS Region 3,ili perc,1,2017-01-28,quantile,0.01,1.8715144502859236
2017-01-21,HHS Region 3,ili perc,1,2017-01-28,quantile,0.025,2.012055188717646
2017-01-21,HHS Region 3,ili perc,1,2017-01-28,quantile,0.05,2.13841752398053
2017-01-21,HHS Region 3,ili perc,1,2017-01-28,quantile,0.1,2.290698436002018
2017-01-21,HHS Region 3,ili perc,1,2017-01-28,quantile,0.15,2.39759442261766
2017-01-21,HHS Region 3,ili perc,1,2017-01-28,quantile,0.2,2.4850231009011394
2017-01-21,HHS Region 3,ili perc,1,2017-01-28,quantile,0.25,2.5618199243159023
2017-01-21,HHS Region 3,ili perc,1,2017-01-28,quantile,0.3,2.632227037659743
2017-01-21,HHS Region 3,ili perc,1,2017-01-28,quantile,0.35,2.698711488061352
2017-01-21,HHS Region 3,ili perc,1,2017-01-28,quantile,0.4,2.7629236299642708
2017-01-21,HHS Region 3,ili perc,1,2017-01-28,quantile,0.45,2.82611045095802
2017-01-21,HHS Region 3,ili perc,1,2017-01-28,quantile,0.5,2.889331307112257
2017-01-21,HHS Region 3,ili perc,1,2017-01-28,quantile,0.55,2.953596795067929
2017-01-21,HHS Region 3,ili perc,1,2017-01-28,quantile,0.6,3.0199853900907287
2017-01-21,HHS Region 3,ili perc,1,2017-01-28,quantile,0.65,3.08977506499491
2017-01-21,HHS Region 3,ili perc,1,2017-01-28,quantile,0.7,3.1646344954884347
2017-01-21,HHS Region 3,ili perc,1,2017-01-28,quantile,0.75,3.246957549205374
