origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.01,1.030061064364696
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.025,1.2469627697759607
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.05,1.389527765575997
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.1,1.5290669384452467
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.15,1.6299008170479916
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.2,1.7182712707033057
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.25,1.7941351853978533
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.3,1.8655618040745667
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.35,1.9231962416770383
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.4,1.9822021430602255
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.45,2.0344793949845332
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.5,2.080841816068907
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.55,2.1318239692784693
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.6,2.188616869459076
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.65,2.2355827075796486
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.7,2.3039607797379813
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.75,2.3562597125133617
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.8,2.42374239713156
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.85,2.489732289598142
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.9,2.5974293546739817
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.95,2.751922822388216
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.975,2.896084363026242
2017-03-18,HHS Region 1,ili perc,1,2017-03-25,quantile,0.99,3.046195598817045
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.01,0.24328064997574886
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.025,0.5479385069816678
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.05,0.7771274327146043
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.1,1.115390034649897
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.15,1.2947810276888414
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.2,1.4416457299759042
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.25,1.5780068157772194
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.3,1.7047414316170282
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.35,1.837867226218156
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.4,1.9396398956552674
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.45,2.0359511597628406
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.5,2.1280278596100892
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.55,2.217108488842587
2017-03-18,HHS Region 1,ili perc,2,2017-04-01,quantile,0.6,2.322041613698421
