origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2016-01-09,HHS Region 1,ili perc,1,2016-01-16,quantile,0.01,0.3979964890835668
2016-01-09,HHS Region 1,ili perc,1,2016-01-16,quantile,0.025,0.7050849288130775
2016-01-09,HHS Region 1,ili perc,1,2016-01-16,quantile,0.05,0.7948147140566517
2016-01-09,HHS Region 1,ili perc,1,2016-01-16,quantile,0.1,0.9331617663520473
2016-01-09,HHS Region 1,ili perc,1,2016-01-16,quantile,0.15,0.9815047964209728
2016-01-09,HHS Region 1,ili perc,1,2016-01-16,quantile,0.2,1.019189144986747
2016-01-09,HHS Region 1,ili perc,1,2016-01-16,quantile,0.25,1.0509896284356817
2016-01-09,HHS Region 1,ili perc,1,2016-01-16,quantile,0.3,1.074613515447772
2016-01-09,HHS Region 1,ili perc,1,2016-01-16,quantile,0.35,1.1000437317587655
2016-01-09,HHS Region 1,ili perc,1,2016-01-16,quantile,0.4,1.1151933568848187
2016-01-09,HHS Region 1,ili perc,1,2016-01-16,quantile,0.45,1.1393813253889724
2016-01-09,HHS Region 1,ili perc,1,2016-01-16,quantile,0.5,1.1522091318650163
2016-01-09,HHS Region 1,ili perc,1,2016-01-16,quantile,0.55,1.165667715120152
2016-01-09,HHS Region 1,ili perc,1,2016-01-16,quantile,0.6,1.193090184175073
2016-01-09,HHS Region 1,ili perc,1,2016-01-16,quantile,0.65,1.2060655287272244
2016-01-09,HHS Region 1,ili perc,1,2016-01-16,quantile,0.7,1.2258321765651066
2016-01-09,HHS Region 1,ili perc,1,2016-01-16,quantile,0.75,1.2631034716163092
2016-01-09,HHS Region 1,ili perc,1,2016-01-16,quantile,0.8,1.3050230102277034
2016-01-09,HHS Region 1,ili perc,1,2016-01-16,quantile,0.85,1.3545029291638144
2016-01-09,HHS Region 1,ili perc,1,2016-01-16,quantile,0.9,1.4251931433432523
2016-01-09,HHS Region 1,ili perc,1,2016-01-16,quantile,0.95,1.5754623849621097
2016-01-09,HHS Region 1,ili perc,1,2016-01-16,quantile,0.975,1.8951576609871172
2016-01-09,HHS Region 1,ili perc,1,2016-01-16,quantile,0.99,2.1345848832936722
2016-01-09,HHS Region 1,ili perc,2,2016-01-23,quantile,0.01,0
2016-01-09,HHS Region 1,ili perc,2,2016-01-23,quantile,0.025,0.25018417535720994
2016-01-09,HHS Region 1,ili perc,2,2016-01-23,quantile,0.05,0.39073727023473076
2016-01-09,HHS Region 1,ili perc,2,2016-01-23,quantile,0.1,0.5686448221500862
2016-01-09,HHS Region 1,ili perc,2,2016-01-23,quantile,0.15,0.6634692695224942
2016-01-09,HHS Region 1,ili perc,2,2016-01-23,quantile,0.2,0.7350989112769293
2016-01-09,HHS Region 1,ili perc,2,2016-01-23,quantile,0.25,0.7963808444702811
2016-01-09,HHS Region 1,ili perc,2,2016-01-23,quantile,0.3,0.839509868591442
2016-01-09,HHS Region 1,ili perc,2,2016-01-23,quantile,0.35,0.8789276564495255
2016-01-09,HHS Region 1,ili perc,2,2016-01-23,quantile,0.4,0.9150648443557209
2016-01-09,HHS Region 1,ili perc,2,2016-01-23,quantile,0.45,0.9489279611965997
2016-01-09,HHS Region 1,ili perc,2,2016-01-23,quantile,0.5,0.9814510970254904
2016-01-09,HHS Region 1,ili perc,2,2016-01-23,quantile,0.55,1.0180190980677852
2016-01-09,HHS Region 1,ili perc,2,2016-01-23,quantile,0.6,1.0571059939776881
2016-01-09,HHS Region 1,ili perc,2,2016-01-23,quantile,0.65,1.1029774269742327
2016-01-09,HHS Region 1,ili perc,2,2016-01-23,quantile,0.7,1.1508163369562256
2016-01-09,HHS Region 1,ili perc,2,2016-01-23,quantile,0.75,1.2094344306918567
2016-01-09,HHS Region 1,ili perc,2,2016-01-23,quantile,0.8,1.2753707258806526
2016-01-09,HHS Region 1,ili perc,2,2016-01-23,quantile,0.85,1.3689988360157361
2016-01-09,HHS Region 1,ili perc,2,2016-01-23,quantile,0.9,1.5246866060181323
2016-01-09,HHS Region 1,ili perc,2,2016-01-23,quantile,0.95,1.8982828785168584
2016-01-09,HHS Region 1,ili perc,2,2016-01-23,quantile,0.975,2.284176455500519
2016-01-09,HHS Region 1,ili perc,2,2016-01-23,quantile,0.99,2.873884490325509
2016-01-09,HHS Region 1,ili perc,3,2016-01-30,quantile,0.01,0
2016-01-09,HHS Region 1,ili perc,3,2016-01-30,quantile,0.025,0
2016-01-09,HHS Region 1,ili perc,3,2016-01-30,quantile,0.05,0.02700951068257087
2016-01-09,HHS Region 1,ili perc,3,2016-01-30,quantile,0.1,0.30079901626524624
2016-01-09,HHS Region 1,ili perc,3,2016-01-30,quantile,0.15,0.4311766735569632
2016-01-09,HHS Region 1,ili perc,3,2016-01-30,quantile,0.2,0.5212798383424196
2016-01-09,HHS Region 1,ili perc,3,2016-01-30,quantile,0.25,0.6186653509503321
2016-01-09,HHS Region 1,ili perc,3,2016-01-30,quantile,0.3,0.6877943522060466
2016-01-09,HHS Region 1,ili perc,3,2016-01-30,quantile,0.35,0.7429191799896835
2016-01-09,HHS Region 1,ili perc,3,2016-01-30,quantile,0.4,0.7905666097926134
2016-01-09,HHS Region 1,ili perc,3,2016-01-30,quantile,0.45,0.842487744500955
2016-01-09,HHS Region 1,ili perc,3,2016-01-30,quantile,0.5,0.8984291092333312
2016-01-09,HHS Region 1,ili perc,3,2016-01-30,quantile,0.55,0.9497300594299173
