origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2018-03-24,HHS Region 1,ili perc,1,2018-03-31,quantile,0.01,0.4571366652863949
2018-03-24,HHS Region 1,ili perc,1,2018-03-31,quantile,0.025,0.5026223128598502
2018-03-24,HHS Region 1,ili perc,1,2018-03-31,quantile,0.05,0.6096188743919909
2018-03-24,HHS Region 1,ili perc,1,2018-03-31,quantile,0.1,0.7193373387428991
2018-03-24,HHS Region 1,ili perc,1,2018-03-31,quantile,0.15,0.7986278405018792
2018-03-24,HHS Region 1,ili perc,1,2018-03-31,quantile,0.2,0.8756013726497367
2018-03-24,HHS Region 1,ili perc,1,2018-03-31,quantile,0.25,0.96879729826431
2018-03-24,HHS Region 1,ili perc,1,2018-03-31,quantile,0.3,1.0422953152152377
2018-03-24,HHS Region 1,ili perc,1,2018-03-31,quantile,0.35,1.1163848288941156
2018-03-24,HHS Region 1,ili perc,1,2018-03-31,quantile,0.4,1.1765851871044708
2018-03-24,HHS Region 1,ili perc,1,2018-03-31,quantile,0.45,1.2437473032891724
2018-03-24,HHS Region 1,ili perc,1,2018-03-31,quantile,0.5,1.3222792468971298
2018-03-24,HHS Region 1,ili perc,1,2018-03-31,quantile,0.55,1.3926186800668148
2018-03-24,HHS Region 1,ili perc,1,2018-03-31,quantile,0.6,1.4950820302157855
2018-03-24,HHS Region 1,ili perc,1,2018-03-31,quantile,0.65,1.5898814965711092
2018-03-24,HHS Region 1,ili perc,1,2018-03-31,quantile,0.7,1.7126275917851381
2018-03-24,HHS Region 1,ili perc,1,2018-03-31,quantile,0.75,1.8480900929481265
2018-03-24,HHS Region 1,ili perc,1,2018-03-31,quantile,0.8,1.9842732197946962
2018-03-24,HHS Region 1,ili perc,1,2018-03-31,quantile,0.85,2.163735039762135
2018-03-24,HHS Region 1,ili perc,1,2018-03-31,quantile,0.9,2.5467192817133806
2018-03-24,HHS Region 1,ili perc,1,2018-03-31,quantile,0.95,3.0001030559371005
2018-03-24,HHS Region 1,ili perc,1,2018-03-31,quantile,0.975,3.5515074245917626
2018-03-24,HHS Region 1,ili perc,1,2018-03-31,quantile,0.99,4.689391274799493
2018-03-24,HHS Region 1,ili perc,2,2018-04-07,quantile,0.01,0.4052904516983466
2018-03-24,HHS Region 1,ili perc,2,2018-04-07,quantile,0.025,0.4516375618677341
2018-03-24,HHS Region 1,ili perc,2,2018-04-07,quantile,0.05,0.5383758407229335
2018-03-24,HHS Region 1,ili perc,2,2018-04-07,quantile,0.1,0.6446977621971387
2018-03-24,HHS Region 1,ili perc,2,2018-04-07,quantile,0.15,0.7285737148368173
2018-03-24,HHS Region 1,ili perc,2,2018-04-07,quantile,0.2,0.772534990341188
2018-03-24,HHS Region 1,ili perc,2,2018-04-07,quantile,0.25,0.8298178634737965
2018-03-24,HHS Region 1,ili perc,2,2018-04-07,quantile,0.3,0.8966343599996229
2018-03-24,HHS Region 1,ili perc,2,2018-04-07,quantile,0.35,0.9617632899600406
2018-03-24,HHS Region 1,ili perc,2,2018-04-07,quantile,0.4,1.023578187349395
2018-03-24,HHS Region 1,ili perc,2,2018-04-07,quantile,0.45,1.105295527238905
2018-03-24,HHS Region 1,ili perc,2,2018-04-07,quantile,0.5,1.1855226743958678
2018-03-24,HHS Region 1,ili perc,2,2018-04-07,quantile,0.55,1.2495886623140136
2018-03-24,HHS Region 1,ili perc,2,2018-04-07,quantile,0.6,1.3373005665851432
2018-03-24,HHS Region 1,ili perc,2,2018-04-07,quantile,0.65,1.4345539870013169
2018-03-24,HHS Region 1,ili perc,2,2018-04-07,quantile,0.7,1.5367988797608687
2018-03-24,HHS Region 1,ili perc,2,2018-04-07,quantile,0.75,1.6929186132115324
2018-03-24,HHS Region 1,ili perc,2,2018-04-07,quantile,0.8,1.8245635798293702
2018-03-24,HHS Region 1,ili perc,2,2018-04-07,quantile,0.85,1.9911369563266461
2018-03-24,HHS Region 1,ili perc,2,2018-04-07,quantile,0.9,2.20383931659183
2018-03-24,HHS Region 1,ili perc,2,2018-04-07,quantile,0.95,2.623162573860546
2018-03-24,HHS Region 1,ili perc,2,2018-04-07,quantile,0.975,3.095137120929316
2018-03-24,HHS Region 1,ili perc,2,2018-04-07,quantile,0.99,3.6303260547635277
2018-03-24,HHS Region 1,ili perc,3,2018-04-14,quantile,0.01,0.35271281136327626
2018-03-24,HHS Region 1,ili perc,3,2018-04-14,quantile,0.025,0.4169667214351097
2018-03-24,HHS Region 1,ili perc,3,2018-04-14,quantile,0.05,0.4958925045679972
2018-03-24,HHS Region 1,ili perc,3,2018-04-14,quantile,0.1,0.5686867675751928
2018-03-24,HHS Region 1,ili perc,3,2018-04-14,quantile,0.15,0.6441915192841791
2018-03-24,HHS Region 1,ili perc,3,2018-04-14,quantile,0.2,0.7146768905252294
2018-03-24,HHS Region 1,ili perc,3,2018-04-14,quantile,0.25,0.7689426149876697
2018-03-24,HHS Region 1,ili perc,3,2018-04-14,quantile,0.3,0.8332615410431476
2018-03-24,HHS Region 1,ili perc,3,2018-04-14,quantile,0.35,0.8882452402667917
2018-03-24,HHS Region 1,ili perc,3,2018-04-14,quantile,0.4,0.9439600587191705
2018-03-24,HHS Region 1,ili perc,3,2018-04-14,quantile,0.45,0.9995969358846566
2018-03-24,HHS Region 1,ili perc,3,2018-04-14,quantile,0.5,1.080013826233286
2018-03-24,HHS Region 1,ili perc,3,2018-04-14,quantile,0.55,1.1459299393198277
2018-03-24,HHS Region 1,ili perc,3,2018-04-14,quantile,0.6,1.214362049337738
2018-03-24,HHS Region 1,ili perc,3,2018-04-14,quantile,0.65,1.3008432413068731
2018-03-24,HHS Region 1,ili perc,3,2018-04-14,quantile,0.7,1.3867380352210232
2018-03-24,HHS Region 1,ili perc,3,2018-04-14,quantile,0.75,1.4813330977955832
2018-03-24,HHS Region 1,ili perc,3,2018-04-14,quantile,0.8,1.583631699041034
2018-03-24,HHS Region 1,ili perc,3,2018-04-14,quantile,0.85,1.74668282648194
2018-03-24,HHS Region 1,ili perc,3,2018-04-14,quantile,0.9,1.9819907737811588
2018-03-24,HHS Region 1,ili perc,3,2018-04-14,quantile,0.95,2.353718772809109
2018-03-24,HHS Region 1,ili perc,3,2018-04-14,quantile,0.975,2.73115401101055
2018-03-24,HHS Region 1,ili perc,3,2018-04-14,quantile,0.99,3.3310745167154834
2018-03-24,HHS Region 1,ili perc,4,2018-04-21,quantile,0.01,0.3357263535230631
2018-03-24,HHS Region 1,ili perc,4,2018-04-21,quantile,0.025,0.3870644211479444
2018-03-24,HHS Region 1,ili perc,4,2018-04-21,quantile,0.05,0.42847661750729055
2018-03-24,HHS Region 1,ili perc,4,2018-04-21,quantile,0.1,0.5175898410961541
2018-03-24,HHS Region 1,ili perc,4,2018-04-21,quantile,0.15,0.5927516747235255
2018-03-24,HHS Region 1,ili perc,4,2018-04-21,quantile,0.2,0.6364684540107798
2018-03-24,HHS Region 1,ili perc,4,2018-04-21,quantile,0.25,0.6931212808596863
2018-03-24,HHS Region 1,ili perc,4,2018-04-21,quantile,0.3,0.7486633773204703
2018-03-24,HHS Region 1,ili perc,4,2018-04-21,quantile,0.35,0.8013224971620327
2018-03-24,HHS Region 1,ili perc,4,2018-04-21,quantile,0.4,0.8587718234557856
2018-03-24,HHS Region 1,ili perc,4,2018-04-21,quantile,0.45,0.9053079386869125
2018-03-24,HHS Region 1,ili perc,4,2018-04-21,quantile,0.5,0.945830209191251
2018-03-24,HHS Region 1,ili perc,4,2018-04-21,quantile,0.55,1.0209526006015888
2018-03-24,HHS Region 1,ili perc,4,2018-04-21,quantile,0.6,1.089679322746857
2018-03-24,HHS Region 1,ili perc,4,2018-04-21,quantile,0.65,1.165261896129897
2018-03-24,HHS Region 1,ili perc,4,2018-04-21,quantile,0.7,1.2527700788180587
2018-03-24,HHS Region 1,ili perc,4,2018-04-21,quantile,0.75,1.3622847124627337
2018-03-24,HHS Region 1,ili perc,4,2018-04-21,quantile,0.8,1.4857830682498827
2018-03-24,HHS Region 1,ili perc,4,2018-04-21,quantile,0.85,1.6433322096531433
2018-03-24,HHS Region 1,ili perc,4,2018-04-21,quantile,0.9,1.885417054080242
2018-03-24,HHS Region 1,ili perc,4,2018-04-21,quantile,0.95,2.2157888970439727
2018-03-24,HHS Region 1,ili perc,4,2018-04-21,quantile,0.975,2.6223708489822526
2018-03-24,HHS Region 1,ili perc,4,2018-04-21,quantile,0.99,3.247672918917447
2018-03-24,HHS Region 10,ili perc,1,2018-03-31,quantile,0.01,0.1315825272134135
2018-03-24,HHS Region 10,ili perc,1,2018-03-31,quantile,0.025,0.1698328614636428
2018-03-24,HHS Region 10,ili perc,1,2018-03-31,quantile,0.05,0.21911031134104708
2018-03-24,HHS Region 10,ili perc,1,2018-03-31,quantile,0.1,0.30635529384690235
